"gene_id","DMSO_01","DMSO_02","DMSO_03","Enoxolone_01","Enoxolone_02","Enoxolone_03"
"CDR20291_1595",432,248,478,313,518,338
"CDR20291_1596",228,251,448,238,637,469
"CDR20291_1597",239,197,343,200,502,306
"CDR20291_1598",991,604,1225,922,1446,1080
"CDR20291_1599",3434,1364,2727,3471,2875,2406
"CDR20291_1600",1253,580,1149,687,1205,932
"CDR20291_1601",6,3,6,4,13,5
"CDR20291_1602",415,351,594,291,462,366
"CDR20291_1603",141,125,143,119,158,143
"CDR20291_1604",189,164,235,166,181,116
"CDR20291_1605",92,78,155,60,129,98
"CDR20291_1606",96,128,173,74,269,149
"CDR20291_1607",20401,8930,20228,14216,16607,12139
"CDR20291_1608",4820,1936,4284,4169,4202,3096
"CDR20291_1609",9721,5529,10887,7991,9205,7040
"CDR20291_1610",39543,30727,60449,32483,42249,38501
"CDR20291_1611",1555,1109,2141,1570,1997,1745
"CDR20291_1612",2961,2314,4472,3267,5500,4466
"CDR20291_1613",3467,1489,2757,3575,3034,2664
"CDR20291_1614",4485,2539,4962,4355,4187,4103
"CDR20291_1615",132,178,270,140,477,303
"CDR20291_1616",414,465,723,461,1007,729
"CDR20291_1617",1190,942,1750,1055,2197,1674
"CDR20291_1618",4361,3057,6537,3322,4970,3832
"CDR20291_1619",3347,2252,5582,2243,3433,2982
"CDR20291_1620",16844,7094,14152,12849,11092,8284
"CDR20291_1621",2334,1352,2381,972,1365,1028
"CDR20291_1622",188,182,331,92,411,228
"CDR20291_1623",50,89,131,47,76,73
"CDR20291_1624",2619,1229,1888,1868,2086,1149
"CDR20291_1625",1443,383,963,1144,979,617
"CDR20291_1626",1103,568,1005,33070,24619,26270
"CDR20291_1627",15052,10823,20299,17968,27863,21353
"CDR20291_1628",3309,1250,2443,2702,2814,2063
"CDR20291_1629",991,683,1386,1209,1844,1604
"CDR20291_1630",1870,1584,3111,2543,4083,3682
"CDR20291_1631",2909,1842,3741,2303,3548,2772
"CDR20291_1632",239,264,446,190,592,369
"CDR20291_1633",832,577,950,681,1111,763
"CDR20291_1634",2006,1010,1588,2658,2480,1855
"CDR20291_1635",2627,1305,2625,2524,2782,2361
"CDR20291_1636",2142,861,1952,1929,1910,1441
"CDR20291_1637",150,208,325,188,521,427
"CDR20291_1638",203,211,393,223,606,517
"CDR20291_1639",31384,17600,32830,25800,28069,20612
"CDR20291_1640",200,147,227,116,248,135
"CDR20291_1641",1409,788,1475,1554,1806,1440
"CDR20291_1642",1476,973,1831,1485,2475,1929
"CDR20291_1643",73531,83532,147551,82402,221768,167738
"CDR20291_1644",36576,53195,95956,48713,139928,120173
"CDR20291_1645",11207,10964,19300,13235,28085,22474
"CDR20291_1646",10187,7185,15243,5596,10460,7079
"CDR20291_1647",1444,706,1521,991,1976,1500
"CDR20291_1648",327,226,465,270,659,428
"CDR20291_1649",370,179,457,232,678,306
"CDR20291_1650",636,419,836,537,964,771
"CDR20291_1651",470,318,674,470,838,729
"CDR20291_1652",72,28,99,62,95,84
"CDR20291_1653",3239,1524,3268,2445,4178,2911
"CDR20291_1654",1600,338,732,1518,925,543
"CDR20291_1655",194,155,233,242,412,311
"CDR20291_1656",295,232,310,421,588,480
"CDR20291_1657",1673,1019,1976,1853,1969,1760
"CDR20291_1658",2029,2676,5408,2065,4892,4062
"CDR20291_1659",6917,2103,3692,7291,4365,3207
"CDR20291_1660",5380,1592,3063,5822,3224,2741
"CDR20291_1661",717,236,471,598,514,310
"CDR20291_1662",1920,726,1374,1301,1106,875
"CDR20291_1663",49725,49009,87552,49630,92447,68280
"CDR20291_1664",28354,19895,37037,52393,71315,61759
"CDR20291_1665",674,360,691,704,778,719
"CDR20291_1666",5217,3054,5108,4218,4901,2866
"CDR20291_1667",1747,1345,3244,1077,2055,1613
"CDR20291_1668",4641,1610,3371,3636,3836,2605
"CDR20291_1669",322,253,388,303,504,387
"CDR20291_1670",291,214,355,261,490,311
"CDR20291_1671",409,347,573,417,839,614
"CDR20291_1672",75265,63078,135925,35678,62210,47439
"CDR20291_1673",6178,2521,6011,2988,3792,2163
"CDR20291_1674",3464,1366,2506,2638,2546,2129
"CDR20291_1675",4381,3680,6522,3972,7758,5979
"CDR20291_1676",9141,3899,7152,6940,8340,6015
"CDR20291_1677",8075,2763,4623,7367,5294,4539
"CDR20291_1678",12764,4115,7824,10938,9287,6829
"CDR20291_1679",6264,1766,3471,5224,3973,2812
"CDR20291_1680",3199,1368,2566,3977,3186,2542
"CDR20291_1681",100,75,107,91,153,109
"CDR20291_1682",631,182,410,663,633,428
"CDR20291_1683",101,60,97,59,90,64
"CDR20291_1684",96,55,93,82,97,59
"CDR20291_1685",96,73,343,27,447,56
"CDR20291_1686",811,464,1110,436,909,578
"CDR20291_1687",5227,3972,7021,4941,7657,5763
"CDR20291_1688",1027,844,1629,815,1139,916
"CDR20291_1689",103,26,137,54,49,70
"CDR20291_1690",627,252,595,331,309,313
"CDR20291_1691",2736,2606,6928,3369,7447,9821
"CDR20291_1692",6446,7066,16276,8547,19843,23625
"CDR20291_1693",15759,5785,10731,15110,13537,9627
"CDR20291_1694",2620,1312,2629,3309,3196,3413
"CDR20291_1695",9227,4920,8844,8277,10239,7676
"CDR20291_1696",3474,1792,3394,3001,4035,2562
"CDR20291_1697",338,255,398,333,497,336
"CDR20291_1698",4282,2777,5803,3666,4388,4043
"CDR20291_1699",3630,1485,2653,4476,3358,2769
"CDR20291_1700",575,214,480,477,446,332
"CDR20291_1701",1449,506,1255,1259,1149,986
"CDR20291_1702",607,253,496,447,487,309
"CDR20291_1703",1420,635,1191,796,1077,736
"CDR20291_1704",873,923,1638,728,1544,1307
"CDR20291_1705",5603,4197,8980,3988,8916,6511
"CDR20291_1706",202,109,310,40,280,64
"CDR20291_1707",687,320,724,459,552,314
"CDR20291_1708",648,670,1076,336,1152,658
"CDR20291_1709",1162,1303,2420,1342,3234,2919
"CDR20291_1710",3861,3349,5929,3937,7588,6355
"CDR20291_1711",2946,2339,4461,3292,5688,5231
"CDR20291_1712",965,1145,2125,1092,3196,2404
"CDR20291_1713",6208,4559,8019,6316,10204,8656
"CDR20291_1714",2870,2023,3527,2884,4793,3699
"CDR20291_1715",1597,1466,2384,2352,4149,3436
"CDR20291_1716",16940,5729,11671,14907,8482,7107
"CDR20291_1717",8516,3105,6603,7468,5611,4475
"CDR20291_1718",6455,10886,22004,21100,70511,72722
"CDR20291_1719",1772,1926,4075,2634,6817,6012
"CDR20291_1720",1961,1279,2915,2212,4580,3685
"CDR20291_1721",2095,1004,2075,2594,3524,2851
"CDR20291_1722",7563,8909,15720,14947,33538,25602
"CDR20291_1723",3539,3448,6772,4595,9411,7615
"CDR20291_1724",2012,1750,3360,2516,4618,3370
"CDR20291_1725",1235,780,1697,938,1757,1186
"CDR20291_1726",68,39,482,53,913,33
"CDR20291_1727",864,1552,2788,1435,5587,5000
"CDR20291_1728",1991,1469,2767,2693,4489,4158
"CDR20291_1729",2481,2634,5170,3465,9109,8058
"CDR20291_1730",1231,1487,2992,2090,5121,4700
"CDR20291_1731",3002,1975,3847,3727,6483,5411
"CDR20291_1732",1245,1252,2542,1997,4348,3782
"CDR20291_1733",1082,632,1279,1262,1827,1692
"CDR20291_1734",1559,712,1672,1470,2193,1532
"CDR20291_1735",3826,2197,4645,2227,3227,2310
"CDR20291_1736",13698,4488,9743,9308,8312,5884
"CDR20291_1737",5331,2509,5200,4485,4282,3274
"CDR20291_1738",18,23,52,15,23,34
"CDR20291_1739",41541,45219,93342,42535,98393,85099
"CDR20291_1740",0,0,0,0,0,0
"CDR20291_1741",0,0,0,0,0,0
"CDR20291_1742",0,0,0,0,0,0
"CDR20291_1743",0,0,0,0,0,0
"CDR20291_1744",0,0,0,0,0,0
"CDR20291_1745",0,0,0,0,0,0
"CDR20291_1746",0,0,0,0,0,0
"CDR20291_1747",0,0,0,0,0,0
"CDR20291_1748",0,0,0,0,0,0
"CDR20291_1749",0,0,0,0,0,0
"CDR20291_1750",0,0,0,0,0,0
"CDR20291_1751",0,0,0,0,0,0
"CDR20291_1752",0,0,0,0,0,0
"CDR20291_1753",0,0,0,0,0,0
"CDR20291_1754",0,0,0,0,0,0
"CDR20291_1755",0,0,0,0,0,0
"CDR20291_1756",0,0,0,0,0,0
"CDR20291_1757",0,0,0,0,0,0
"CDR20291_1758",0,0,0,0,0,0
"CDR20291_1759",0,0,0,0,0,0
"CDR20291_1760",0,0,0,0,0,0
"CDR20291_1761",0,0,0,0,0,0
"CDR20291_1762",0,0,0,0,0,0
"CDR20291_1763",0,0,0,0,0,0
"CDR20291_1764",0,0,0,0,0,0
"CDR20291_1765",0,0,0,0,0,0
"CDR20291_1766",0,0,0,0,0,0
"CDR20291_1767",0,0,0,0,0,0
"CDR20291_1768",0,0,0,0,0,0
"CDR20291_1769",0,0,0,0,0,0
"CDR20291_1770",0,0,0,0,0,0
"CDR20291_1771",0,0,0,0,0,0
"CDR20291_1772",0,0,0,0,0,0
"CDR20291_1773",0,0,0,0,0,0
"CDR20291_1774",0,0,0,0,0,0
"CDR20291_1775",0,0,0,0,0,0
"CDR20291_1776",0,0,0,0,0,0
"CDR20291_1777",0,0,0,0,0,0
"CDR20291_1778",0,0,0,0,0,0
"CDR20291_1779",0,0,0,0,0,0
"CDR20291_1780",0,0,0,0,0,0
"CDR20291_1781",0,0,0,0,0,0
"CDR20291_1782",0,0,0,0,0,0
"CDR20291_1783",0,0,0,0,0,0
"CDR20291_1784",0,0,0,0,0,0
"CDR20291_1785",0,0,0,0,0,0
"CDR20291_1786",0,0,0,0,0,0
"CDR20291_1787",0,0,0,0,0,0
"CDR20291_1788",0,0,0,0,0,0
"CDR20291_1789",0,0,0,0,0,0
"CDR20291_1790",0,0,0,0,0,0
"CDR20291_1791",0,0,0,0,0,0
"CDR20291_1792",0,0,0,0,0,0
"CDR20291_1793",0,0,0,0,0,0
"CDR20291_1794",0,0,0,0,0,0
"CDR20291_1795",0,0,0,0,0,0
"CDR20291_1796",0,0,0,0,0,0
"CDR20291_1797",0,0,0,0,0,0
"CDR20291_1798",0,0,0,0,0,0
"CDR20291_1799",0,0,0,0,0,0
"CDR20291_1800",0,0,0,0,0,0
"CDR20291_1801",0,0,0,0,0,0
"CDR20291_1802",0,0,0,0,0,0
"CDR20291_1803",0,0,0,0,0,0
"CDR20291_1804",0,0,0,0,0,0
"CDR20291_1805",0,0,0,0,0,0
"CDR20291_1806",0,0,0,0,0,0
"CDR20291_1807",0,0,0,0,0,0
"CDR20291_1808",0,0,0,0,0,0
"CDR20291_1809",0,0,0,0,0,0
"CDR20291_1810",2324,1660,3270,1637,2146,1860
"CDR20291_1811",310,227,702,279,455,583
"CDR20291_1812",3255,1072,2092,3651,3029,2169
"CDR20291_1813",4963,4493,8508,4224,7945,5846
"CDR20291_1814",711,366,702,562,688,488
"CDR20291_1815",2700,1554,2650,4656,5520,4791
"CDR20291_1816",1027,544,998,1573,2017,1461
"CDR20291_1817",4092,1994,5821,3050,3583,3873
"CDR20291_1818",5950,3617,8975,5840,6330,7866
"CDR20291_1819",718,410,833,663,650,502
"CDR20291_1820",7,11,19,3,11,5
"CDR20291_1821",59,67,78,65,160,95
"CDR20291_1822",23,21,40,27,58,42
"CDR20291_1823",436,548,1575,426,1344,897
"CDR20291_1824",381,285,783,302,547,628
"CDR20291_1825",974,612,1637,838,1236,1348
"CDR20291_1826",0,0,0,0,0,0
"CDR20291_1827",0,0,0,0,0,0
"CDR20291_1828",0,0,0,0,0,0
"CDR20291_1829",0,0,0,0,0,0
"CDR20291_1830",0,0,0,0,0,0
"CDR20291_1831",0,0,0,0,0,0
"CDR20291_1832",0,0,0,0,0,0
"CDR20291_1833",0,0,0,0,0,0
"CDR20291_1834",0,0,0,0,0,0
"CDR20291_1835",0,0,0,0,0,0
"CDR20291_1836",0,0,0,0,0,0
"CDR20291_1837",0,0,0,0,0,0
"CDR20291_1838",0,0,0,0,0,0
"CDR20291_1839",0,0,0,0,0,0
"CDR20291_1840",0,0,0,0,0,0
"CDR20291_1841",0,0,0,0,0,0
"CDR20291_1842",0,0,0,0,0,0
"CDR20291_1843",0,0,0,0,0,0
"CDR20291_1844",0,0,0,0,0,0
"CDR20291_1845",0,0,0,0,0,0
"CDR20291_1846",0,0,0,0,0,0
"CDR20291_1847",0,0,0,0,0,0
"CDR20291_1848",0,0,0,0,0,0
"CDR20291_1849",0,0,0,0,0,0
"CDR20291_1850",0,0,0,0,0,0
"CDR20291_1851",23,12,19,11,39,35
"CDR20291_1852",45,21,31,37,57,31
"CDR20291_1853",7591,7455,14626,6517,11281,9835
"CDR20291_1854",44006,17146,30660,41641,33810,24769
"CDR20291_1855",1468,1249,2144,1326,2457,2080
"CDR20291_1856",6421,1890,4378,3205,4495,2093
"CDR20291_1857",13229,4886,9301,9461,9289,5895
"CDR20291_1858",10380,5983,10586,11771,12779,9407
"CDR20291_1859",13753,9457,17731,15357,20615,19595
"CDR20291_1860",17617,11190,19733,16423,23239,20948
"CDR20291_1861",21040,17754,31253,20498,39018,32981
"CDR20291_1862",8742,9228,17335,10419,22092,19206
"CDR20291_1863",9,8,23,8,29,16
"CDR20291_1864",941,632,1272,633,1143,732
"CDR20291_1865",1971,1038,2012,1768,2120,1669
"CDR20291_1866",109850,48869,106114,105493,83400,71737
"CDR20291_1867",549,678,1144,558,1370,1178
"CDR20291_1868",118,167,277,115,280,198
"CDR20291_1869",353,152,293,172,311,152
"CDR20291_1870",126,78,124,84,133,107
"CDR20291_1871",204,169,287,150,353,232
"CDR20291_1872",833,502,912,437,618,412
"CDR20291_1873",2761,3302,6583,2091,6524,4299
"CDR20291_1874",1825,879,1836,1375,1451,1101
"CDR20291_1875",1330,395,757,893,717,510
"CDR20291_1876",55494,17121,31725,59413,39342,30173
"CDR20291_1877",1402,654,1370,1018,1237,938
"CDR20291_1878",590,286,581,570,573,449
"CDR20291_1879",874,249,535,636,513,389
"CDR20291_1880",1243,588,1157,715,903,615
"CDR20291_1881",9433,3156,6330,6710,5583,4069
"CDR20291_1882",493,205,409,259,357,222
"CDR20291_1883",416,195,381,255,384,228
"CDR20291_1884",275,241,385,233,416,333
"CDR20291_1885",749,459,838,491,1106,605
"CDR20291_1886",1192,1543,2838,2710,6768,4881
"CDR20291_1887",2032,1154,2465,4577,5962,3965
"CDR20291_1888",763,661,874,765,1519,791
"CDR20291_1889",460,599,563,529,1223,557
"CDR20291_1890",148,107,234,132,312,206
"CDR20291_1891",2163,951,1625,2766,2644,2096
"CDR20291_1892",1559,594,1089,2148,1801,1476
"CDR20291_1893",5265,2716,4789,6297,6331,4746
"CDR20291_1894",285,249,426,265,600,420
"CDR20291_1895",11211,7077,12439,10057,14126,11512
"CDR20291_1896",4850,5855,10145,4583,11892,9408
"CDR20291_1897",29225,14493,25123,21737,23361,18615
"CDR20291_1898",8479,4342,8072,6204,8031,6366
"CDR20291_1899",8186,5951,11569,6201,11841,9438
"CDR20291_1900",13490,8492,16840,10323,15862,13266
"CDR20291_1901",3817,1939,3425,2766,3699,2330
"CDR20291_1902",3832,2675,4603,3716,5557,4039
"CDR20291_1903",3036,2056,3811,2194,4179,2639
"CDR20291_1904",769,813,1372,746,1589,1314
"CDR20291_1905",114,50,80,87,191,71
"CDR20291_1906",3665,1836,3839,2307,2500,1950
"CDR20291_1907",606,496,888,330,650,444
"CDR20291_1908",2087,766,1399,1166,1219,706
"CDR20291_1909",7502,3799,7678,4647,6371,3602
"CDR20291_1910",17874,5203,10126,20978,12757,10488
"CDR20291_1911",866,614,1146,1019,2022,1572
"CDR20291_1912",1023,613,1158,908,1640,1229
"CDR20291_1913",24,17,80,5,70,19
"CDR20291_1914",3578,1814,5351,1104,1373,1347
"CDR20291_1915",11892,8720,19214,8602,10874,12487
"CDR20291_1916",978,635,1230,726,1417,853
"CDR20291_1917",2036,1408,2458,1346,2441,1213
"CDR20291_1918",3701,2250,3806,3893,4190,3523
"CDR20291_1919",3319,1904,3464,2225,3763,2305
"CDR20291_1920",480,407,682,461,741,630
"CDR20291_1921",1455,671,1222,1423,1504,985
"CDR20291_1922",746,281,645,501,784,468
"CDR20291_1923",368,250,505,381,542,470
"CDR20291_1924",253,312,453,244,809,527
"CDR20291_1925",138,116,151,181,251,185
"CDR20291_1926",52,55,96,51,140,71
"CDR20291_1927",237,274,370,251,593,354
"CDR20291_1928",64,38,82,38,104,45
"CDR20291_1929",313,331,592,137,327,190
"CDR20291_1930",2012,1524,2668,1396,2524,1562
"CDR20291_1931",1485,683,1362,918,1098,680
"CDR20291_1932",904,1006,1873,449,1508,957
"CDR20291_1933",7228,9286,18178,11009,32848,29690
"CDR20291_1934",832,524,1322,532,2429,1097
"CDR20291_1935",1229,830,1821,1339,2485,2039
"CDR20291_1936",736,352,750,822,870,846
"CDR20291_1937",4188,1243,2739,2705,2778,1496
"CDR20291_1938",82,27,42,44,63,17
"CDR20291_1939",793,495,903,657,1081,701
"CDR20291_1940",759,628,1090,994,1899,1354
"CDR20291_1941",2576,859,1544,2942,2690,1683
"CDR20291_1942",98645,29690,56619,67356,48401,30152
"CDR20291_1943",166,97,156,144,253,186
"CDR20291_1944",74,73,124,77,189,122
"CDR20291_1945",32,49,42,34,98,59
"CDR20291_1946",38,33,66,43,84,84
"CDR20291_1947",18,14,36,24,61,31
"CDR20291_1948",132,151,200,86,272,186
"CDR20291_1949",85,31,156,12,227,27
"CDR20291_1950",3440,1433,3180,2413,2439,1818
"CDR20291_1951",2646,1314,1726,1784,2136,1134
"CDR20291_1952",3174,1088,2270,2395,2416,1418
"CDR20291_1953",3309,1353,2616,3231,2585,1940
"CDR20291_1954",6205,5338,16174,3386,9052,7466
"CDR20291_1955",17850,10803,20621,15337,21001,15201
"CDR20291_1956",499,341,610,416,611,528
"CDR20291_1957",1896,1100,2265,1710,2013,1804
"CDR20291_1958",293,282,530,124,463,285
"CDR20291_1959",4504,2388,3723,3987,3876,3137
"CDR20291_1960",6278,2988,5560,9114,9954,8197
"CDR20291_1961",1556,1745,2967,2267,5521,4633
"CDR20291_1962",148,88,225,127,314,249
"CDR20291_1963",10824,10124,17534,13507,25207,19812
"CDR20291_1964",29308,14425,32109,18296,30557,16621
"CDR20291_1965",2386,912,1900,2259,2650,1724
"CDR20291_1966",36504,20226,36990,42716,46632,37467
"CDR20291_1967",7145,3190,6449,7745,8556,6680
"CDR20291_1968",4970,3249,6009,6525,8175,7168
"CDR20291_1969",11727,5222,10154,7980,12641,7269
"CDR20291_1970",14422,6928,11035,12324,13540,9700
"CDR20291_1971",3770,3258,6386,2390,4501,2803
"CDR20291_1972",18902,10603,21739,8127,9619,6920
"CDR20291_1973",4918,1739,3508,3286,3284,2196
"CDR20291_1974",2062,1137,2235,1487,1954,1491
"CDR20291_1975",32308,22016,42489,40294,52789,45682
"CDR20291_1976",2907,2037,4128,3621,4567,4589
"CDR20291_1977",983,555,1072,882,1196,1130
"CDR20291_1978",1901,998,2176,1711,2521,1912
"CDR20291_1979",7699,4415,7807,7457,10177,8101
"CDR20291_1980",725,1135,1832,910,2402,1994
"CDR20291_1981",63,79,96,63,167,129
"CDR20291_1982",154,123,198,123,266,189
"CDR20291_1983",12239,5092,9865,10946,9170,7083
"CDR20291_1984",539,484,1002,494,797,674
"CDR20291_1985",255,197,416,240,412,352
"CDR20291_1986",362,379,658,340,838,622
"CDR20291_1987",31,46,99,32,112,112
"CDR20291_1988",14,28,55,22,51,47
"CDR20291_1989",102,120,258,94,274,255
"CDR20291_1990",95,137,197,113,260,245
"CDR20291_1991",89,183,267,142,414,296
"CDR20291_1992",108,105,177,124,255,198
"CDR20291_1993",253,168,297,277,396,365
"CDR20291_1994",358,525,937,416,1324,1085
"CDR20291_1995",206,113,215,204,279,187
"CDR20291_1996",243,189,326,250,463,333
"CDR20291_1997",89,122,184,100,301,170
"CDR20291_1998",80,136,194,109,262,215
"CDR20291_1999",7319,2928,5265,6542,4997,4055
"CDR20291_2000",1130,539,1424,425,1108,416
"CDR20291_2001",3588,1371,2772,2900,2892,2097
"CDR20291_2002",2376,1330,2434,1715,2120,1618
"CDR20291_2003",1438,395,1014,622,617,470
"CDR20291_2004",2353,740,1725,763,745,453
"CDR20291_2005",689,555,1142,1022,1161,1387
"CDR20291_2006",9004,11266,19789,12780,28639,23564
"CDR20291_2007",3343,1715,3125,3696,4357,3577
"CDR20291_2008",6142,2957,6454,4982,6093,5023
"CDR20291_2009",20606,9813,21134,11895,15054,10067
"CDR20291_2010",11110,5194,9144,8743,9309,5513
"CDR20291_2011",4117,873,1644,2272,2325,1064
"CDR20291_2012",7539,2297,3303,5835,4416,2632
"CDR20291_2013",21691,6524,11873,18311,12716,8428
"CDR20291_2014",6119,10311,18922,4315,15700,10306
"CDR20291_2015",669,831,1466,513,1595,1099
"CDR20291_2016",1354,684,1320,489,1023,592
"CDR20291_2017",23142,6687,14192,10582,6922,5154
"CDR20291_2018",1500,527,1079,1345,1386,912
"CDR20291_2019",68,66,133,79,125,109
"CDR20291_2020",15774,3953,8544,13526,9093,6506
"CDR20291_2021",9308,2676,5393,8577,5165,4698
"CDR20291_2022",4417,2738,5324,5494,6335,5565
"CDR20291_2023",18007,29407,55998,24013,87651,67484
"CDR20291_2024",5309,2350,5111,3788,3103,3189
"CDR20291_2025",2258,1855,3221,2588,5730,4139
"CDR20291_2026",4791,3040,5313,5327,8200,6287
"CDR20291_2027",18957,13400,25083,21753,28927,22642
"CDR20291_2028",59,98,156,60,270,131
"CDR20291_2029",3825,3848,7338,3158,7982,5344
"CDR20291_2030",8710,3185,6269,9010,6880,5729
"CDR20291_2031",2221,1474,2496,1930,3033,2023
"CDR20291_2032",2087,763,1607,2332,1748,1521
"CDR20291_2033",1141,602,1220,661,1157,609
"CDR20291_2034",39541,13121,22265,34060,20689,15667
"CDR20291_2035",1009,1717,2861,1336,4314,3596
"CDR20291_2036",5232,4443,8571,5552,9732,7874
"CDR20291_2037",10380,5390,10832,8410,10141,7800
"CDR20291_2038",3941,2420,4330,2672,3357,2578
"CDR20291_2039",3400,4102,8176,2858,6105,5697
"CDR20291_2040",2954,1147,2507,2025,2892,1685
"CDR20291_2041",29922,10494,21268,20834,22620,15541
"CDR20291_2042",48848,17038,30716,47263,35880,29294
"CDR20291_2043",6963,3636,8758,5375,9865,5140
"CDR20291_2044",18621,9220,17474,22459,21913,18757
"CDR20291_2045",14821,15438,27281,20397,37149,32514
"CDR20291_2046",76676,60686,110761,71872,128247,107771
"CDR20291_2047",71006,57211,105293,81272,144853,111322
"CDR20291_2048",231,210,433,153,478,325
"CDR20291_2049",218,145,271,137,364,237
"CDR20291_2050",97,76,157,70,169,133
"CDR20291_2051",147,85,225,90,243,147
"CDR20291_2052",62001,26778,69163,34426,39843,31137
"CDR20291_2053",6877,3189,6090,5337,5275,4257
"CDR20291_2054",22621,9413,19377,15253,14576,10789
"CDR20291_2055",57480,37872,66829,62089,69006,54426
"CDR20291_2056",111,69,179,80,223,179
"CDR20291_2057",3767,2600,4822,2493,3322,2209
"CDR20291_2058",6049,3258,5821,4303,5546,3928
"CDR20291_2059",4985,4475,8511,6044,11832,9876
"CDR20291_2060",8285,12404,22632,11064,33882,25789
"CDR20291_2061",7402,13150,22901,10302,33680,28271
"CDR20291_2062",9865,9378,16962,12730,27553,22059
"CDR20291_2063",6636,4899,11201,5178,15167,7594
"CDR20291_2064",815,833,1658,873,1668,1616
"CDR20291_2065",203,103,237,151,213,130
"CDR20291_2066",90,50,122,73,86,74
"CDR20291_2067",36,30,41,19,48,16
"CDR20291_2068",3775,1505,3357,3091,2745,2417
"CDR20291_2069",3465,1655,3050,3421,3278,2828
"CDR20291_2070",1882,1725,3049,2218,4110,3203
"CDR20291_2071",18934,6465,13068,14283,11858,8124
"CDR20291_2072",8141,4884,10311,8509,10077,8828
"CDR20291_2073",402,551,1207,515,1841,1625
"CDR20291_2074",1800,4049,8123,2036,11195,9793
"CDR20291_2075",703,1325,2721,657,3113,2778
"CDR20291_2076",3751,1900,3832,3046,3640,2717
"CDR20291_2077",559558,117819,341485,292346,154303,142393
"CDR20291_2078",3613,2659,4120,4452,6110,4096
"CDR20291_2079",3810,5137,7853,4971,11602,8565
"CDR20291_2080",55250,28038,43216,63812,64065,39853
"CDR20291_2081",12094,10979,17194,15708,28858,15912
"CDR20291_2082",8957,9312,14886,13423,26029,14298
"CDR20291_2083",34461,22687,32719,41902,50037,31093
"CDR20291_2084",3166,1936,3062,3868,3498,2542
"CDR20291_2085",14181,7525,12701,17358,18011,11301
"CDR20291_2086",3350,2547,5280,2387,5617,3695
"CDR20291_2087",23338,9611,16174,22928,21722,14575
"CDR20291_2088",1910,764,1469,1617,1492,1182
"CDR20291_2089",3349,2098,5488,2543,3548,3654
"CDR20291_2090",379,156,378,294,329,226
"CDR20291_2091",357,135,250,263,253,169
"CDR20291_2092",4901,2350,4670,4648,5199,4292
"CDR20291_2093",2207,963,1840,1658,2101,1422
"CDR20291_2094",4993,2560,4837,4226,5549,4669
"CDR20291_2095",755,614,1070,769,1426,1191
"CDR20291_2096",1433,915,1608,1281,2156,1746
"CDR20291_2097",1304,939,1746,899,1789,1151
"CDR20291_2098",131,152,277,100,432,203
"CDR20291_2099",5828,7095,12771,6534,17392,15310
"CDR20291_2100",1161,927,1609,815,1856,1152
"CDR20291_2101",5787,10415,18214,6728,21167,17298
"CDR20291_2102",508,453,759,424,908,563
"CDR20291_2103",29,49,57,36,84,53
"CDR20291_2104",47,64,80,39,144,97
"CDR20291_2105",63,80,83,51,177,94
"CDR20291_2106",6,8,11,4,17,15
"CDR20291_2107",26,29,36,22,90,59
"CDR20291_2108",44,74,71,54,160,82
"CDR20291_2109",2167,1381,2796,1903,3482,2202
"CDR20291_2110",8467,4876,9159,4995,8223,4676
"CDR20291_2111",581,476,974,771,1457,1239
"CDR20291_2112",18740,5906,12365,11260,12530,6273
"CDR20291_2113",1735,1282,2659,1721,3755,2753
"CDR20291_2114",722,439,856,532,867,496
"CDR20291_2115",2425,1344,2708,1674,2241,1916
"CDR20291_2116",24119,8237,15530,24285,19273,13936
"CDR20291_2117",14077,5810,10707,84836,74275,56410
"CDR20291_2118",5864,4565,8466,43133,63172,53711
"CDR20291_2119",736,441,991,3243,4478,4619
"CDR20291_2120",8945,3938,8352,13183,12927,11126
"CDR20291_2121",14658,4606,11995,11898,7715,7542
"CDR20291_2122",5102,1735,5284,4278,3286,3053
"CDR20291_2123",1084,647,1475,848,1839,996
"CDR20291_2124",1124,684,1195,906,1300,911
"CDR20291_2125",9184,3495,6454,11317,9692,6735
"CDR20291_2126",16864,6186,11876,18535,13727,11831
"CDR20291_2127",9588,5152,9491,11273,9157,8149
"CDR20291_2128",983,428,948,5734,5093,3580
"CDR20291_2129",60,71,125,62,199,153
"CDR20291_2130",33,48,80,41,148,122
"CDR20291_2131",37,52,64,35,99,88
"CDR20291_2132",29,47,90,38,112,82
"CDR20291_2133",2652,1193,2591,2286,2569,1947
"CDR20291_2134",6471,2193,4972,4918,5985,3637
"CDR20291_2135",1576,1195,2350,1749,2802,2685
"CDR20291_2136",776,755,1685,782,2623,1917
"CDR20291_2137",717,568,1230,657,1715,1266
"CDR20291_2138",1976,4188,8280,2693,14196,10944
"CDR20291_2139",607,1176,2310,692,4059,3112
"CDR20291_2140",1049,1673,3052,1251,4464,4031
"CDR20291_2141",3479,1698,3764,3052,3631,2819
"CDR20291_2142",2431,804,1845,1549,2313,1197
"CDR20291_2143",797,525,1088,606,964,740
"CDR20291_2144",22198,9247,16642,24267,20320,17336
"CDR20291_2145",103,65,135,109,137,110
"CDR20291_2146",281,325,563,291,681,534
"CDR20291_2147",407,499,886,345,1170,847
"CDR20291_2148",854,683,1315,1092,1572,1312
