"gene_id","rofA_1","rofA_2","rofA_3","ssRA_1","ssRA_2","ssRA_3","WT_1","WT_2","WT_3"
"H7X56_00005",9366,7035,9300,9045,7515,8606,9076,9786,7856
"H7X56_00010",11593,9623,11016,11814,9914,10940,11923,14768,10151
"H7X56_00015",472,231,462,426,392,548,406,484,523
"H7X56_00020",12470,10487,14488,11026,12113,13708,13255,13124,13002
"H7X56_00025",1652,1138,1634,1560,1171,1530,999,1740,1544
"H7X56_00030",14188,10818,14662,12667,12013,13699,9781,13457,12112
"H7X56_00035",1699,1275,1667,1425,1467,1633,1376,1618,1626
"H7X56_00040",2637,1899,2972,2688,2177,2893,2209,2983,2545
"H7X56_00045",9102,6707,9817,8029,7332,9525,7406,9090,8570
"H7X56_00050",6360,4444,7527,6294,5627,7605,5066,6183,6629
"H7X56_00055",10062,7986,10915,11099,7936,11535,8248,10011,10090
"H7X56_00060",79690,69450,77945,73201,71811,77846,78199,92406,69407
"H7X56_00065",7299,5459,7524,6961,6631,6846,8307,7237,6761
"H7X56_00070",280,334,250,223,226,146,627,461,281
"H7X56_00075",645,412,991,549,352,995,515,464,764
"H7X56_00080",2056,1623,1707,1505,1792,1645,2977,2272,1671
"H7X56_00085",6,14,25,7,14,23,6,15,21
"H7X56_00090",435,356,879,374,337,891,498,476,764
"H7X56_00095",738,472,1700,680,432,1626,638,565,1314
"H7X56_00100",3807,2926,7945,4218,2897,7717,4489,4298,8519
"H7X56_00105",952,590,1597,617,547,1792,897,783,1409
"H7X56_00110",411,280,819,319,231,912,389,327,797
"H7X56_00115",160,158,459,201,160,563,197,228,476
"H7X56_00120",648,551,1391,503,498,1539,697,581,1171
"H7X56_00125",434,309,784,321,191,786,386,278,601
"H7X56_00130",1196,1076,1999,1135,572,1976,1330,1342,1908
"H7X56_00135",253,323,210,223,226,135,578,477,338
"H7X56_00140",673,438,957,579,348,1087,488,523,734
"H7X56_00145",2119,1542,1808,1529,1869,1681,2889,2258,1677
"H7X56_00150",11,14,34,7,3,10,10,15,22
"H7X56_00155",411,333,902,408,307,846,475,498,771
"H7X56_00160",691,496,1623,718,455,1658,684,572,1447
"H7X56_00165",3823,3021,7838,4220,2975,7773,4527,4424,8632
"H7X56_00170",905,630,1651,621,572,1901,856,740,1416
"H7X56_00175",423,280,849,339,253,945,379,321,797
"H7X56_00180",158,150,489,195,159,516,175,247,453
"H7X56_00185",632,564,1432,485,480,1591,696,608,1160
"H7X56_00190",386,243,701,287,183,739,371,196,632
"H7X56_00195",403,344,947,403,275,945,542,365,691
"H7X56_00200",1358,1236,2876,1385,1142,2938,2106,1335,2405
"H7X56_00205",2164,1959,3837,2094,1579,3626,3347,2298,3284
"H7X56_00210",530,606,1350,691,479,1144,1043,696,1118
"H7X56_00215",551,474,1202,471,391,1191,591,439,1101
"H7X56_00220",288,201,626,239,210,595,394,336,445
"H7X56_00225",166,155,382,145,156,439,233,107,250
"H7X56_00230",482,287,670,454,219,644,696,566,752
"H7X56_00235",529,344,654,594,297,640,615,573,1002
"H7X56_00240",6,14,0,12,25,11,20,29,8
"H7X56_00245",78188,67256,75788,67708,82317,61741,105791,85954,69954
"H7X56_00250",35308,29349,37595,32223,35670,36482,35642,38105,33317
"H7X56_00255",1471,984,1556,1236,1028,1367,1270,1381,1364
"H7X56_00260",6138,4841,6106,5820,4692,5667,5155,7265,5567
"H7X56_00265",726,847,695,877,719,799,644,1124,628
"H7X56_00270",1055,355,557,909,404,634,756,440,594
"H7X56_00275",10994,4714,5922,8754,6211,5891,10200,5614,5032
"H7X56_00280",4895,2475,2764,4554,2647,2676,5006,3146,2619
"H7X56_00285",3455,1838,1604,2821,1831,1609,3073,2046,1517
"H7X56_00290",2137,805,1028,1673,1295,1085,1983,1182,1105
"H7X56_00295",7182,3577,3916,5818,3870,3465,5970,4348,2917
"H7X56_00300",147,165,121,155,157,169,111,169,115
"H7X56_00305",6878,2837,2987,5772,3255,3056,5509,3332,2724
"H7X56_00310",2905,1188,1351,2450,1505,1270,2212,1700,945
"H7X56_00315",7032,2976,3153,5523,3579,2963,4782,3843,2419
"H7X56_00320",9207,6215,7035,9558,6814,6576,9223,8679,6425
"H7X56_00325",14984,10966,12979,12677,12236,12102,15490,13213,10329
"H7X56_00330",1303,369,426,1223,362,395,524,601,264
"H7X56_00335",20302,14389,20376,20562,14749,20006,19150,19533,17039
"H7X56_00340",5632,4176,5226,5560,4376,5118,4654,5355,4523
"H7X56_00345",5141,3907,4252,4893,3846,4407,4732,5820,3792
"H7X56_00350",28141,20890,24044,24964,22512,23581,23645,28176,20716
"H7X56_00355",12644,13079,5611,12749,16385,6024,17547,15965,5851
"H7X56_00360",2146,2028,1040,1778,2263,1056,2749,2863,1193
"H7X56_00365",2884,2139,2913,2956,2512,2233,2910,2927,2643
"H7X56_00370",50171,41312,64663,38054,49352,53397,79589,45759,61680
"H7X56_00375",108007,101984,135068,89589,119461,107169,203123,124757,126641
"H7X56_00380",92626,87581,104095,70103,107344,86915,179262,99544,99082
"H7X56_00385",58809,58169,66945,50310,67800,55689,119014,76664,64864
"H7X56_00390",163189,149644,177926,120180,180926,146583,326620,183352,167375
"H7X56_00395",55152,53528,62920,44343,60355,50054,112511,67905,55312
"H7X56_00400",71604,67155,76015,56765,78212,63233,142619,85698,72209
"H7X56_00405",123580,126545,136325,100309,142340,110918,256152,154991,132884
"H7X56_00410",84855,83422,92476,64425,94686,73178,173932,96737,85686
"H7X56_00415",39794,38116,46003,31862,46412,36868,85508,50286,42156
"H7X56_00420",63778,63006,70168,50953,67451,53604,133503,83388,65492
"H7X56_00425",75444,70423,82324,59747,86387,69711,157662,90027,73496
"H7X56_00430",74331,74854,84135,61627,80896,65153,157343,98423,75192
"H7X56_00435",130107,127025,141882,100469,149326,115732,274103,142476,130592
"H7X56_00440",22564,20890,23169,16118,23230,19023,44254,27182,21597
"H7X56_00445",69673,65786,73425,55909,77291,63531,143988,85331,66887
"H7X56_00450",109081,105284,115929,91289,120824,96686,222903,142308,108682
"H7X56_00455",73225,68245,75808,55652,80304,63535,147183,85054,68923
"H7X56_00460",88851,78586,90671,61394,99646,78050,171376,88060,82996
"H7X56_00465",36118,34332,38104,28599,40777,32211,73604,45567,36835
"H7X56_00470",88031,89851,97574,77047,97177,80555,174840,114269,89729
"H7X56_00475",210632,197007,228071,170601,227860,193878,397602,252990,209904
"H7X56_00480",13363,12365,18313,11336,14693,15446,28012,16598,17360
"H7X56_00485",39599,33648,38307,30575,43995,37834,60706,44594,36662
"H7X56_00490",25444,25610,26139,23558,28545,23493,45166,40548,26918
"H7X56_00495",64064,60352,67838,55652,69785,57559,108082,74765,65557
"H7X56_00500",93660,87941,102475,74072,108703,89871,157069,103944,89553
"H7X56_00505",214540,210555,237154,185297,252104,200950,374682,287913,215156
"H7X56_00510",86303,78924,90782,65224,93779,76160,143635,93956,80262
"H7X56_00515",258,371,254,236,253,157,631,523,319
"H7X56_00520",586,435,955,545,355,1007,463,495,706
"H7X56_00525",2122,1581,1758,1455,1785,1625,2868,2228,1638
"H7X56_00530",5,14,25,8,6,18,7,12,14
"H7X56_00535",178,155,346,130,136,312,302,97,337
"H7X56_00540",367,225,855,295,237,903,369,296,680
"H7X56_00545",727,441,2117,916,327,2132,763,1137,1933
"H7X56_00550",382,276,975,393,237,1235,447,471,896
"H7X56_00555",543,607,1700,825,447,1753,689,910,1365
"H7X56_00560",435,447,1213,485,380,1214,565,586,1107
"H7X56_00565",229,144,496,199,138,519,218,276,554
"H7X56_00570",254,236,916,279,278,849,342,351,713
"H7X56_00575",608,518,1468,597,415,1597,825,891,1586
"H7X56_00580",415,498,840,477,385,1095,672,478,1052
"H7X56_00585",574,709,1233,541,652,1172,1013,743,1053
"H7X56_00590",67,48,186,101,86,245,154,62,125
"H7X56_00600",4710,4198,5078,3973,4161,4472,5342,5519,4555
"H7X56_00605",7419,6135,7547,5630,6765,7094,8334,7863,6900
"H7X56_00610",8243,6828,8337,6531,8091,7938,8873,8345,7649
"H7X56_00615",212,221,361,296,258,378,242,431,331
"H7X56_00620",10763,10265,12079,9144,10512,10453,13303,12913,11107
"H7X56_00625",32477,27325,31457,29299,29326,28008,33699,36695,26907
"H7X56_00630",154754,132814,147514,121577,157926,133873,187626,160339,130746
"H7X56_00635",218732,186620,201234,166965,222112,185860,262636,228504,178793
"H7X56_00640",2736,2101,3587,2637,2513,3830,3169,2556,3036
"H7X56_00645",139,180,170,123,119,161,84,134,146
"H7X56_00650",99,94,168,145,105,155,140,159,77
"H7X56_00655",35,31,62,29,46,47,50,55,10
"H7X56_00660",71,19,73,71,57,66,50,90,102
"H7X56_00665",29,26,23,47,25,30,46,89,29
"H7X56_00670",52,22,60,34,16,9,17,25,54
"H7X56_00675",22,35,40,15,54,50,45,24,30
"H7X56_00680",13021,9627,14932,11936,10893,13971,12430,13743,12838
"H7X56_00685",23472,19941,24562,17826,23617,24340,24058,23593,21802
"H7X56_00690",225,237,256,201,233,228,252,160,295
"H7X56_00695",7732,6082,6566,6915,6334,5938,7396,8955,5628
"H7X56_00700",12798,9067,10315,10968,10355,9817,10688,12853,8966
"H7X56_00705",881,704,1146,717,627,748,914,1157,723
"H7X56_00710",1210,910,1181,1129,941,1171,1363,1707,1154
"H7X56_00715",4763,4369,4725,4215,4678,4763,5265,5776,4281
"H7X56_00720",135,81,118,119,65,96,100,88,94
"H7X56_00725",7483,6139,6892,6031,6136,6019,7342,8804,5768
"H7X56_00730",17294,14713,15848,15258,16041,15083,18551,20457,14689
"H7X56_00735",10658,8896,10833,8939,9878,10009,11531,11021,9869
"H7X56_00740",55356,43415,54077,48168,49384,48289,62409,67991,48071
"H7X56_00745",84069,72729,105800,71113,85102,83578,135444,96857,96255
"H7X56_00750",17231,14646,20629,14020,16651,16628,27897,19908,18938
"H7X56_00755",31300,27564,38098,24430,33991,32110,55161,33066,34082
"H7X56_00760",26332,23462,32466,22960,28330,26932,47840,34943,30497
"H7X56_00765",16703,14293,20711,12854,19145,17060,29465,18566,18845
"H7X56_00770",1829,1029,970,1494,1031,866,1230,1456,999
"H7X56_00775",208,188,131,188,168,120,107,172,77
"H7X56_00780",1521,359,219,1108,515,160,299,410,114
"H7X56_00790",1602,315,202,1745,537,257,368,545,260
"H7X56_00795",58,13,25,54,29,9,43,32,19
"H7X56_00805",94,38,39,63,42,49,12,108,7
"H7X56_00810",64,33,14,49,20,17,18,85,33
"H7X56_00815",13,57,16,39,57,11,45,49,20
"H7X56_00820",1522,1302,1598,1674,1300,1038,1486,1810,1441
"H7X56_00825",2240,1965,2984,2084,2015,2944,1638,2394,2460
"H7X56_00830",7278,5964,9506,6494,6494,9213,5160,6971,7860
"H7X56_00835",126,44,134,124,179,61,166,151,77
"H7X56_00840",493,358,543,539,656,491,583,561,669
"H7X56_00845",167,99,220,115,117,85,225,69,173
"H7X56_00850",276,199,266,154,144,236,237,156,266
"H7X56_00855",261,336,441,352,269,367,448,429,407
"H7X56_00860",145,213,183,155,132,213,304,158,163
"H7X56_00865",851,696,1103,746,786,800,1214,806,959
"H7X56_00870",789,1046,1179,812,883,776,1449,725,1036
"H7X56_00875",304,282,388,258,331,283,430,367,436
"H7X56_00880",5087,4698,4063,4956,4117,3992,5188,7340,3952
"H7X56_00885",2462,2090,2012,2413,2261,2095,2470,3301,1789
"H7X56_00890",25415,25048,26985,19438,26117,21944,35183,31452,23516
"H7X56_00895",28136,25415,29631,24046,26932,26716,33019,35443,26515
"H7X56_00900",5000,3807,5109,4490,3776,4311,4415,5281,4494
"H7X56_00905",3096,1393,2078,2830,1338,2918,1463,1866,2073
"H7X56_00910",954,473,870,1165,539,1207,691,930,905
"H7X56_00915",4565,2252,3822,4238,2209,5341,2804,3663,3526
"H7X56_00920",146,66,18,149,34,63,81,24,18
"H7X56_00925",144,66,20,121,45,12,17,33,7
"H7X56_00930",28,28,7,14,4,0,16,14,4
"H7X56_00935",10434,9589,7804,8587,10986,5954,15079,12484,7479
"H7X56_00940",50175,41651,46231,39014,46406,44468,52374,54113,39834
"H7X56_00945",103,182,41,96,144,16,120,135,37
"H7X56_00950",41,53,11,5,25,4,13,8,10
"H7X56_00955",48,64,26,36,31,23,30,61,10
"H7X56_00960",31,24,16,31,26,31,16,55,51
"H7X56_00965",80,77,55,89,32,41,70,56,34
"H7X56_00970",135,61,23,102,96,41,39,69,12
"H7X56_00975",5148,4670,6147,4882,5264,4853,8047,6272,5279
"H7X56_00980",1905,1863,1950,1710,2401,1519,2676,2872,1460
"H7X56_00985",36638,20317,27315,30402,21905,27264,30576,26275,23873
"H7X56_00990",70226,42506,46853,55733,47576,44087,64406,53205,42408
"H7X56_00995",52317,31827,30585,44879,35225,28711,36413,40627,25575
"H7X56_01000",10672,6445,6514,8062,7284,6118,7923,9139,5829
"H7X56_01005",13684,8679,8893,12222,9361,8329,10010,12504,8006
"H7X56_01010",6900,4048,4966,5745,4658,4448,5320,5462,4033
"H7X56_01015",16970,10302,11861,15628,11561,11987,12594,15285,10682
"H7X56_01020",8099,5760,6272,8280,6127,5490,6780,9055,6039
"H7X56_01035",600,479,597,659,623,438,849,747,700
"H7X56_01040",436,171,197,334,151,163,120,185,98
"H7X56_01045",290,248,327,279,348,269,398,351,202
"H7X56_01050",7413,5020,6843,6610,6545,6596,6226,7670,6208
"H7X56_01055",23413,22256,24889,20056,22638,20164,32938,29101,21875
"H7X56_01060",824,553,714,725,580,817,631,811,714
"H7X56_01065",1760,1174,1307,1781,1231,1448,1312,1429,1412
"H7X56_01070",5807,5024,4685,4775,5255,4628,4925,6291,4390
"H7X56_01075",5134,4466,4556,4985,4526,3907,5210,6607,3901
"H7X56_01080",2142,1184,1771,2146,1446,1663,1378,1801,1436
"H7X56_01085",1039,982,1211,1234,879,1025,1515,1846,1283
"H7X56_01090",2989,2545,4014,3272,3135,3502,4194,3862,3455
"H7X56_01095",48237,40147,48605,39213,47118,45701,55390,48546,42705
"H7X56_01100",10233,1792,1552,11258,1764,1227,1787,2679,915
"H7X56_01105",999,844,797,977,950,669,1045,1175,666
"H7X56_01110",1116,1093,739,908,910,611,1401,1580,644
"H7X56_01115",3143,3043,2636,2631,3288,2211,4572,4128,2481
"H7X56_01120",354,246,223,264,377,225,452,373,209
"H7X56_01125",1680,1431,1807,1401,1587,2106,1197,1598,2007
"H7X56_01130",2676,2118,2424,1886,2053,2781,1584,2358,2614
"H7X56_01135",2464,1931,2435,2118,2227,2883,1666,2437,2406
"H7X56_01140",2594,2118,2677,2248,2201,3241,1859,3106,2602
"H7X56_01145",19256,15959,16173,17059,16291,18006,15709,22327,15067
"H7X56_01150",34,12,26,40,28,20,43,76,9
"H7X56_01155",479,437,421,630,407,398,436,516,497
"H7X56_01160",1415,906,830,1367,733,713,804,970,877
"H7X56_01165",1018,575,547,1033,628,565,706,687,730
"H7X56_01170",193,69,120,112,77,204,108,140,149
"H7X56_01175",12523,10073,13268,13032,16487,16029,13397,11530,13040
"H7X56_01180",7278,6539,6161,6394,7187,5584,6414,10152,5310
"H7X56_01185",3557,2855,2829,3141,3103,2586,3403,5335,2494
"H7X56_01190",8636,8213,7317,7774,8457,6311,7542,12046,5666
"H7X56_01195",1971,1474,1819,1801,1556,2010,2300,2043,1620
"H7X56_01200",4981,3979,4512,4283,4265,4140,5773,5623,3844
"H7X56_01205",3299,2873,3231,3469,2579,2865,3835,3648,2720
"H7X56_01210",3398,3107,1838,3475,3714,1605,3877,3522,1806
"H7X56_01215",778,362,278,659,417,320,348,457,294
"H7X56_01220",8599,7187,9079,7907,7476,8420,9848,11267,7181
"H7X56_01225",138,153,95,198,113,95,11,114,117
"H7X56_01230",25395,23133,22482,22875,24681,21061,31032,32563,19632
"H7X56_01235",6437,5217,5153,5108,5294,4962,7152,6977,4734
"H7X56_01240",2547,2409,2722,3050,2326,3044,2627,3927,2444
"H7X56_01245",3209,2786,3171,2755,2916,3095,3809,3235,2915
"H7X56_01250",4821,5074,4759,3884,5686,4026,7282,7126,4097
"H7X56_01255",1174,1490,1258,1058,1457,873,2459,1527,1266
"H7X56_01260",2248,2187,2528,1887,2820,2007,3906,2749,2485
"H7X56_01265",8027,5653,7243,6257,5882,6870,7850,6759,6147
"H7X56_01270",4636,4060,4943,4493,3703,4712,5348,5791,4587
"H7X56_01275",11035,8361,11045,10614,8230,10656,10915,12665,9407
"H7X56_01280",11104,7887,9759,9101,8710,9869,9830,10159,8502
"H7X56_01285",22047,18071,19555,18290,19268,18735,21847,23616,17058
"H7X56_01290",33756,30631,31450,30366,32162,29776,37259,40395,27725
"H7X56_01295",43514,38574,40344,36061,42950,38967,45914,49846,35261
"H7X56_01300",5252,5682,5041,5360,5132,4794,5853,7777,4719
"H7X56_01305",5787,4419,5321,4942,5513,5026,5246,5957,4566
"H7X56_01310",6968,6496,6643,5337,6693,5574,7286,7859,6152
"H7X56_01315",13,0,8,6,0,0,0,19,0
"H7X56_01320",164,81,63,122,78,39,29,37,100
"H7X56_01325",19998,18122,26845,20476,17684,21584,23626,23303,26467
"H7X56_01330",370,209,128,286,195,171,272,345,151
"H7X56_01335",48,26,59,103,37,30,71,30,39
"H7X56_01345",110,59,69,106,117,117,174,94,80
"H7X56_01350",61465,53075,54887,52229,56030,49379,72346,69804,47310
"H7X56_01355",18252,15345,16220,15276,18378,15464,22803,21080,14851
"H7X56_01360",20616,19018,19487,18756,19588,17048,26056,25767,16328
"H7X56_01365",2729,2272,2458,2530,2508,2580,3544,2861,2296
"H7X56_01370",14627,12392,13591,12771,14185,13548,17162,15393,12637
"H7X56_01375",4150,4026,4479,4266,4221,4465,5677,6398,4060
"H7X56_01380",3389,2859,2727,3151,3054,2418,3150,4265,2434
"H7X56_01385",12159,10283,11679,11804,9946,10495,12468,14886,10013
"H7X56_01390",8609,6454,7734,7858,6376,6889,7764,10027,6422
"H7X56_01395",10361,9415,11144,9298,9791,11064,11959,11128,10606
"H7X56_01400",948,442,771,897,661,786,695,857,861
"H7X56_01405",441,301,397,380,318,427,270,231,398
"H7X56_01410",64581,54297,77683,56043,61344,65808,97701,76522,72078
"H7X56_01415",64994,54761,72446,49594,65489,63503,94262,69184,66134
"H7X56_01420",33,13,0,41,19,0,12,0,5
"H7X56_01430",366,310,347,482,370,407,322,336,331
"H7X56_01435",202,111,115,165,120,141,135,179,138
"H7X56_01440",1471,1096,1146,1231,902,1009,1504,1451,1000
"H7X56_01445",3320,1921,876,3981,2080,761,3672,2057,876
"H7X56_01450",3621,1475,800,3415,1875,820,2634,1964,789
"H7X56_01455",4022,2294,933,3612,2439,1112,2283,2010,1085
"H7X56_01460",4505,2637,1195,4122,2550,1305,2241,2381,1566
"H7X56_01465",1224,668,292,1088,574,307,431,671,403
"H7X56_01470",7344,4081,1945,7053,4112,2174,3071,3565,2385
"H7X56_01475",4120,2293,1176,3699,2105,1176,1988,2192,1372
"H7X56_01480",509,168,152,361,236,114,225,76,139
"H7X56_01485",1152,600,276,1299,769,343,481,632,520
"H7X56_01490",295,176,51,312,165,82,74,240,126
"H7X56_01495",649,350,245,619,413,189,307,160,220
"H7X56_01500",3122,1501,2060,3107,2026,2436,1978,2226,1998
"H7X56_01505",3192,2016,2598,3421,2356,2809,2943,3244,2618
"H7X56_01510",1351,861,1195,1238,1107,1082,1030,1086,1054
"H7X56_01515",7420,6397,6955,6323,6149,6503,7302,9506,5911
"H7X56_01520",4715,4058,4249,3958,4373,3786,4798,5230,3904
"H7X56_01525",9160,8125,8375,8138,8382,7960,10252,12080,7008
"H7X56_01530",1536,1321,1532,1354,1213,1342,1681,1607,1561
"H7X56_01535",290,335,298,210,255,152,629,459,355
"H7X56_01540",682,425,922,548,361,1035,498,495,718
"H7X56_01545",2038,1564,1752,1465,1812,1689,2932,2273,1582
"H7X56_01550",8,8,12,2,8,20,6,6,11
"H7X56_01555",69,51,51,49,24,58,48,130,81
"H7X56_01560",0,0,9,3,2,1,0,11,13
"H7X56_01565",42,34,63,30,28,30,23,54,21
"H7X56_01570",951,829,825,950,908,658,1132,1106,664
"H7X56_01575",5539,3504,5601,4229,3726,6230,4476,3699,5289
"H7X56_01580",17406,12479,16653,15076,13313,16652,15373,15632,14028
"H7X56_01585",7075,4933,6125,6179,5511,6586,5774,6600,5333
"H7X56_01590",13727,11696,13297,12427,12496,13549,12631,14014,12112
"H7X56_01595",8404,6376,7283,7239,6722,8096,7193,7710,6691
"H7X56_01600",4317,3444,4402,3931,3891,4805,4064,4793,3724
"H7X56_01605",4349,2907,3693,3379,3264,4130,2986,3731,3044
"H7X56_01610",4734,3510,4552,4422,3638,4806,3658,4847,3759
"H7X56_01615",6067,5654,6331,6190,5654,5484,6858,7561,5820
"H7X56_01620",22450,16168,21717,18087,16624,19088,22637,22563,19463
"H7X56_01625",3856,2778,3630,3141,3470,3085,3344,3865,3270
"H7X56_01630",4617,4036,4877,3890,4581,4035,3933,5723,3978
"H7X56_01635",3240,2412,3084,2496,2974,2755,2666,3069,2894
"H7X56_01640",9419,11229,11852,7479,12348,6497,18257,12591,10390
"H7X56_01645",16206,14623,17816,12754,17725,12853,25218,18236,16922
"H7X56_01650",8164,6903,8212,6610,7273,7593,7851,8392,6450
"H7X56_01655",14490,10867,14064,11803,13943,14958,15381,15262,11511
"H7X56_01660",3834,3611,4723,3846,3640,4159,4952,4701,4021
"H7X56_01665",14512,12990,12604,14957,13587,12939,17364,18678,11199
"H7X56_01670",24616,19969,21128,21354,22391,20173,26808,28227,17591
"H7X56_01675",6032,4149,6386,5299,4313,5387,6083,5938,5451
"H7X56_01680",67922,58016,65841,62330,72534,61338,83367,75657,59356
"H7X56_01685",14796,11852,15817,12727,13694,15466,15223,15739,13680
"H7X56_01690",4124,3233,5039,3569,3402,4514,4123,4366,3959
"H7X56_01695",8402,6358,7970,6925,7189,8769,8364,7843,7172
"H7X56_01700",12080,9934,12314,10520,11474,12866,12132,12666,11475
"H7X56_01705",27372,23323,27878,22431,25186,26940,26501,28372,23675
"H7X56_01710",22315,17314,19830,19475,18249,21172,20639,22586,17443
"H7X56_01715",11352,9585,12583,11304,9215,10840,11513,13415,11101
"H7X56_01720",19757,16231,20418,18542,16182,19941,20444,22261,18392
"H7X56_01725",5265,4395,5929,5179,4543,5883,5335,6682,4789
"H7X56_01730",24117,20849,26331,23029,23112,25262,26904,27619,23982
"H7X56_01735",4754,3982,5720,4020,4332,5003,5113,4219,4892
"H7X56_01740",21281,16228,19166,18065,16819,18613,18501,23090,16461
"H7X56_01745",2598,2323,2227,2575,2026,2209,2443,3431,1856
"H7X56_01750",1013,798,767,948,931,683,1098,1173,682
"H7X56_01755",5615,4015,5138,4477,4126,4678,6171,5104,4478
"H7X56_01760",9044,7702,8618,8194,8400,8621,9827,10064,7392
"H7X56_01765",14452,13085,13674,12901,13784,12787,14559,15595,12220
"H7X56_01770",2983,2038,3099,2249,2238,2903,2512,2692,2671
"H7X56_01775",6283,4376,5784,5052,4448,5713,5685,6556,5318
"H7X56_01780",9242,7972,9487,7938,8737,8833,9649,10084,8070
"H7X56_01785",5646,4634,6057,5367,5483,5481,5960,6937,5019
"H7X56_01790",4004,3172,4040,3342,3719,3898,3831,4376,3227
"H7X56_01795",5572,4185,5758,4806,5011,5461,5271,6365,4608
"H7X56_01800",6420,5536,6217,5881,5558,5865,6388,8204,5731
"H7X56_01805",6555,5394,6952,5733,5923,6101,6768,8065,6153
"H7X56_01810",6078,5285,5652,5089,5154,5403,5871,7146,5040
"H7X56_01815",3063,2666,2839,2468,2890,2439,2682,3311,2566
"H7X56_01820",2600,1970,2711,2571,2013,2576,2455,2822,2340
"H7X56_01825",2408,1443,2415,2417,1629,2058,2006,2006,2107
"H7X56_01830",6359,4089,6063,5058,4418,5850,5901,4362,5336
"H7X56_01835",8486,5923,7610,7607,5895,7544,8399,8037,6990
"H7X56_01840",7385,5407,7262,6698,5881,6130,7215,7766,5859
"H7X56_01845",18283,12480,18193,15470,13181,19002,14959,17094,15716
"H7X56_01850",8600,8186,7339,7767,9221,6168,11559,11774,6154
"H7X56_01855",27148,26238,25902,23406,27365,22639,28216,30587,22778
"H7X56_01860",8003,6779,8428,7488,7893,8191,7593,9469,7155
"H7X56_01865",1490,1548,2462,1483,1996,1799,3601,1770,2109
"H7X56_01870",2120,2133,3092,1720,2722,2268,4379,2775,2676
"H7X56_01875",1564,1469,2096,1305,1740,1505,3010,2225,1866
"H7X56_01880",815,837,1078,761,928,825,1521,1103,1101
"H7X56_01885",12310,10308,10193,10749,11164,9883,10302,12690,9315
"H7X56_01890",17301,13190,15421,15121,13510,15136,15394,17592,14066
"H7X56_01895",9413,7448,10108,8535,7861,9373,8317,10116,8681
"H7X56_01900",17735,15216,19302,17290,14630,17508,17402,21407,16126
"H7X56_01905",2613,1476,2492,2559,1599,2323,2112,2342,1998
"H7X56_01910",5390,3874,4813,4515,4185,4434,4567,5203,4251
"H7X56_01915",6208,5141,5813,6396,5418,5685,5905,6970,5172
"H7X56_01920",2564,1603,2405,1842,2072,2413,1910,2131,1784
"H7X56_01925",2010,1830,2230,2284,1660,2060,2366,2912,1823
"H7X56_01930",12032,9653,11610,11078,9739,11206,11593,13249,9883
"H7X56_01935",3579,3096,3418,3338,2876,3208,3420,3876,3009
"H7X56_01940",3747,3431,3961,3411,3469,3047,4054,4699,3001
"H7X56_01945",1340,1043,1408,1231,1233,1086,1526,1596,1133
"H7X56_01950",7788,5856,7790,7132,6298,7355,7432,8945,6671
"H7X56_01955",4261,7251,1554,2857,7611,932,8738,10125,1468
"H7X56_01960",7378,2216,1112,6297,2409,1146,2885,3394,1175
"H7X56_01965",3162,1914,3323,2933,1946,3023,2979,2705,2885
"H7X56_01970",37426,28787,37038,30067,32256,35264,41930,37334,32105
"H7X56_01975",5263,3343,3943,3964,3972,3654,2890,4144,3395
"H7X56_01980",2184,1585,1677,1707,1629,1414,1043,1966,1302
"H7X56_01985",13860,9569,10405,10410,11585,9392,6412,12168,8385
"H7X56_01990",1042,782,1038,1061,901,1277,1307,1319,1141
"H7X56_01995",93,44,45,60,58,36,48,15,19
"H7X56_02000",591,719,565,667,504,672,967,1094,659
"H7X56_02005",256,187,302,211,208,234,357,396,242
"H7X56_02010",13,5,12,46,39,31,4,38,38
"H7X56_02015",708,407,680,768,515,714,947,883,611
"H7X56_02020",736,670,896,795,525,818,1256,829,672
"H7X56_02025",2830,1933,1975,2373,1847,2079,2882,3138,1945
"H7X56_02030",15327,12665,12313,14468,13156,12107,17200,18637,9998
"H7X56_02035",26257,23792,20414,23135,23903,18597,28599,32367,17349
"H7X56_02040",5663,5828,6242,4174,6102,4750,8299,7441,4979
"H7X56_02045",26592,22636,22986,24430,23337,23244,23083,31314,20784
"H7X56_02050",12104,10717,10257,10150,11072,9950,11788,14621,9521
"H7X56_02055",5021,4608,4445,5227,5142,4533,4837,6163,3979
"H7X56_02060",17108,15817,15652,15915,16799,15748,17602,22160,14012
"H7X56_02065",10940,9589,9504,9283,8804,8723,9574,13422,7543
"H7X56_02070",9681,7598,8293,7873,7863,7555,9376,10235,7669
"H7X56_02075",58510,45350,54552,48108,49815,45010,71832,58412,47652
"H7X56_02080",15497,11595,14242,13188,12962,13283,18020,14112,12263
"H7X56_02085",18204,13409,16424,14586,15919,14589,20143,17386,13383
"H7X56_02090",4597,4043,4097,4161,3601,3788,4639,5249,3975
"H7X56_02095",15307,11867,13521,13733,12460,13364,12399,15304,11942
"H7X56_02100",1853,1311,1793,1724,1529,1693,1976,2107,1330
"H7X56_02105",38469,33633,51971,33165,38604,41886,58777,49007,47594
"H7X56_02110",65059,61551,84468,53878,70591,71368,107022,75219,78041
"H7X56_02115",13577,11166,14045,12568,11270,13416,13731,16226,11996
"H7X56_02120",14178,10718,12626,11900,12631,12008,13694,15797,10386
