"SPN23F_RS09475",2228,1883,1449,2333,3209,2820
"SPN23F_RS06425",128,92,99,144,114,175
"SPN23F_RS04305",8775,5695,7802,4004,3801,4713
"SPN23F_RS01035",992,562,527,895,951,1391
"SPN23F_RS08655",1107,924,1144,3925,3738,1618
"SPN23F_RS00920",1840,1811,1357,2245,2416,5136
"SPN23F_RS05080",3909,3175,4202,2101,2168,2220
"SPN23F_RS08320",171213,118673,163044,72566,52931,93354
"SPN23F_RS01605",2317,2102,2471,1305,1333,1584
"SPN23F_RS06685",6874,7425,6242,8921,7211,9539
"SPN23F_RS08050",17971,10441,18154,4023,2663,8019
"SPN23F_RS07420",6536,5123,5294,6520,5769,6582
"SPN23F_RS06030",545,561,563,712,641,682
"SPN23F_RS07515",549,420,480,676,568,582
"SPN23F_RS08470",352,392,406,190,160,129
"SPN23F_RS06335",4029,3057,3970,4409,3862,4160
"SPN23F_RS00615",3383,1967,2752,1331,1208,1636
"SPN23F_RS08330",5632,3943,4441,4762,4967,7041
"SPN23F_RS08150",2804,2287,2629,1564,1525,1650
"SPN23F_RS02085",5306,4225,5743,3148,2323,2857
"SPN23F_RS01440",5762,12964,10166,2507,1629,3782
"SPN23F_RS04485",393,497,359,592,662,603
"SPN23F_RS05435",545,368,488,537,508,595
"SPN23F_RS04310",6545,4182,5368,2713,2874,3346
"SPN23F_RS08370",3659,2739,3471,2055,1767,2164
"SPN23F_RS05975",2877,2714,3033,4603,3913,3336
"SPN23F_RS04660",1655,1422,1751,1001,836,1082
"SPN23F_RS03990",49081,60540,65244,30466,24444,28109
"SPN23F_RS11310",872,478,755,911,1026,959
"SPN23F_RS07595",6475,7113,8086,3856,3660,3465
"SPN23F_RS05360",5182,3309,4413,2332,2190,2783
"SPN23F_RS08040",2327,1726,2427,826,650,1456
"SPN23F_RS05090",424,393,406,213,224,231
"SPN23F_RS11025",7239,5880,7056,7776,6960,7464
"SPN23F_RS04390",1186,757,926,1052,982,1340
"SPN23F_RS05485",2896,1543,1904,3084,2311,3223
"SPN23F_RS01240",438,410,415,172,159,290
"SPN23F_RS06415",27,24,23,33,32,47
"SPN23F_RS05170",7727,4805,6059,3421,2579,3803
"SPN23F_RS08145",2540,2285,2505,1321,1096,1809
"SPN23F_RS10785",1834,1790,1915,3062,2764,2172
"SPN23F_RS10920",4322,3569,3337,3908,3801,4989
"SPN23F_RS09805",1606,1462,1334,1537,1533,1835
"SPN23F_RS09480",1986,1869,1474,2126,2830,2492
"SPN23F_RS05305",4183,2005,3201,859,779,1737
"SPN23F_RS05660",12201,11545,13617,7162,6148,8784
"SPN23F_RS08505",558,641,698,182,143,391
"SPN23F_RS05780",2356,1372,1984,810,691,1209
"SPN23F_RS02720",11786,8403,10725,5686,4764,7266
"SPN23F_RS05720",3220,2878,2997,3678,3038,3425
"SPN23F_RS07795",178,150,161,72,66,38
"SPN23F_RS10630",7,15,7,19,51,37
"SPN23F_RS00400",3201,11717,28371,124,155,1749
"SPN23F_RS04075",995,1199,1215,365,337,731
"SPN23F_RS11515",697,548,565,720,614,736
"SPN23F_RS08420",448,355,444,238,201,269
"SPN23F_RS05445",1227,946,1117,1291,1149,1229
"SPN23F_RS04480",145,179,121,269,296,216
"SPN23F_RS05035",4953,5176,6110,3236,2534,3275
"SPN23F_RS12110",28,25,22,58,67,39
"SPN23F_RS00800",196,176,229,342,343,255
"SPN23F_RS03155",2095,2470,2031,3289,2908,2738
"SPN23F_RS02595",2039,1540,2091,1164,982,1095
"SPN23F_RS01300",745,811,836,962,800,1035
"SPN23F_RS10500",2206,1586,1826,1007,940,1349
"SPN23F_RS08190",7370,5226,5822,2983,3520,3825
"SPN23F_RS05605",1234,1208,1270,1258,1286,1476
"SPN23F_RS06860",2444,2007,2309,2396,2210,2459
"SPN23F_RS10640",109635,32452,63143,10993,9813,27124
"SPN23F_RS04170",6550,5263,6475,6515,6482,6729
"SPN23F_RS02980",80401,51654,69038,700,467,12098
"SPN23F_RS12535",168,184,209,86,57,108
"SPN23F_RS10435",179067,99241,154350,65618,50808,83157
"SPN23F_RS08850",1298,1084,1371,1434,1219,1426
"SPN23F_RS10790",4711,4707,5114,7837,7254,5558
"SPN23F_RS04580",1154,1202,1285,741,573,708
"SPN23F_RS05755",1704,1484,2133,2446,2433,2081
"SPN23F_RS01415",85742,36533,36397,14367,11206,23986
"SPN23F_RS00040",823,722,789,790,855,916
"SPN23F_RS12300",22,9,16,42,24,31
"SPN23F_RS04035",3679,5139,3252,5850,5356,6512
"SPN23F_RS03635",3760,3510,4065,2440,1870,2154
"SPN23F_RS01400",817,887,881,936,896,1096
"SPN23F_RS08535",3762,4894,7257,1995,1616,954
"SPN23F_RS00915",3501,3099,2287,3861,4252,9534
"SPN23F_RS05715",2438,1928,2225,2575,2160,2418
"SPN23F_RS07430",33962,16296,19192,38596,29885,34932
"SPN23F_RS10305",1141,858,849,1015,948,1259
"SPN23F_RS05795",666,383,557,227,177,330
"SPN23F_RS09285",2824,2421,2997,1038,845,1963
"SPN23F_RS04150",57,41,61,67,71,76
"SPN23F_RS00635",498,419,508,208,147,325
"SPN23F_RS07520",401,353,366,485,471,434
"SPN23F_RS02870",13324,10079,13481,7561,5913,8101
"SPN23F_RS03505",5251,10982,10224,3268,2502,3050
"SPN23F_RS00070",228,143,163,212,201,256
"SPN23F_RS03190",652,361,663,179,208,312
"SPN23F_RS05490",29294,18176,20389,26993,23703,31500
"SPN23F_RS11395",1158,8385,5323,186,157,470
"SPN23F_RS12530",885,874,1089,476,436,649
"SPN23F_RS03760",854,886,899,1478,1320,1046
"SPN23F_RS07435",21988,11523,12439,24498,19092,21974
"SPN23F_RS04860",18024,15638,17242,8773,6847,12357
"SPN23F_RS03070",3557,2954,3390,3519,3374,3547
"SPN23F_RS00910",1642,1235,945,1774,1924,4702
"SPN23F_RS07465",230,479,335,777,651,570
"SPN23F_RS04940",462,326,378,406,406,535
"SPN23F_RS00865",637,382,427,220,179,288
"SPN23F_RS00925",3096,3334,2234,3671,4088,8375
"SPN23F_RS02080",3803,3415,4542,2454,1839,2390
"SPN23F_RS04650",7120,5986,7974,4405,3732,4439
"SPN23F_RS03235",84,60,79,88,84,106
"SPN23F_RS07675",8877,6270,6796,8496,7327,8584
"SPN23F_RS10295",1088,1077,1127,1407,1211,1239
"SPN23F_RS00395",7111,24857,63631,390,411,4609
"SPN23F_RS09810",323,185,234,363,321,316
"SPN23F_RS09420",1979,1764,1867,1069,774,1347
"SPN23F_RS05085",459,391,422,240,239,257
"SPN23F_RS07135",2876,2273,2823,1388,1225,2031
"SPN23F_RS06540",489,386,474,180,139,317
"SPN23F_RS01385",107,107,128,130,138,158
"SPN23F_RS10270",4600,4101,4873,2941,2521,2885
"SPN23F_RS09235",3199,2911,3061,3103,2893,3409
"SPN23F_RS06915",530,492,537,272,242,375
"SPN23F_RS11530",18,15,14,31,20,26
"SPN23F_RS03775",9831,10827,9140,10788,10757,15585
"SPN23F_RS02785",2182,2422,2752,2780,2493,3129
"SPN23F_RS03890",3615,2650,3233,1604,1508,2404
"SPN23F_RS03755",1325,1305,1393,1863,1803,1503
"SPN23F_RS01595",454,418,476,274,218,284
"SPN23F_RS05705",7319,10992,9368,4313,3292,5237
"SPN23F_RS04655",2972,2499,3243,1835,1623,1980
"SPN23F_RS10195",7395,8036,9238,4709,4369,5207
"SPN23F_RS08200",7161,5768,6354,3592,3229,4947
"SPN23F_RS03225",126,123,121,147,125,194
"SPN23F_RS05655",2984,2806,3118,1798,1601,2232
"SPN23F_RS09580",972,583,828,321,260,534
"SPN23F_RS05365",6889,3830,5841,2860,2625,3201
"SPN23F_RS08380",10399,8834,10864,6552,5200,6479
"SPN23F_RS01425",57874,20488,23834,8102,5665,14859
"SPN23F_RS06025",386,469,458,569,465,592
"SPN23F_RS05650",2792,515,1264,104,89,369
"SPN23F_RS05195",3167,2099,3089,1512,1265,1924
"SPN23F_RS02620",728,736,1077,428,387,413
"SPN23F_RS02075",5303,4801,6292,3437,2855,3456
"SPN23F_RS05015",49,31,48,66,49,64
"SPN23F_RS05450",1836,1422,1695,1895,1618,1791
"SPN23F_RS11400",902,7176,5454,157,106,357
"SPN23F_RS09670",305,237,239,302,286,316
"SPN23F_RS04800",1759,1594,1691,1057,951,1227
"SPN23F_RS02830",1230,1010,1081,1180,1126,1211
"SPN23F_RS01030",817,450,450,689,687,1123
"SPN23F_RS01420",55560,20939,22200,8258,6021,14882
"SPN23F_RS10565",4474,4043,4765,2887,2493,3082
"SPN23F_RS01945",1927,1816,1993,1148,1107,1406
"SPN23F_RS08425",845,612,829,443,411,499
"SPN23F_RS00335",584,901,584,212,176,383
"SPN23F_RS05180",495,363,477,207,151,312
"SPN23F_RS07585",6518,7241,8287,4098,3904,3625
"SPN23F_RS12545",279,256,251,157,95,149
"SPN23F_RS11520",3164,3965,4696,2236,1417,1897
"SPN23F_RS11840",783,886,826,440,452,423
"SPN23F_RS00330",1112,3379,2028,430,330,613
"SPN23F_RS08155",1197,1038,1115,688,629,810
"SPN23F_RS05105",8819,7996,8983,5248,5075,6340
"SPN23F_RS05615",1413,1506,1567,1495,1650,1828
"SPN23F_RS11390",420,2435,1478,86,62,166
"SPN23F_RS03555",6233,7202,7167,2927,3924,4022
"SPN23F_RS07440",30514,17249,18008,33645,25231,29512
"SPN23F_RS05785",1893,1096,1717,700,638,1037
"SPN23F_RS11020",3348,2879,3363,3719,3221,3386
"SPN23F_RS05600",1319,1185,1269,1199,1240,1444
"SPN23F_RS03255",14336,9692,11691,6062,4744,8578
"SPN23F_RS00340",398,338,396,140,113,276
"SPN23F_RS11380",4735,1297,2078,246,227,1091
"SPN23F_RS08875",2228,1936,2166,1338,1006,1549
"SPN23F_RS05585",1931,1246,1640,1606,1561,2203
"SPN23F_RS10610",4,1,6,7,15,34
"SPN23F_RS06035",321,355,391,450,392,435
"SPN23F_RS04560",2025,1964,2027,2945,2606,2168
"SPN23F_RS01990",8422,6306,7212,4253,3554,5537
"SPN23F_RS06420",20,8,8,21,26,22
"SPN23F_RS05255",3528,2595,3000,3057,2930,3340
"SPN23F_RS00025",536,550,544,641,685,625
"SPN23F_RS10480",3984,2247,3085,1149,1335,2075
"SPN23F_RS06905",691,648,639,392,360,446
"SPN23F_RS08465",259,253,332,153,134,113
"SPN23F_RS02935",2916,2554,2780,2636,2465,3125
"SPN23F_RS10475",3973,2103,3055,1111,1142,2010
"SPN23F_RS07255",1094,757,1008,596,483,590
"SPN23F_RS04130",3177,2383,2499,2843,2498,3064
"SPN23F_RS08825",1164,1121,1267,1534,1407,1281
"SPN23F_RS04145",50,42,43,52,52,65
"SPN23F_RS11540",17896,14335,18101,10411,9782,10419
"SPN23F_RS07590",14297,15406,17976,9095,8487,7966
"SPN23F_RS10985",31166,18009,33440,6573,4342,16244
"SPN23F_RS05680",229,227,276,132,125,150
"SPN23F_RS10420",523,446,471,496,526,551
"SPN23F_RS05345",118266,58526,91790,41529,31303,52044
"SPN23F_RS00500",14582,14701,17743,9003,9000,8954
"SPN23F_RS01750",10559,54845,192278,2167,2201,9494
"SPN23F_RS03840",3626,2856,3388,2164,1858,2430
"SPN23F_RS03880",3364,1964,2984,1139,1015,1948
"SPN23F_RS12025",12,11,12,21,20,16
"SPN23F_RS02165",1685,1474,1673,982,812,1242
"SPN23F_RS04015",5789,4768,5379,5285,4919,5717
"SPN23F_RS00835",11417,15882,18357,8186,4886,7407
"SPN23F_RS00690",1703,1857,1506,2128,2586,1990
"SPN23F_RS10105",42465,33212,35980,21102,20176,27441
"SPN23F_RS04180",30577,27583,31994,19732,15403,17633
"SPN23F_RS08650",522,391,534,1922,1782,674
"SPN23F_RS05225",1050,938,1001,975,918,1136
"SPN23F_RS00695",8793,8593,6908,9343,10918,9645
"SPN23F_RS03120",2504,1897,2110,2173,1884,2641
"SPN23F_RS08820",2034,1750,1990,2307,2082,1993
"SPN23F_RS11510",3,11,5,14,16,14
"SPN23F_RS01390",2383,2031,2425,2138,2024,2864
"SPN23F_RS10485",875,487,711,272,261,473
"SPN23F_RS05675",416,489,542,233,258,275
"SPN23F_RS02630",249,204,225,256,235,259
"SPN23F_RS03110",1156,1039,1064,1100,1058,1186
"SPN23F_RS02555",2932,3051,3357,3927,3997,3339
"SPN23F_RS01985",2788,2072,2308,1424,1170,1818
"SPN23F_RS07760",234,209,219,101,134,97
"SPN23F_RS01195",7774,7435,7604,4932,4291,5524
"SPN23F_RS05595",694,584,667,608,623,821
"SPN23F_RS03045",832,471,595,715,652,831
"SPN23F_RS00765",37,62,40,54,88,118
"SPN23F_RS02865",2744,2410,3103,1811,1538,1677
"SPN23F_RS10115",3481,3703,4308,2334,2161,2377
"SPN23F_RS03885",7021,4985,6562,3321,2795,4780
"SPN23F_RS02590",380,283,378,216,173,213
"SPN23F_RS11000",3082,2365,2864,1510,1464,2210
"SPN23F_RS07460",3024,2232,2108,3097,2461,2820
"SPN23F_RS09130",178,119,183,255,265,186
"SPN23F_RS08170",16595,11658,14642,9194,6879,9618
"SPN23F_RS10915",2367,1897,1803,1977,1896,2635
"SPN23F_RS02325",721,747,817,896,761,861
"SPN23F_RS04695",167,138,140,166,156,179
"SPN23F_RS08235",771,513,667,700,668,742
"SPN23F_RS10515",22149,16844,20485,11523,8634,14796
"SPN23F_RS10220",1841,1751,2084,2014,1939,2020
"SPN23F_RS04290",1733,1295,1850,857,983,1087
"SPN23F_RS05025",11,16,16,23,17,28
"SPN23F_RS02310",5813,4296,4903,2685,2667,3945
"SPN23F_RS00430",190,201,304,330,421,1433
"SPN23F_RS06280",1955,1669,1898,1775,1619,2016
"SPN23F_RS09210",124,38,61,101,112,151
"SPN23F_RS09240",1615,1506,1630,1535,1485,1730
"SPN23F_RS06890",6840,4702,5678,3243,2843,4402
"SPN23F_RS04505",8153,8173,8621,4099,5308,4628
"SPN23F_RS08195",1034,781,908,505,423,703
"SPN23F_RS08795",4265,3237,3772,1819,1377,2933
"SPN23F_RS01560",152,48,86,18,21,42
"SPN23F_RS00345",189,151,177,78,46,121
"SPN23F_RS06740",1427,1278,1395,923,784,939
"SPN23F_RS11385",111,759,329,27,15,49
"SPN23F_RS08855",3296,2892,3310,3303,2924,3307
"SPN23F_RS04460",114,62,92,38,24,54
"SPN23F_RS01335",35072,33928,31627,12349,19773,19399
"SPN23F_RS09995",8577,6649,7026,7237,6599,9012
"SPN23F_RS06965",1147,1409,1561,2966,2379,1559
"SPN23F_RS05370",2647,1435,2113,1009,1021,1312
"SPN23F_RS02660",611,526,543,558,512,806
"SPN23F_RS03020",222,208,194,230,195,282
"SPN23F_RS11110",578,415,511,192,169,390
"SPN23F_RS03550",7546,9418,8849,3833,5107,4732
"SPN23F_RS03955",2523,1917,2416,1438,1185,1762
"SPN23F_RS03830",2623,1931,2370,1508,1357,1654
"SPN23F_RS02560",515,544,562,734,693,589
"SPN23F_RS08460",573,622,657,366,306,238
"SPN23F_RS07445",8878,5361,5350,8963,6766,8059
"SPN23F_RS06040",5260,3777,4689,2905,2266,3408
"SPN23F_RS08230",1374,879,1112,1195,1111,1266
"SPN23F_RS01295",281,188,263,151,95,141
"SPN23F_RS00300",181,248,184,282,314,254
"SPN23F_RS01550",326,111,175,51,48,99
"SPN23F_RS09460",306,224,233,297,258,297
"SPN23F_RS00170",996,833,1053,610,568,657
"SPN23F_RS08670",2345,2202,2067,2752,3220,2339
"SPN23F_RS00630",504,560,585,243,178,408
"SPN23F_RS09490",2650,1406,2052,2379,2063,2523
"SPN23F_RS05430",3949,2831,3167,3356,2921,3826
"SPN23F_RS04540",2743,2237,2769,2813,2526,2639
"SPN23F_RS03825",3661,2860,3682,2249,2050,2314
"SPN23F_RS11425",1343,840,1100,1202,968,1433
"SPN23F_RS00875",2615,1475,2221,986,835,1499
"SPN23F_RS05495",11166,6986,7451,8853,8792,10602
"SPN23F_RS02105",7348,7112,7760,7720,7527,7816
"SPN23F_RS00145",5968,9105,10475,3921,3911,4451
"SPN23F_RS04165",22278,12188,14215,7690,6444,11043
"SPN23F_RS07190",7418,8609,10302,4991,3601,5959
"SPN23F_RS09010",13119,6807,8234,10494,9762,18635
"SPN23F_RS05610",155,145,176,184,185,180
"SPN23F_RS05890",9157,7980,7659,8627,7150,10469
"SPN23F_RS05670",996,1159,1264,587,581,791
"SPN23F_RS03265",431,407,417,389,427,570
"SPN23F_RS01555",639,216,327,82,82,209
"SPN23F_RS03085",10832,6803,9388,5131,4432,6572
"SPN23F_RS11105",754,529,615,265,233,500
"SPN23F_RS12565",90,96,66,115,125,105
"SPN23F_RS04565",1150,1106,1126,1516,1482,1165
"SPN23F_RS00945",1938,1909,1878,2072,1733,2085
"SPN23F_RS03010",516,457,482,484,484,542
"SPN23F_RS00530",2383,6131,4247,263,403,2364
"SPN23F_RS06220",772,631,813,408,246,537
"SPN23F_RS07035",5341,3250,3687,1887,1749,3051
"SPN23F_RS08445",2001,1901,2282,1104,851,1631
"SPN23F_RS07195",5864,7104,8593,4069,2816,4676
"SPN23F_RS02670",170,138,171,70,64,123
"SPN23F_RS02665",29,41,48,13,14,21
"SPN23F_RS00900",236,184,165,192,226,279
"SPN23F_RS00985",4410,5204,5029,7090,6653,5155
"SPN23F_RS03150",11034,13264,11471,15993,14343,13175
"SPN23F_RS04255",478,413,547,520,492,529
"SPN23F_RS07025",789,691,676,398,429,516
"SPN23F_RS07385",25306,16557,21778,13010,9834,14941
"SPN23F_RS09135",2283,2340,3009,1656,1295,1451
"SPN23F_RS09640",3702,3015,3149,1876,1898,2636
"SPN23F_RS05620",1479,1276,1553,795,891,1085
"SPN23F_RS00050",2480,2093,2268,2195,2397,2375
"SPN23F_RS01375",91,89,100,99,146,121
"SPN23F_RS07650",16839,11010,13527,7289,6397,10659
"SPN23F_RS03285",229,123,139,178,179,297
"SPN23F_RS10490",1332,635,1009,341,396,647
"SPN23F_RS02155",700,527,637,363,374,443
"SPN23F_RS00980",2421,2873,2767,4238,3893,2802
"SPN23F_RS11810",3,4,3,4,7,12
"SPN23F_RS05920",2269,1743,2216,1386,1198,1134
"SPN23F_RS08405",22166,18004,22123,14191,11325,13909
"SPN23F_RS03930",2541,2626,2182,2376,2810,2949
"SPN23F_RS11115",728,555,694,249,209,541
"SPN23F_RS09310",102,57,88,37,36,50
"SPN23F_RS09125",203,140,216,267,289,204
"SPN23F_RS08290",7704,5167,6436,6061,5872,7975
"SPN23F_RS00995",3554,4431,3206,4940,5641,4223
"SPN23F_RS00060",2609,3353,3092,4347,3973,3260
"SPN23F_RS02415",1496,1341,1642,1009,720,1068
"SPN23F_RS11005",5234,4332,4816,2748,2641,3977
"SPN23F_RS02540",3272,3699,3685,4057,3541,3891
"SPN23F_RS03115",2065,1638,1753,1774,1646,1926
"SPN23F_RS00770",61,110,83,92,128,207
"SPN23F_RS05625",1529,1533,1631,1755,1592,1614
"SPN23F_RS00035",352,260,278,286,322,358
"SPN23F_RS07725",1222,973,1122,730,674,788
"SPN23F_RS07700",3779,3580,4101,2546,2303,2801
"SPN23F_RS01445",499,1370,871,275,192,346
"SPN23F_RS00625",2097,1256,1752,980,934,1132
"SPN23F_RS12070",68,69,88,43,33,42
"SPN23F_RS02380",67,103,66,87,105,140
"SPN23F_RS04470",134,81,145,49,35,81
"SPN23F_RS06870",8719,6638,7718,3512,2328,6049
"SPN23F_RS04125",1062,946,1040,1063,912,1075
"SPN23F_RS06680",9549,9669,12628,5982,6225,5112
"SPN23F_RS01000",3068,3483,2349,3740,4316,3411
"SPN23F_RS02545",3474,3761,3827,3902,3723,3952
"SPN23F_RS00325",105,258,243,48,35,93
"SPN23F_RS04670",7119,5435,7028,4267,3332,5001
"SPN23F_RS08745",591,546,564,388,290,372
"SPN23F_RS01545",229,70,133,34,33,71
"SPN23F_RS07455",15959,10260,10577,15994,11623,14395
"SPN23F_RS02290",1568,1437,1397,1344,1333,1735
"SPN23F_RS04935",505,308,363,461,386,460
"SPN23F_RS00895",442,324,328,354,351,527
"SPN23F_RS03275",354,333,241,294,406,536
"SPN23F_RS11685",4375,4918,7607,8953,7753,6242
"SPN23F_RS01020",11143,4515,5887,7892,8439,13314
"SPN23F_RS08860",1618,1293,1563,1595,1337,1540
"SPN23F_RS07270",669,657,796,474,367,368
"SPN23F_RS03630",1361,1435,1686,987,807,835
"SPN23F_RS02775",388,298,283,326,334,386
"SPN23F_RS06010",1902,1482,1815,1775,1484,1841
"SPN23F_RS05335",271,103,137,40,52,94
"SPN23F_RS00675",4,13,8,0,2,2
"SPN23F_RS09485",729,713,490,734,872,773
"SPN23F_RS00610",244,224,188,211,230,328
"SPN23F_RS02730",5132,3406,4392,2546,2260,3362
"SPN23F_RS11470",406,415,425,237,192,318
"SPN23F_RS00825",19,15,14,22,28,20
"SPN23F_RS07450",11762,6982,6896,11490,8480,10215
"SPN23F_RS06820",343,372,467,507,442,434
"SPN23F_RS04160",7665,3991,4407,2311,2079,3745
"SPN23F_RS00515",148,90,120,125,115,190
"SPN23F_RS07345",27543,16622,22202,11264,9070,16976
"SPN23F_RS05980",1093,1031,1275,1434,1086,1198
"SPN23F_RS01965",599,918,1336,432,355,324
"SPN23F_RS08025",2571,2196,2234,2326,2084,2420
"SPN23F_RS08510",676,782,889,272,243,639
"SPN23F_RS04100",4990,4940,4890,3138,3155,3486
"SPN23F_RS02725",3046,1980,2571,1568,1302,1909
"SPN23F_RS01975",2591,2470,2750,1692,1227,2036
"SPN23F_RS06850",1558,1249,1531,994,884,1012
"SPN23F_RS03415",5463,4668,5667,3790,2843,3615
"SPN23F_RS10825",4140,3608,3882,2248,2181,3268
"SPN23F_RS07480",5929,6404,6854,4097,3454,4804
"SPN23F_RS05815",1502,1329,1313,1397,1163,1550
"SPN23F_RS06880",6035,3978,4996,2922,2652,3941
"SPN23F_RS03290",949,519,555,699,676,1195
"SPN23F_RS04805",4573,3882,4223,2922,2502,3278
"SPN23F_RS01330",853,843,798,745,830,1323
"SPN23F_RS03055",3158,2927,3182,3004,2578,3408
"SPN23F_RS12680",7,9,3,9,14,12
"SPN23F_RS12045",173,91,136,152,125,214
"SPN23F_RS06495",476,474,478,267,270,363
"SPN23F_RS11610",15652,13201,14675,14734,12921,15128
"SPN23F_RS05805",3954,6748,7502,3145,1972,3280
"SPN23F_RS05455",961,1115,1233,608,544,814
"SPN23F_RS00520",476,662,654,50,109,482
"SPN23F_RS10910",2265,1927,1632,1798,1873,2681
"SPN23F_RS03575",2521,1845,2213,1364,1088,1778
"SPN23F_RS12365",108,76,100,62,33,55
"SPN23F_RS07645",1476,901,1239,630,512,939
"SPN23F_RS00525",728,1357,1158,67,169,805
"SPN23F_RS08035",5001,3943,4829,3168,2779,3468
"SPN23F_RS08845",2282,1924,2393,2196,1962,2238
"SPN23F_RS03040",309,170,182,220,241,338
"SPN23F_RS00775",187,323,192,225,389,516
"SPN23F_RS10190",4616,4248,4336,2796,2392,3631
"SPN23F_RS02765",164,125,139,160,142,157
"SPN23F_RS02565",554,647,670,734,911,670
"SPN23F_RS07340",103,161,159,180,175,177
"SPN23F_RS10095",722,776,705,768,883,784
"SPN23F_RS02405",17925,7558,4997,13575,13967,18717
"SPN23F_RS08175",970,787,944,602,509,694
"SPN23F_RS07940",254,219,247,142,134,182
"SPN23F_RS01940",2240,2027,2169,1362,1349,1719
"SPN23F_RS06675",10428,9569,13012,6748,6635,5585
"SPN23F_RS03700",30,21,24,28,26,35
"SPN23F_RS04155",11133,6666,8605,5238,4382,6507
"SPN23F_RS06975",1639,1905,1972,2313,1889,1915
"SPN23F_RS03950",3533,2779,3447,2138,1759,2656
"SPN23F_RS09850",44,39,36,44,46,48
"SPN23F_RS09660",150,115,95,116,145,167
"SPN23F_RS01025",540,240,289,353,410,686
"SPN23F_RS11250",12486,7798,10149,11754,9392,10710
"SPN23F_RS02115",4570,3527,4368,3011,2341,2528
"SPN23F_RS09365",3216,2256,2529,2366,2398,3290
"SPN23F_RS06315",16352,19907,16423,18692,23367,19697
"SPN23F_RS07130",3746,2693,3082,1735,1798,2619
"SPN23F_RS05770",13682,15397,14557,18138,18039,14482
"SPN23F_RS02770",98,89,87,94,94,107
"SPN23F_RS08515",217,190,282,109,65,176
"SPN23F_RS08580",24445,19258,22828,15043,12540,16910
"SPN23F_RS05730",2232,1268,1653,840,720,1342
"SPN23F_RS10235",1273,1563,1143,2096,2219,1330
"SPN23F_RS10230",844,881,716,1250,1220,804
"SPN23F_RS09370",3964,2444,2600,2856,2768,4409
"SPN23F_RS07825",50,53,56,27,32,22
"SPN23F_RS04135",1625,1334,1579,1417,1258,1625
"SPN23F_RS04225",129,158,170,300,254,155
"SPN23F_RS00830",2,7,6,9,12,8
"SPN23F_RS06310",1569,2001,1703,1721,2154,2054
"SPN23F_RS04945",346,271,322,371,304,321
"SPN23F_RS12405",801,493,469,254,260,429
"SPN23F_RS09575",1457,1156,1406,958,806,861
"SPN23F_RS03625",1835,2078,2349,1435,1087,1274
NA,752690,609470,840009,465815,384165,514621
"SPN23F_RS03105",2015,1913,1970,1866,1763,2027
"SPN23F_RS01305",535,555,598,555,555,610
"SPN23F_RS05095",5462,5573,6605,3890,3622,3885
"SPN23F_RS11940",15,5,6,12,10,18
"SPN23F_RS08640",3850,3159,3615,3585,3325,3429
"SPN23F_RS02240",2907,2387,2499,2717,2217,2656
"SPN23F_RS05725",885,540,686,337,300,576
"SPN23F_RS02300",6954,6289,6796,4208,4134,5515
"SPN23F_RS02190",6928,6491,7260,4743,4060,5434
"SPN23F_RS11555",1847,1489,1561,979,1082,1234
"SPN23F_RS08285",2527,1714,1946,1826,1840,2688
"SPN23F_RS12055",5,7,5,11,5,16
"SPN23F_RS07350",15,13,17,21,13,34
"SPN23F_RS08520",314,247,346,103,77,273
"SPN23F_RS04515",8039,7475,8415,4873,5433,4642
"SPN23F_RS06720",4968,3141,4096,2556,2295,3066
"SPN23F_RS08840",2014,1762,2122,1881,1827,1951
"SPN23F_RS07060",342,319,282,346,316,1018
"SPN23F_RS02010",6476,7149,8336,4872,4252,4054
"SPN23F_RS03365",39,34,24,31,46,52
"SPN23F_RS09320",36,24,28,34,31,36
"SPN23F_RS09440",2704,5030,4595,1948,1228,2638
"SPN23F_RS07485",17858,19779,22044,12831,11032,14545
"SPN23F_RS06790",1764,1535,1827,1235,904,1288
"SPN23F_RS04420",1372,1455,1533,1240,1414,1962
"SPN23F_RS07395",8733,10380,10674,6656,5282,6797
"SPN23F_RS02790",47393,22959,34046,19947,16036,21697
"SPN23F_RS05885",7967,6793,6819,6874,5836,8853
"SPN23F_RS03005",620,536,567,568,541,590
"SPN23F_RS08865",3295,2891,3379,3311,2791,3152
"SPN23F_RS08475",355,464,528,288,214,163
"SPN23F_RS06395",704,555,641,698,591,633
"SPN23F_RS11735",40,98,77,24,20,34
"SPN23F_RS03430",3242,2444,2918,2666,2378,3034
"SPN23F_RS04910",204,153,190,181,169,204
"SPN23F_RS04845",1965,2102,2282,2316,2133,2096
"SPN23F_RS09305",88,54,80,34,34,55
"SPN23F_RS03240",86,63,75,79,68,91
"SPN23F_RS00185",636,515,654,404,373,414
"SPN23F_RS09655",204,151,149,156,160,229
"SPN23F_RS07105",61,47,64,81,66,59
"SPN23F_RS03720",4787,4233,4408,4024,3689,5179
"SPN23F_RS10240",3161,4022,3261,5644,5763,3220
"SPN23F_RS02780",699,925,1045,1030,894,1010
"SPN23F_RS02940",2516,2139,2325,2046,1984,2467
"SPN23F_RS11145",3302,3766,4176,2396,2250,1696
"SPN23F_RS03420",5941,5419,6333,5984,4792,6327
"SPN23F_RS00760",43,76,47,50,91,109
"SPN23F_RS10800",296,307,312,159,127,259
"SPN23F_RS12465",54,49,59,80,91,53
"SPN23F_RS11120",121,79,105,29,32,92
