gene_id,E167sig1,E167sig2,E167sig3,E167rhlR1,E167rhlR2,E167rhlR3
fig|287.13173.peg.5156,1019,717,815,1174,978,1140
fig|287.13173.peg.5157,1668,1213,1457,1371,1585,1255
fig|287.13173.peg.5158,1543,1122,1337,1504,1356,1274
fig|287.13173.peg.5159,4259,3717,3987,3938,3829,4355
fig|287.13173.peg.5160,1234,1128,1250,1082,1031,1365
fig|287.13173.peg.5161,1617,1460,1751,1618,1673,1250
fig|287.13173.peg.5162,1294,1127,1275,1207,1362,1362
fig|287.13173.peg.5163,978,896,1238,928,1066,738
fig|287.13173.peg.5164,6785,6415,7599,6689,6375,8223
fig|287.13173.peg.5165,1171,1045,1282,1103,1094,1145
fig|287.13173.peg.5166,600,592,721,544,622,476
fig|287.13173.peg.5167,3751,3345,3810,4161,3703,3631
fig|287.13173.peg.5168,5423,5133,4749,4708,4276,8693
fig|287.13173.peg.5169,530,442,550,418,494,468
fig|287.13173.peg.5170,778,712,916,736,833,698
fig|287.13173.peg.5171,1636,1353,1819,1369,1706,1353
fig|287.13173.peg.5172,599,561,700,518,587,501
fig|287.13173.peg.5173,1521,1080,1496,1243,1285,889
fig|287.13173.peg.5174,1458,1210,1503,1077,1247,1146
fig|287.13173.peg.5175,1882,1685,1869,1732,1753,1737
fig|287.13173.peg.5176,162,139,178,105,159,62
fig|287.13173.peg.5177,300,282,302,228,300,203
fig|287.13173.peg.5178,140,112,146,100,113,119
fig|287.13173.peg.5179,285,246,341,237,259,246
fig|287.13173.peg.5180,897,723,892,690,770,581
fig|287.13173.peg.5181,234,188,222,157,170,107
fig|287.13173.peg.5182,889,856,939,878,786,872
fig|287.13173.peg.5183,5596,4845,5631,4533,4472,4235
fig|287.13173.peg.5184,1018,850,1020,805,856,824
fig|287.13173.peg.5185,566,442,598,346,311,943
fig|287.13173.peg.5186,680,529,690,373,332,668
fig|287.13173.peg.5187,3009,2501,3687,1353,1527,2049
fig|287.13173.peg.5188,670,560,599,571,593,605
fig|287.13173.peg.5189,2688,1675,1864,1852,2085,1599
fig|287.13173.peg.5190,927,679,818,608,598,710
fig|287.13173.peg.5191,3134,3046,4039,2201,2482,2860
fig|287.13173.peg.5192,3546,4503,5708,3400,4225,2502
fig|287.13173.peg.5193,5953,7086,8713,8052,7729,7623
fig|287.13173.peg.5194,1711,1900,2019,1992,1846,3819
fig|287.13173.peg.5195,2394,1915,1928,1725,1574,3022
fig|287.13173.peg.5196,88,92,111,88,105,90
fig|287.13173.peg.5197,773,665,833,564,732,534
fig|287.13173.peg.5198,591,471,699,406,608,294
fig|287.13173.peg.5199,321,297,333,262,342,254
fig|287.13173.peg.5200,130,81,107,107,115,81
fig|287.13173.peg.5201,183,137,193,138,147,159
fig|287.13173.peg.5202,57746,38732,41107,40743,47733,60776
fig|287.13173.peg.5203,4924,4319,5380,4751,5072,4989
fig|287.13173.peg.5204,560,522,736,572,658,490
fig|287.13173.peg.5205,870,724,779,636,688,649
fig|287.13173.peg.5206,11507,13453,14568,13940,12305,16855
fig|287.13173.peg.5207,1470,1699,1714,1622,1294,3311
fig|287.13173.peg.5208,1543,1721,1712,1405,1300,2277
fig|287.13173.peg.5209,1380,1623,1592,1698,1331,2163
fig|287.13173.peg.5210,1432,1250,1177,1218,868,1984
fig|287.13173.peg.5211,1980,1970,1715,1996,1510,2383
fig|287.13173.peg.5212,2731,2200,2495,2438,2381,2702
fig|287.13173.peg.5213,1301,1069,1259,1049,1053,1381
fig|287.13173.peg.5214,1672,1517,1642,1318,1402,2139
fig|287.13173.peg.5215,2592,2044,2017,2339,1863,3054
fig|287.13173.peg.5216,984,831,971,1058,797,1356
fig|287.13173.peg.5217,1635,1493,1627,1579,1476,2500
fig|287.13173.peg.5218,712,520,778,533,690,468
fig|287.13173.peg.5219,711,544,586,558,650,855
fig|287.13173.peg.5220,214,232,270,170,167,270
fig|287.13173.peg.5221,172612,154079,197948,141809,157526,245849
fig|287.13173.peg.5222,42730,40528,47369,40954,42815,61803
fig|287.13173.peg.5223,5509,4980,4403,6204,6078,3752
fig|287.13173.peg.5224,1436,1299,1556,1155,1373,1256
fig|287.13173.peg.5225,13559,11316,10532,10511,9808,15064
fig|287.13173.peg.5226,1867,1400,1554,1557,1507,2103
fig|287.13173.peg.5227,553,441,499,442,456,661
fig|287.13173.peg.5228,439,365,472,429,441,353
fig|287.13173.peg.5229,1825,1538,1679,1727,1435,2254
fig|287.13173.peg.5230,2070,1321,1780,1380,1914,1152
fig|287.13173.peg.5231,13141,11785,12333,12069,13089,14213
fig|287.13173.peg.5232,677,613,679,657,549,887
fig|287.13173.peg.5233,458,337,523,364,434,322
fig|287.13173.peg.5234,2702,2351,2589,2634,2356,3041
fig|287.13173.peg.5235,2143,2030,2250,1716,1986,1536
fig|287.13173.peg.5236,3736,3566,4699,2551,3421,1796
fig|287.13173.peg.5237,1965,1711,2061,1894,1864,1431
fig|287.13173.peg.5238,2462,2383,2239,2110,1672,3362
fig|287.13173.peg.5239,26377,23660,22142,23108,18032,40010
fig|287.13173.peg.5240,837,899,807,824,562,1482
fig|287.13173.peg.5241,1226,1050,1140,1221,1069,1988
fig|287.13173.peg.5242,20971,18076,19146,19192,16414,30592
fig|287.13173.peg.5243,31704,27482,37197,26746,31373,32244
fig|287.13173.peg.5244,14633,12415,14837,11480,12680,12245
fig|287.13173.peg.5245,5595,4725,5894,4929,5242,5196
fig|287.13173.peg.5246,4616,3964,4956,4014,4332,4238
fig|287.13173.peg.5247,10457,8837,10309,8474,9807,9082
fig|287.13173.peg.5248,5444,4761,5431,4523,5173,4668
fig|287.13173.peg.5249,3864,3304,3904,3642,3722,3816
fig|287.13173.peg.5250,9178,8100,9029,8540,9709,9359
fig|287.13173.peg.5251,7177,6810,7169,6814,5964,7511
fig|287.13173.peg.5252,8225,7115,8773,7019,7695,8964
fig|287.13173.peg.5253,6725,5814,6784,5769,5845,6565
fig|287.13173.peg.5254,8991,7510,9206,8975,8069,11738
fig|287.13173.peg.5255,1699,1445,1584,1925,1730,2078
fig|287.13173.peg.5256,9096,7244,8878,9408,8639,11221
fig|287.13173.peg.5257,16418,12704,13930,16444,15231,22111
fig|287.13173.peg.5258,1171,994,1131,973,795,1653
fig|287.13173.peg.5259,4501,4074,4111,3640,3344,6058
fig|287.13173.peg.5260,1548,1077,1137,1494,1246,2486
fig|287.13173.peg.5261,4466,3934,4305,3759,4062,4862
fig|287.13173.peg.5262,7989,7129,8042,6462,6976,7542
fig|287.13173.peg.5263,3180,3060,3132,3234,3176,3488
fig|287.13173.peg.5264,971,858,1020,951,1026,1393
fig|287.13173.peg.5265,11292,11240,9729,10025,8089,15009
fig|287.13173.peg.5266,7300,6630,6983,6051,4778,13562
fig|287.13173.peg.5267,12080,10373,10857,10260,8018,23264
fig|287.13173.peg.5268,8301,8520,6379,8249,4628,20998
fig|287.13173.peg.5269,13410,11726,10421,11206,7553,42108
fig|287.13173.peg.5270,2391,2058,2582,1901,2105,2245
fig|287.13173.peg.5271,1294,1110,1160,1309,1336,1173
fig|287.13173.peg.5272,1345,845,1100,986,1134,820
fig|287.13173.peg.5273,391,277,351,333,336,361
fig|287.13173.peg.5274,2278,1990,1802,1999,1635,4855
fig|287.13173.peg.5275,5078,4557,4909,4675,4155,6628
fig|287.13173.peg.5276,962,927,997,944,879,969
fig|287.13173.peg.5277,7110,6031,6393,7015,7401,6553
fig|287.13173.peg.5278,6671,7728,7017,7173,5020,17228
fig|287.13173.peg.5279,7917,7622,6904,5883,4413,19912
fig|287.13173.peg.5280,4114,3534,3935,3566,3602,4002
fig|287.13173.peg.5281,3456,3155,3318,3580,3083,4741
fig|287.13173.peg.5282,2993,2783,3130,2696,2830,3897
fig|287.13173.peg.5283,2284,2175,2248,2360,1891,2759
fig|287.13173.peg.5284,2640,2245,2373,2336,1965,3151
fig|287.13173.peg.5285,81,45,69,64,54,130
fig|287.13173.peg.5286,2755,2487,2460,2589,2184,4299
fig|287.13173.peg.5287,7968,7235,7601,6691,5988,11249
fig|287.13173.peg.5288,2788,2295,2205,2543,2032,5189
fig|287.13173.peg.5289,4332,4268,4175,4633,3220,5942
fig|287.13173.peg.5290,10647,10637,9935,9826,8383,14584
fig|287.13173.peg.5291,5860,5284,4506,4910,3774,8856
fig|287.13173.peg.5292,4760,4292,4128,4212,2958,7571
fig|287.13173.peg.5293,9132,8056,7503,7947,6086,14448
fig|287.13173.peg.5294,35,27,41,51,21,58
fig|287.13173.peg.5295,4741,3803,4039,4261,3492,6983
fig|287.13173.peg.5296,2976,2406,2536,2595,2360,3266
fig|287.13173.peg.5297,2479,2063,2096,2394,2241,3014
fig|287.13173.peg.5298,10955,9171,9595,10352,9908,13970
fig|287.13173.peg.5299,6884,5610,6324,6114,6128,7851
fig|287.13173.peg.5300,7723,6414,7008,7066,6658,9989
fig|287.13173.peg.5301,157473,133018,170090,127523,187753,99094
fig|287.13173.peg.5302,5078,4046,4745,4904,4787,4677
fig|287.13173.peg.5303,10588,8859,11049,9607,10559,10361
fig|287.13173.peg.5304,3451,2844,3413,3571,3609,3790
fig|287.13173.peg.5305,280,282,367,322,313,258
fig|287.13173.peg.5306,444,644,753,678,643,394
fig|287.13173.peg.5307,138,172,284,194,200,138
fig|287.13173.peg.5308,1337,1838,2253,1772,1813,1195
fig|287.13173.peg.5309,210,373,386,395,315,324
fig|287.13173.peg.5310,2658,2225,2858,1706,2051,2320
fig|287.13173.peg.5311,3664,3122,3268,3174,3110,3780
fig|287.13173.peg.5312,5275,4461,5749,4122,5427,4195
fig|287.13173.peg.5313,3890,3408,4096,3597,3804,3028
fig|287.13173.peg.5314,5034,4178,4944,5007,4647,5013
fig|287.13173.peg.5315,5441,4771,5347,5094,5024,5035
fig|287.13173.peg.5316,999,874,1066,841,838,1027
fig|287.13173.peg.5317,253,278,229,285,163,607
fig|287.13173.peg.5318,983,889,812,934,541,2400
fig|287.13173.peg.5319,5650,5149,4602,4721,3294,12481
fig|287.13173.peg.5320,733,605,548,542,509,1218
fig|287.13173.peg.5321,2368,2196,2210,1945,1588,3335
fig|287.13173.peg.5322,3403,3290,3083,3167,2448,5489
fig|287.13173.peg.5323,168,156,134,169,147,240
fig|287.13173.peg.5324,1750,1447,1597,1492,1476,1553
fig|287.13173.peg.5325,2907,1870,2259,2003,2307,1504
fig|287.13173.peg.5326,1206,846,942,940,969,770
fig|287.13173.peg.5327,8004,5615,6885,6145,7284,5296
fig|287.13173.peg.5328,825,653,844,799,813,734
fig|287.13173.peg.5329,5132,3758,3971,4004,3984,3364
fig|287.13173.peg.5330,4081,3040,3442,3490,3195,4626
fig|287.13173.peg.5331,6839,5870,7212,6704,7902,5098
fig|287.13173.peg.5332,2431,2135,2370,2250,2029,2701
fig|287.13173.peg.5333,7388,5058,7875,4118,5311,3829
fig|287.13173.peg.5334,6624,3750,5991,4391,6646,2457
fig|287.13173.peg.5335,1784,891,1601,818,1575,577
fig|287.13173.peg.5336,2162,1412,1735,889,789,948
fig|287.13173.peg.5337,1265,924,1028,1054,1180,1062
fig|287.13173.peg.5338,128,130,148,101,134,95
fig|287.13173.peg.5339,12639,7255,9364,7304,8305,5589
fig|287.13173.peg.5340,149,103,119,107,119,112
fig|287.13173.peg.5341,1434,601,1057,559,827,459
fig|287.13173.peg.5342,1138,711,1173,691,891,698
fig|287.13173.peg.5343,788,466,743,546,663,432
fig|287.13173.peg.5344,356,260,372,210,249,253
fig|287.13173.peg.5345,282,234,346,181,244,294
fig|287.13173.peg.5346,936,682,923,438,553,711
fig|287.13173.peg.5347,467,429,514,424,405,445
fig|287.13173.peg.5348,474,401,493,392,384,453
fig|287.13173.peg.5349,580,483,726,413,497,455
fig|287.13173.peg.5350,459,432,521,413,430,375
fig|287.13173.peg.5351,1663,1597,1891,1528,1555,1753
fig|287.13173.peg.5352,3279,2783,2817,3039,2821,4494
fig|287.13173.peg.5353,1010,1494,1286,1581,1048,2003
fig|287.13173.peg.5354,2719,6218,4820,8890,4735,9939
fig|287.13173.peg.5355,3238,4277,4918,4480,4075,5601
fig|287.13173.peg.5356,2064,3018,3079,3078,2503,3074
fig|287.13173.peg.5357,942,814,881,810,705,950
fig|287.13173.peg.5358,290,271,264,245,233,258
fig|287.13173.peg.5359,1858,1447,1616,1535,1256,4516
fig|287.13173.peg.5360,530,417,366,409,313,1398
fig|287.13173.peg.5361,3093,2023,2685,2566,3262,2075
fig|287.13173.peg.5362,1253,1009,1337,1032,1186,911
fig|287.13173.peg.5363,1225,980,1060,1172,1238,1092
fig|287.13173.peg.5364,3743,3240,3954,3533,3894,3593
fig|287.13173.peg.5365,2377,2086,2249,2127,1976,2782
fig|287.13173.peg.5366,432,370,413,361,382,446
fig|287.13173.peg.5367,23119,22606,22795,19956,18348,20917
fig|287.13173.peg.5368,7516,6550,6764,7190,6547,8592
fig|287.13173.peg.5369,6955,6034,6340,5996,6063,7290
fig|287.13173.peg.5370,1732,1557,1578,1870,1550,2710
fig|287.13173.peg.5371,2476,2172,2287,2254,2377,2650
fig|287.13173.peg.5372,1154,1092,1395,1028,1112,921
fig|287.13173.peg.5373,401,271,369,285,292,389
fig|287.13173.peg.5374,454,378,452,420,351,613
fig|287.13173.peg.5375,369,492,496,373,358,492
fig|287.13173.peg.5376,858,669,679,644,560,996
fig|287.13173.peg.5377,2238,1873,2260,2038,2335,1739
fig|287.13173.peg.5378,942,753,1015,972,1146,673
fig|287.13173.peg.5379,1450,1143,1674,1487,1711,1460
fig|287.13173.peg.5380,4238,3576,4260,4018,4512,4517
fig|287.13173.peg.5381,2559,2323,2410,2447,2243,3161
fig|287.13173.peg.5382,296,225,280,240,264,305
fig|287.13173.peg.5383,1515,1320,1511,1311,1198,1699
fig|287.13173.peg.5384,36832,31484,38865,36247,41867,36258
fig|287.13173.peg.5385,563,493,524,474,418,734
fig|287.13173.peg.5386,2169,1757,1788,1785,1646,3166
fig|287.13173.peg.5387,4961,4318,4226,4045,3509,9179
fig|287.13173.peg.5388,574,589,561,632,570,629
fig|287.13173.peg.5389,1049,934,1110,1198,1049,1300
fig|287.13173.peg.5390,2268,2069,2467,1941,2199,2080
fig|287.13173.peg.5391,2713,2678,2949,2186,1976,2064
fig|287.13173.peg.5392,231,157,193,185,167,171
fig|287.13173.peg.5393,1537,1405,1483,1446,1623,1308
fig|287.13173.peg.5394,1028,894,947,835,997,844
fig|287.13173.peg.5395,1618,1318,1569,1465,1812,1241
fig|287.13173.peg.5396,1070,870,1106,1058,1207,872
fig|287.13173.peg.5397,4924,3883,4794,3764,4957,4050
fig|287.13173.peg.5398,866,690,836,563,680,676
fig|287.13173.peg.5399,2579,2039,2375,2178,2746,1867
fig|287.13173.peg.5400,2425,2319,2488,2290,2152,3332
fig|287.13173.peg.5401,2486,2330,2162,2739,2623,2822
fig|287.13173.peg.5402,1307,1248,1130,1474,1186,1749
fig|287.13173.peg.5403,10554,10004,10253,9675,8974,14701
fig|287.13173.peg.5404,2895,2662,2894,2733,2412,4861
fig|287.13173.peg.5405,1449,1277,1274,1615,1329,2453
fig|287.13173.peg.5406,12687,13391,9093,12326,7479,34365
fig|287.13173.peg.5407,1375,1269,1427,1250,1087,1527
fig|287.13173.peg.5408,4203,4051,4350,3771,3762,5066
fig|287.13173.peg.5409,4693,3668,4067,3484,3405,5056
fig|287.13173.peg.5410,11150,10676,8474,8982,7816,14125
fig|287.13173.peg.5411,8286,5916,4787,7416,5483,19548
fig|287.13173.peg.5412,4497,4512,4391,4625,3619,9446
fig|287.13173.peg.5413,630,938,1147,856,934,485
fig|287.13173.peg.5414,934,763,1016,1023,894,726
fig|287.13173.peg.5415,2522,2119,2012,2831,2372,3587
fig|287.13173.peg.5416,315,220,388,236,340,210
fig|287.13173.peg.5417,1026,896,783,1002,896,2196
fig|287.13173.peg.5418,803,630,799,609,754,624
fig|287.13173.peg.5419,11102,9987,11895,10028,11165,11442
fig|287.13173.peg.5420,714,626,894,546,691,434
fig|287.13173.peg.5421,42688,31130,43996,31161,38215,28733
fig|287.13173.peg.5422,3643,3351,3995,2901,2860,2800
fig|287.13173.peg.5423,940,807,852,804,757,1134
fig|287.13173.peg.5424,1066,867,899,964,996,1157
fig|287.13173.peg.5425,5,7,3,2,6,4
fig|287.13173.peg.5426,3953,1834,2292,1787,1893,1967
fig|287.13173.peg.5427,3185,1625,1952,1478,1639,1808
fig|287.13173.peg.5428,1217,684,858,781,811,839
fig|287.13173.peg.5429,571,279,338,272,293,325
fig|287.13173.peg.5430,87,57,60,54,44,59
fig|287.13173.peg.5431,1771,1065,1558,482,590,1568
fig|287.13173.peg.5432,1270,1164,1204,1127,919,1750
fig|287.13173.peg.5433,33,19,17,37,23,26
fig|287.13173.peg.5434,418,405,432,413,435,423
fig|287.13173.peg.5435,475,322,386,262,373,299
fig|287.13173.peg.5436,751,523,661,593,682,464
fig|287.13173.peg.5437,512,363,451,404,505,306
fig|287.13173.peg.5438,233,185,186,176,186,133
fig|287.13173.peg.5439,601,614,637,586,572,444
fig|287.13173.peg.5440,15539,13607,17341,14182,14275,19060
fig|287.13173.peg.5441,104,82,98,85,87,83
fig|287.13173.peg.5442,258,193,241,185,210,236
fig|287.13173.peg.5443,312,268,291,253,259,262
fig|287.13173.peg.5444,807,650,812,765,727,861
fig|287.13173.peg.5445,76,63,65,75,77,116
fig|287.13173.peg.5446,1432,1268,1433,1381,1447,1523
fig|287.13173.peg.5447,3534,3280,3306,3834,2948,5175
fig|287.13173.peg.5448,4855,4174,4004,4501,3593,10266
fig|287.13173.peg.5449,754,528,692,546,573,458
fig|287.13173.peg.5450,1668,1292,1678,1346,1516,1124
fig|287.13173.peg.5451,2980,2442,2937,2600,3181,1668
fig|287.13173.peg.5452,14892,12475,14574,13562,16078,10870
fig|287.13173.peg.5453,54531,40758,70470,30652,51684,20779
fig|287.13173.peg.5454,3637,3042,3788,3084,3965,2639
fig|287.13173.peg.5455,1472,1212,1364,1224,1137,1515
fig|287.13173.peg.5456,264,278,322,192,230,218
fig|287.13173.peg.5457,20875,19874,25306,14721,20231,17110
fig|287.13173.peg.5458,190,179,225,211,203,180
fig|287.13173.peg.5459,714,710,766,635,687,797
fig|287.13173.peg.5460,26,21,24,32,23,19
fig|287.13173.peg.5461,34902,28793,35725,27224,36897,21550
fig|287.13173.peg.5462,1711,1354,1427,1353,1549,1545
fig|287.13173.peg.5463,270,233,207,281,242,485
fig|287.13173.peg.5464,36,21,25,45,17,132
fig|287.13173.peg.5465,1061,962,1038,951,1049,1328
fig|287.13173.peg.5466,224,206,255,148,227,224
fig|287.13173.peg.5467,1023,924,1059,724,836,844
fig|287.13173.peg.5468,2479,2010,2195,1857,1899,2590
fig|287.13173.peg.5469,471,349,493,257,537,377
fig|287.13173.peg.5470,2616,1942,2474,2391,3692,1675
fig|287.13173.peg.5471,28,22,18,30,23,49
fig|287.13173.peg.5472,184,184,171,177,174,361
fig|287.13173.peg.5473,332,166,195,214,228,191
fig|287.13173.peg.5474,4637,3437,3683,4601,4807,4397
fig|287.13173.peg.5475,17107,12442,13662,14387,15358,15032
fig|287.13173.peg.5476,467,492,508,444,400,654
fig|287.13173.peg.5477,419,331,427,318,274,631
fig|287.13173.peg.5478,1353,1079,1338,1172,1209,1762
fig|287.13173.peg.5479,1202,850,947,1018,827,2317
fig|287.13173.peg.5480,1792,1363,1774,1502,1793,1425
fig|287.13173.peg.5481,2421,2474,2530,2231,2040,3635
fig|287.13173.peg.5482,10816,9668,9571,10293,9350,13377
fig|287.13173.peg.5483,4860,4150,5284,4441,5134,3957
fig|287.13173.peg.5484,669,489,720,571,598,748
fig|287.13173.peg.5485,1404,1212,1093,1110,987,3846
fig|287.13173.peg.5486,370,279,369,289,373,380
fig|287.13173.peg.5487,191,144,173,172,168,132
fig|287.13173.peg.5488,2361,2238,2435,2231,1950,4152
fig|287.13173.peg.5489,905,705,649,697,564,992
fig|287.13173.peg.5490,7884,6452,9033,4772,7388,2899
fig|287.13173.peg.5491,10029,8839,9665,9183,10930,9534
fig|287.13173.peg.5492,18158,17208,19717,14153,15782,16541
fig|287.13173.peg.5493,1059,873,1132,779,1184,602
fig|287.13173.peg.5494,2653,2160,1610,2808,2205,3209
fig|287.13173.peg.5495,957,885,972,956,760,1182
fig|287.13173.peg.5496,254,234,270,203,190,260
fig|287.13173.peg.5497,767,624,665,681,692,1117
fig|287.13173.peg.5498,786,671,715,616,599,1268
fig|287.13173.peg.5499,1288,1086,1185,1016,971,1882
fig|287.13173.peg.5500,400,305,451,281,409,196
fig|287.13173.peg.5501,74,56,82,74,87,47
fig|287.13173.peg.5502,112,93,128,84,117,91
fig|287.13173.peg.5503,194,153,235,135,165,100
fig|287.13173.peg.5504,300,176,270,194,232,183
fig|287.13173.peg.5505,377,325,415,339,360,285
fig|287.13173.peg.5506,142,95,112,105,134,107
fig|287.13173.peg.5507,118,115,136,123,121,133
fig|287.13173.peg.5508,1062,916,1040,892,903,1241
fig|287.13173.peg.5509,751,621,743,644,703,835
fig|287.13173.peg.5510,2484,2169,2591,1967,2579,2105
fig|287.13173.peg.5511,942,741,917,736,968,622
fig|287.13173.peg.5512,523,466,599,440,540,448
fig|287.13173.peg.5513,1432,982,1389,1045,1145,1167
fig|287.13173.peg.5514,44488,37858,41954,37037,42831,34691
fig|287.13173.peg.5515,1023,926,879,980,834,1159
fig|287.13173.peg.5516,629,672,663,581,493,714
fig|287.13173.peg.5517,781,761,805,768,556,1304
fig|287.13173.peg.5518,1657,1423,1256,1450,1005,2544
fig|287.13173.peg.5519,1693,1537,1514,1380,1026,2900
fig|287.13173.peg.5520,7357,6193,7379,6295,6770,7625
fig|287.13173.peg.5521,1822,1569,1920,1639,1660,1922
fig|287.13173.peg.5522,25467,20053,20364,24521,19207,56674
fig|287.13173.peg.5523,7891,7179,6461,6467,4393,23556
fig|287.13173.peg.5524,13799,13707,9517,20960,15125,30593
fig|287.13173.peg.5525,775,643,583,675,455,1912
fig|287.13173.peg.5526,2335,2254,1897,2390,1712,4946
fig|287.13173.peg.5527,4232,4010,4668,4573,5592,3591
fig|287.13173.peg.5528,2096,2169,2371,2350,2002,3117
fig|287.13173.peg.5529,1696,1724,1644,1913,1633,3852
fig|287.13173.peg.5530,259,261,289,226,242,288
fig|287.13173.peg.5531,435,494,408,444,390,571
fig|287.13173.peg.5532,612,572,551,566,499,812
fig|287.13173.peg.5533,129,81,135,98,127,44
fig|287.13173.peg.5534,298,221,305,251,333,179
fig|287.13173.peg.5535,670,436,667,422,655,345
fig|287.13173.peg.5536,463,423,534,566,611,528
fig|287.13173.peg.5537,659,641,636,589,503,1454
fig|287.13173.peg.5538,241,205,205,172,125,441
fig|287.13173.peg.5539,1623,1598,1448,1660,1339,2423
fig|287.13173.peg.5540,6839,7051,8154,6798,7704,8535
fig|287.13173.peg.5541,818,817,986,934,872,1037
fig|287.13173.peg.5542,3680,3359,3820,3010,3364,3399
fig|287.13173.peg.5543,1165,1001,1110,1145,1113,1349
fig|287.13173.peg.5544,1215,1056,1140,1202,1204,1403
fig|287.13173.peg.5545,459,361,479,402,441,381
fig|287.13173.peg.5546,978,700,898,869,980,891
fig|287.13173.peg.5547,11241,9004,9874,9743,11537,8684
fig|287.13173.peg.5548,15719,14682,13702,18113,17118,23521
fig|287.13173.peg.5549,2355,2256,2244,2689,2282,4173
fig|287.13173.peg.5550,8636,8295,8177,8495,7004,15220
fig|287.13173.peg.5551,586,536,562,625,485,861
fig|287.13173.peg.5552,1432,1306,1625,1163,1203,1596
fig|287.13173.peg.5553,1075,821,893,914,834,1039
fig|287.13173.peg.5554,2239,2145,2229,1884,2085,2341
fig|287.13173.peg.5555,3344,2747,2845,3294,2472,4759
fig|287.13173.peg.5556,214,166,257,187,241,190
fig|287.13173.peg.5557,4717,4207,4419,4280,3575,6666
fig|287.13173.peg.5558,1903,1599,2780,1259,2367,695
fig|287.13173.peg.5559,501,414,597,428,532,299
fig|287.13173.peg.5560,732,640,723,624,707,666
fig|287.13173.peg.5561,1167,1169,1322,1279,1182,1266
fig|287.13173.peg.5562,228,366,339,333,284,227
fig|287.13173.peg.5563,312,389,368,422,383,388
fig|287.13173.peg.5564,1157,1528,1773,1502,1564,1052
fig|287.13173.peg.5565,354,805,975,797,623,504
fig|287.13173.peg.5566,1045,1688,1689,2312,1611,1778
fig|287.13173.peg.5567,793,671,789,628,663,985
fig|287.13173.peg.5568,522,381,495,385,451,390
fig|287.13173.peg.5569,697,499,642,498,484,439
fig|287.13173.peg.5570,3866,3528,3846,3250,3716,2662
fig|287.13173.peg.5571,3917,3589,3818,4110,4104,6157
fig|287.13173.peg.5572,1179,913,1131,1039,1086,1046
fig|287.13173.peg.5573,2036,1710,2333,1611,1950,1262
fig|287.13173.peg.5574,466,418,506,500,406,643
fig|287.13173.peg.5575,1328,1031,1150,1138,1102,1817
fig|287.13173.peg.5576,738,700,703,588,675,1449
fig|287.13173.peg.5577,544,472,580,601,490,636
fig|287.13173.peg.5578,1630,1403,1621,1381,1300,1734
fig|287.13173.peg.5579,17871,15706,13562,18199,12312,32293
fig|287.13173.peg.5580,385,314,313,244,231,451
fig|287.13173.peg.5581,506,440,419,550,448,815
fig|287.13173.peg.5582,4837,4220,4395,4956,3847,6897
fig|287.13173.peg.5583,10982,9432,10557,9162,9773,10423
fig|287.13173.peg.5584,5843,4921,5456,4946,5019,8054
fig|287.13173.peg.5585,777,705,753,763,693,1023
fig|287.13173.peg.5586,2790,2308,2648,2488,2147,4509
fig|287.13173.peg.5587,1644,1725,1699,1724,1329,2950
fig|287.13173.peg.5588,2213,2331,2352,2406,2074,3665
fig|287.13173.peg.5589,8625,7576,8852,7878,8864,9669
fig|287.13173.peg.5590,3056,2009,3173,2210,3001,1609
fig|287.13173.peg.5591,2937,2589,2999,2938,2909,2927
fig|287.13173.peg.5592,11073,8711,11339,9248,10744,8034
fig|287.13173.peg.5593,842,653,812,659,625,814
fig|287.13173.peg.5594,538,461,566,550,501,643
fig|287.13173.peg.5595,2286,1287,1692,1285,1521,1167
fig|287.13173.peg.5596,3916,2162,2776,2474,2986,2494
fig|287.13173.peg.5597,13669,13792,11944,18374,15970,24602
fig|287.13173.peg.5598,111,104,78,96,99,244
fig|287.13173.peg.5599,11534,11420,8228,12572,7900,16395
fig|287.13173.peg.5600,3031,2551,2382,2858,2064,5783
fig|287.13173.peg.5601,443,432,381,447,375,591
fig|287.13173.peg.5602,12481,11622,9913,12245,8709,20585
fig|287.13173.peg.5603,6232,4911,4774,4891,3907,12399
fig|287.13173.peg.5604,1469,949,1014,1096,836,2938
fig|287.13173.peg.5605,14234,11909,11879,14844,11123,29086
fig|287.13173.peg.5606,6060,4897,5011,4801,3693,11881
fig|287.13173.peg.5607,10038,8713,10661,7619,8973,10994
fig|287.13173.peg.5608,1803,1677,1870,1452,1603,1735
fig|287.13173.peg.5609,42090,34953,39716,39893,42835,39968
fig|287.13173.peg.5610,3777,3297,3180,3966,3458,3901
fig|287.13173.peg.5611,1481,1252,1080,1378,1060,2449
fig|287.13173.peg.5612,772,767,889,911,714,1396
fig|287.13173.peg.5613,3964,3792,3903,3620,3380,4327
fig|287.13173.peg.5614,11313,10746,11234,10954,9592,16784
fig|287.13173.peg.5615,1379,1182,1348,1196,1222,1853
fig|287.13173.peg.5616,3907,3718,4215,3222,3135,6722
fig|287.13173.peg.5617,5598,4828,6352,3584,4954,6508
fig|287.13173.peg.5618,3972,3670,4813,2993,3530,5270
fig|287.13173.peg.5619,70714,63043,77599,66464,73708,92218
fig|287.13173.peg.5620,19628,18507,20013,21086,22232,22528
fig|287.13173.peg.5621,5221,3073,3843,3133,3478,3467
fig|287.13173.peg.5622,15560,14625,12776,15691,13161,13985
fig|287.13173.peg.5623,8548,7317,6665,8202,6513,16343
