"gene_id","empty_NI_1","empty_NI_2","empty_NI_3","pit4_NI_1","pit4_NI_2","pit4_NI_3","empty_I_1","empty_I_2","empty_I_3","pit4_I_1","pit4_I_2","pit4_I_3"
"PA5186",146,164,182,136,89,180,168,145,105,87,230,243
"PA5185",118,200,233,131,98,154,117,137,132,62,227,165
"PA5184",242,466,565,491,308,456,437,332,228,216,427,379
"PA5183.1",1001,1111,1530,920,624,903,1065,781,711,391,897,722
"PA5183",142,65,90,91,71,64,67,46,29,42,85,80
"PA5182",293,519,644,487,294,471,423,309,231,169,645,496
"PA5181",353,167,275,133,116,156,225,181,168,65,162,130
"PA5180",75,48,28,24,24,42,52,16,9,14,21,35
"PA5179",273,360,446,280,195,328,319,276,235,156,379,305
"PA5178",16976,21607,27165,20751,14690,21566,20169,15693,15267,10219,27975,22002
"PA5177",1002,399,462,302,257,388,316,236,228,125,437,302
"PA5176",1064,1568,2021,1325,1012,1574,1238,1118,997,561,1781,1549
"PA5175",463,919,1082,822,591,854,563,646,494,294,999,886
"PA5174",2657,3750,4806,3109,2377,3766,2975,3000,2308,1807,4770,4193
"PA5173",24795,33693,44093,18301,16181,27706,55696,46334,40114,19398,54884,49268
"PA5172",46733,50865,68931,26424,23312,41335,96171,74015,63119,28606,79531,72996
"PA5171",50302,67677,93342,32390,28954,50658,124619,112269,88206,41268,111760,105844
"PA5170",31419,34377,46661,13835,11689,20299,65955,54811,44825,20016,46396,43280
"PA5169",1201,1737,1955,1358,1057,1696,727,1080,799,140,393,339
"PA5168",793,1126,1322,866,748,1278,651,776,585,140,296,252
"PA5167",5129,5278,7021,4587,4148,7047,4616,3515,2795,575,1308,1208
"PA5166",817,1237,1544,1097,854,1206,1116,1068,836,565,1452,1277
"PA5165",567,808,897,616,479,693,734,547,515,275,749,594
"PA5164",1300,1615,2108,1161,952,1507,1193,1215,1035,633,1716,1449
"PA5163",3113,4035,4749,2718,2148,3377,2693,2812,2800,1538,3823,3426
"PA5162",797,1887,2270,1464,1255,1889,1503,1360,965,732,1952,1831
"PA5161",3586,4686,6267,3477,2954,4847,4085,3871,3221,2006,4816,4469
"locus_tag=BPMHFNII_00424",1,2,4,3,0,0,5,7,3,5,15,5
"PA5160",174,85,142,80,53,119,77,71,96,70,110,92
"PA5159",149,118,193,113,79,164,132,108,92,75,156,152
"PA5158",116,124,150,118,118,114,104,68,64,50,114,104
"PA5157",58,86,97,65,25,65,50,48,48,26,69,53
"locus_tag=BPMHFNII_00429",147,131,130,111,70,124,137,87,77,34,145,111
"PA5155",133,174,222,195,105,205,135,132,97,111,215,240
"PA5154",259,468,593,329,341,439,325,298,312,224,654,621
"PA5153",3993,4116,5912,3498,3048,5034,5315,4456,3468,3047,6497,6124
"PA5152",1894,2063,2690,1756,1189,2016,1928,1623,1471,1152,2763,2453
"PA5151",186,246,269,230,122,197,134,163,165,78,195,140
"PA5150",398,503,574,360,230,361,298,329,313,163,501,462
"locus_tag=BPMHFNII_00436",5,13,20,5,4,4,7,5,5,6,22,0
"PA5149",642,1069,1245,851,674,1088,956,869,662,537,1114,1136
"PA5148",1050,1218,1665,946,826,1361,2607,973,927,643,1531,1277
"PA5147",911,1488,1784,1096,837,1233,1211,1243,969,774,1852,1543
"PA5146",2997,4265,5348,3589,2770,4607,3987,3567,2973,2039,5198,4699
"PA5145",117,215,252,223,142,200,173,141,130,110,208,201
"locus_tag=BPMHFNII_00442",29,82,119,54,68,94,67,70,59,31,113,84
"PA5144",4,4,5,8,10,5,7,8,4,3,6,3
"PA5143",1855,2509,3274,2001,1596,2488,2393,1876,1750,1191,2787,2567
"PA5142",1003,1706,2277,1422,1048,1676,1307,1460,1075,781,2095,1836
"locus_tag=BPMHFNII_00446",465,351,563,279,250,401,441,324,273,243,535,441
"PA5141",819,1377,1659,962,745,1237,905,940,811,564,1578,1333
"PA5140",873,1351,1613,970,678,1077,879,959,823,534,1415,1299
"PA5139",306,473,601,332,285,464,420,354,312,184,520,410
"PA5138",990,1041,1459,880,714,1114,897,714,673,330,727,603
"PA5137",907,969,1213,865,544,950,865,839,645,382,779,670
"PA5136",1130,1756,2017,1600,1192,1678,1412,1051,776,562,1570,1432
"PA5135",151,348,464,332,263,331,286,221,172,126,326,260
"PA5134",2476,3527,4501,3032,2180,3756,3533,3157,2584,1680,3698,3622
"PA5133",1191,1566,1929,1392,1017,1748,2017,1219,1180,672,1632,1399
"PA5132",62,85,75,91,40,45,85,55,48,22,89,61
"PA5131",3599,5182,6665,4340,3309,5344,3766,3620,2834,2259,5667,5130
"PA5130",678,1361,1654,1054,758,1174,986,772,654,503,1146,943
"PA5129",679,1037,1470,738,635,1187,1210,886,720,520,1192,991
"PA5128",7153,6338,8282,4845,3955,6112,5987,4425,3830,2851,6667,5931
"PA5127",463,513,530,451,288,486,425,327,320,207,534,446
"PA5126",88,212,229,171,137,192,215,106,130,62,216,167
"PA5125",599,829,1060,720,498,739,828,838,620,421,1223,1118
"PA5124",486,450,603,277,309,439,623,507,407,263,614,519
"PA5123",248,206,249,234,162,247,249,163,169,94,204,235
"PA5122",575,872,1099,711,515,890,891,705,607,397,799,667
"PA5121",536,694,790,550,440,600,500,495,382,254,688,535
"PA5120",65,126,176,103,80,81,78,83,57,29,103,80
"PA5119",17300,17958,24978,13374,11351,20030,23714,17742,14487,9529,24598,22077
"PA5118",1067,1485,1770,1132,865,1423,1261,991,828,545,1463,1110
"PA5117",3072,3543,4895,2599,2394,3764,3466,2891,2450,1614,3892,3725
"PA5116",35,81,119,71,51,82,62,50,54,36,109,67
"PA5115",64,143,162,132,118,130,160,107,63,17,113,72
"PA5114",1108,2140,2412,1641,1229,1653,1217,1231,989,531,1369,1265
"PA5113",703,1343,1713,1210,894,1358,1091,846,702,358,1090,969
"PA5112",5290,7206,9502,5281,4148,6847,6939,6796,5687,3463,8325,7517
"PA5111",668,628,912,559,416,755,659,552,482,309,859,666
"PA5110",4738,5907,7886,4847,3701,5920,5681,4848,4072,2974,7129,6061
"PA5109",693,1100,1323,817,699,980,658,815,587,363,1393,1134
"PA5108",602,1066,1114,857,614,956,874,769,659,337,1076,929
"PA5107",1082,1486,1763,1076,864,1335,1058,1111,1024,697,1543,1323
"PA5106",310,357,469,278,208,336,364,361,278,150,305,320
"PA5105",488,907,1089,648,499,686,706,896,638,378,1145,929
"PA5104",145,222,266,181,165,194,158,212,144,85,287,243
"PA5103",554,814,981,754,557,860,1023,681,713,369,1127,852
"PA5102",36,31,60,55,31,45,32,29,23,23,59,51
"PA5101",322,575,655,541,338,588,541,527,425,297,653,627
"PA5100",1321,2084,2767,1236,964,1626,2008,1944,1622,762,1680,1611
"PA5099",227,215,292,125,110,160,226,198,157,71,206,187
"PA5098",194,286,399,134,124,200,232,289,276,77,353,222
"PA5097",138,211,254,84,73,115,145,170,135,37,187,164
"PA5096",192,268,383,213,164,243,378,289,269,103,312,300
"PA5095",180,252,293,162,120,266,297,316,235,101,358,266
"PA5094",252,300,390,247,137,258,394,416,325,229,381,350
"PA5093",168,330,421,288,229,300,369,349,267,163,455,393
"PA5092",243,485,643,408,349,532,610,631,441,240,784,768
"PA5091",525,656,904,589,425,701,837,809,624,374,892,951
"PA5090",669,824,1017,655,441,702,701,599,503,320,724,603
"PA5089",609,752,848,615,485,744,748,629,526,266,615,619
"PA5088",470,334,454,232,164,354,380,263,226,103,338,242
"PA5087",492,281,448,235,210,340,393,270,216,96,326,263
"PA5087",487,561,687,414,279,492,685,414,420,201,502,436
"PA5085",142,119,152,118,83,118,125,99,67,30,119,100
"PA5084",28,57,58,45,35,45,37,34,24,21,43,47
"PA5083",27,47,64,45,41,41,56,57,47,24,49,47
"PA5082",174,184,213,130,118,147,166,134,119,61,223,153
"PA5081",88,159,218,136,108,168,86,133,108,81,184,168
"PA5080",1976,2918,3895,2309,1802,2835,2548,2401,1949,1415,3579,3168
"PA5079",603,884,1143,653,603,831,890,655,593,416,1102,972
"PA5078",4550,6092,7813,4575,3915,5865,5528,4761,4146,2907,6856,5909
"PA5077",2952,4391,5487,3614,2755,4091,3229,3088,2496,1854,4695,4227
"PA5076",2206,2314,3305,1839,1708,2600,2223,2137,1749,1333,3114,2707
"PA5075",766,869,1121,689,630,1045,940,828,610,506,1343,1232
"PA5074",279,474,592,359,313,379,298,337,272,141,547,519
"PA5073",365,614,917,651,447,697,601,461,480,253,640,486
"PA5072",417,794,900,845,667,980,622,646,386,115,296,279
"PA5071",117,196,230,166,116,173,128,109,90,68,192,149
"PA5070",863,1033,1375,834,638,1027,984,790,704,472,973,904
"PA5069",922,1233,1575,1053,795,1211,1014,1141,772,499,1164,1152
"PA5068",964,1149,1487,1105,872,1253,1714,1008,869,485,1226,1154
"PA5067",668,1234,1662,1013,757,1277,1399,970,994,568,1152,1033
"PA5066",614,1169,1497,860,705,1032,890,728,843,449,1003,803
"PA5065",1142,1720,1964,1466,1057,1595,1344,1297,1059,493,1578,1288
"PA5064",474,1138,1415,1082,816,1303,817,897,607,425,1128,1075
"PA5063",3060,4227,5302,3285,2643,4370,3848,3406,2506,1666,4013,3588
"PA5062",184,331,391,242,165,293,468,212,235,137,340,249
"PA5061",1861,3390,5447,3053,2940,5354,5685,2835,2237,1421,4606,3856
"PA5060",9610,12079,15141,10660,7827,11745,10693,10010,8647,5101,15838,13912
"PA5059",774,956,1009,880,565,945,795,748,570,260,694,708
"PA5058",4747,6473,8589,5248,4270,6940,7580,6690,5188,3031,6962,5834
"PA5057",673,785,949,542,480,794,659,715,548,389,773,680
"PA5056",2651,3158,3918,2303,1904,3014,3194,2642,2344,1293,2998,2849
"PA5055",266,298,365,227,145,248,242,199,188,141,250,217
"PA5054",1043,1442,1927,901,765,1171,2601,2027,1655,795,2295,2065
"PA5053",389,576,914,430,283,513,911,922,703,411,834,765
"PA5052",374,727,890,514,488,668,772,614,466,258,608,693
"PA5051",3239,5306,6626,3279,2645,4275,5167,5036,4242,2046,5558,4835
"PA5050",551,712,866,605,477,757,619,604,424,389,795,819
"PA5049",3533,3979,4148,3531,2308,3061,2369,2196,1727,1476,2642,2459
"PA5048",403,643,767,665,444,768,927,437,397,229,690,582
"PA5047",1060,1262,1587,1095,843,1442,1498,1140,1039,544,1516,1240
"PA5046",7416,9482,12439,7010,6113,9796,8326,7310,6106,4061,11055,9898
"PA5045",2353,2118,2671,1773,1373,2006,1854,1327,1150,740,1876,1565
"PA5044",3990,4635,6027,3347,2841,4356,6265,6157,4992,2645,6588,5736
"PA5043",1618,1797,2322,1245,1099,1760,2776,2606,2065,1007,2740,2355
"PA5042",1198,1370,1786,982,835,1247,2038,1749,1550,727,2105,1759
"PA5041",1214,1368,1900,1093,793,1496,2740,1801,1624,976,2484,1885
"PA5040",7319,7762,10415,5474,4596,7269,13034,10617,9374,4833,12318,10944
"PA5039",1002,1486,1884,1278,952,1410,1319,1130,1011,647,1485,1341
"PA5038",2769,3753,4778,2897,2306,3641,3082,2861,2481,1806,4462,3920
"PA5037",3546,4618,5770,3777,2728,4625,3617,3451,2644,1908,5032,4544
"PA5036",1616,2093,2600,1571,1077,1850,1774,1592,1262,887,2262,1895
"PA5035",565,775,888,547,413,682,680,674,591,326,807,783
"PA5034",1998,2649,3363,2155,1660,2737,2240,1763,1346,987,1978,1750
"PA5033",879,1389,1786,895,729,1110,1027,967,765,485,982,970
"PA5032",36,39,62,30,13,29,31,42,26,20,36,33
"PA5031",41,45,65,26,21,37,33,40,19,13,39,31
"PA5030",443,579,626,468,315,463,520,400,361,228,633,507
"PA5029",164,189,258,179,123,228,155,175,98,92,217,163
"PA5028",2684,2956,4092,2622,2075,3296,3198,2790,2391,1411,3415,3043
"PA5027",1600,2566,3371,1286,988,1595,3398,3154,2354,948,2570,2265
"PA5026",241,214,278,168,131,220,200,183,157,152,325,250
"PA5025",1552,2165,2971,1834,1548,2324,2794,2405,1951,1298,3445,3268
"locus_tag=BPMHFNII_00564",183,73,146,375,203,361,64,52,73,138,354,331
"PA5023",248,157,189,183,78,131,114,103,75,27,126,88
"PA5022",1642,1892,2580,1603,1200,1999,2156,1519,1202,910,2252,1835
"PA5021",576,753,826,572,402,650,537,489,399,234,659,505
"PA5020",352,321,382,263,197,311,291,259,204,153,309,325
"PA5019",663,969,1092,703,571,911,796,772,661,401,919,841
"PA5018",975,2127,2606,1747,1274,1930,1768,1504,1305,813,2210,2091
"PA5017",2148,2730,3479,2367,1597,2557,2564,2198,2009,878,2203,1760
"PA5016",8309,11841,15254,7274,6051,10191,13486,13299,10489,5770,16664,15565
"PA5015",29695,33606,48874,21679,19114,32459,49314,39582,31855,17110,46310,42960
"PA5014",4315,6781,9117,5509,4681,7268,6459,5514,4573,3323,7804,7160
"PA5013",13524,14882,19327,11629,9456,16267,15355,11781,9749,7262,15447,14555
"PA5012",1302,1923,2282,1447,1139,1733,1098,1619,1056,799,2178,2122
"PA5011",900,1302,1645,1068,777,1337,1117,950,849,508,1464,1359
"PA5010",1151,1855,2038,1447,1023,1537,1365,1232,1151,714,1795,1551
"PA5009",289,533,622,411,289,419,415,358,328,223,547,505
"PA5008",828,1181,1589,921,759,1134,1253,1064,736,608,1371,1155
"PA5007",415,810,896,573,420,676,680,432,488,321,811,723
"PA5006",762,1311,1584,965,744,1235,1005,849,715,609,1348,1195
"PA5005",5387,6276,8111,5047,3772,6017,5192,4767,3823,2794,7208,6006
"PA5004",1701,2572,3246,2031,1494,2438,1614,1849,1380,1019,2626,2283
"PA5003",749,1182,1430,874,701,941,704,781,686,480,1134,920
"PA5002",1121,1590,1951,1373,1042,1569,1662,1099,855,566,1651,1402
"PA5001",1743,1663,2425,1415,1181,1926,2343,1396,1287,780,2002,1798
"PA5000",3300,3006,3920,2412,1977,3146,3368,2634,2375,1598,3713,3051
"PA4999",998,524,641,363,229,406,467,320,319,245,542,348
"PA4998",710,938,1161,707,555,747,515,682,497,399,823,671
"PA4997",2761,3497,4274,2744,1971,3081,2922,2374,2226,1454,3639,3040
"PA4996",2110,3570,4198,2778,2317,3503,3350,2903,2288,1631,4416,3861
"PA4995",182,175,171,144,110,162,118,150,117,60,169,160
"PA4994",171,180,230,165,94,178,153,126,134,41,256,167
"PA4993",542,998,1104,883,584,835,649,695,532,394,1054,915
"PA4992",553,790,1184,622,494,881,804,615,494,389,1028,857
"PA4991",540,1318,1577,1107,973,1384,1184,1008,646,495,1535,1556
"PA4990",139,82,99,69,54,87,68,55,39,40,78,69
"PA4989",53,114,129,109,45,116,86,76,68,53,63,71
"PA4988",165,492,540,574,389,500,425,442,199,177,546,618
"PA4987",267,289,376,299,162,286,255,202,199,92,256,196
"PA4986",123,71,62,77,56,81,64,34,44,38,59,56
"PA4985",32,34,66,48,43,52,45,62,17,12,48,63
"PA4984",136,223,259,202,162,227,143,171,142,101,223,188
"PA4983",143,270,276,187,145,211,186,184,139,76,227,196
"PA2902",34,64,75,65,48,50,58,62,40,8,42,35
"PA4982",65,88,132,74,50,81,79,85,64,14,87,76
"PA4981",95,64,54,53,37,63,60,48,43,23,79,59
"PA4980",13,15,16,14,10,22,26,9,21,6,18,14
"PA4979",59,42,63,40,44,69,63,34,38,15,61,48
"PA4978",47,97,85,89,61,95,65,85,49,39,114,71
"PA4977",58,101,101,80,68,89,101,97,61,36,86,117
"PA4976",150,270,279,252,214,269,261,253,207,128,289,346
"PA4975",296,216,252,155,109,178,148,234,158,97,271,226
"PA4974",3208,4832,6202,4326,3376,5355,5011,3617,2995,2008,4947,4827
"PA4973",922,1129,1528,919,752,1179,1233,954,873,562,1661,1388
"PA4972",1218,1554,1988,1300,1035,1541,1495,1186,1153,714,1753,1511
"PA4971",1052,1539,1937,1135,895,1364,1278,1152,1090,506,1376,1144
"PA4970",337,566,720,506,498,628,577,477,318,259,473,569
"PA4969",796,1185,1376,850,581,924,888,833,773,536,1576,1218
"PA4968",844,1106,1479,893,610,936,781,726,610,428,1055,731
"PA4967",2848,4181,5253,3159,2108,3544,3062,3124,2814,1714,4944,4065
"PA4966",358,723,856,671,463,699,476,518,405,247,803,683
"PA4965",84,227,225,200,118,177,126,132,99,92,215,151
"PA4964",2909,4143,5120,3294,2485,3683,3584,3173,2615,1600,4444,3901
"PA4963",1377,1951,2345,1888,1383,1886,1504,1283,1177,808,1670,1395
"PA4962",59,53,51,38,29,47,38,14,21,25,55,62
"PA4961",1966,2744,3185,2308,1598,2561,2070,1761,1494,976,2608,2061
"PA4960",1393,1879,2567,1705,1256,1854,1372,1478,1040,795,2139,1947
"PA4959",2741,3486,4048,2844,1879,3044,2931,2671,2241,1622,3598,2972
"PA4958",2419,3377,4218,2534,1924,3173,3851,2983,2824,1838,4398,3665
"PA4957",1028,1482,1970,1143,1032,1505,1301,1347,990,832,1839,1683
"PA4956",729,1311,1537,1123,868,1359,978,847,783,645,1250,1253
"PA4955",697,1176,1393,1077,720,1130,1040,1032,840,465,1146,1121
"PA4954",2031,2439,3020,2028,1498,2049,1975,1759,1485,802,1906,1357
"PA4953",1121,1667,2242,1535,1118,1662,1643,1503,1272,528,1396,1206
"PA4952",1154,1067,1351,852,681,1062,878,865,595,388,1187,1059
"PA4951",1550,2346,2737,1843,1329,2071,2192,1938,1866,1305,2726,2532
"PA4950",465,542,678,526,297,509,348,300,341,174,516,464
"PA4949",294,664,672,556,453,607,490,594,344,225,736,629
"PA4948",298,406,537,325,294,438,476,312,293,208,497,404
"PA4947",2432,3593,4348,3125,2280,3270,3486,2606,2340,1567,3314,2930
"PA4946",2512,4175,4920,3624,2715,3913,3081,3435,2805,1740,4942,4293
"PA4945",4884,4691,5750,3331,2841,4393,5321,3042,3114,2141,4928,3879
"PA4944",3988,5486,7614,4194,3351,5306,5505,4384,3944,2062,6781,4823
"PA4943",8039,11141,14127,7728,6152,9944,9112,9712,8192,5076,12824,11258
"PA4942",11101,15188,20362,11003,9751,15261,13932,13175,10793,6593,18322,16331
"PA4941",8142,9673,12845,7078,5953,10003,10522,9035,7287,4731,11662,10318
"locus_tag=BPMHFNII_00649",367,668,898,507,406,790,743,506,472,277,721,688
"PA4939",1070,1755,2160,1482,1205,1790,1468,1338,1060,734,2211,2007
"PA4938",6549,7421,10650,5735,5232,9020,10374,8425,6383,4822,11339,10680
"locus_tag=BPMHFNII_00652",713,260,390,225,108,136,280,98,139,116,271,191
"locus_tag=BPMHFNII_00653",2331,2227,3287,1687,952,1529,1145,1002,1183,1144,1778,1078
"PA4937",6157,8361,11069,5984,4983,8120,9656,7997,6225,3993,9956,8805
"PA4936",704,1308,1546,1050,697,1104,752,945,803,568,1476,1158
"PA4935",11995,13225,18491,10150,8843,15489,12369,9622,7421,5175,13449,12612
"PA4934",7389,5949,8042,4181,3373,5312,3679,3764,3052,2175,5629,5136
"PA4933",6059,9804,12854,7301,6293,9670,6380,6067,4163,3450,10818,9519
"PA4932",5670,9541,11926,6577,5426,8164,3919,5954,4816,3235,9618,8178
"PA4931",2258,2662,3340,1885,1514,2463,2177,2086,1652,1176,2863,2572
"PA4930",397,654,784,531,421,486,349,417,308,203,667,597
"PA4929",749,1187,1467,976,748,1012,1384,1209,959,187,435,425
"PA4928",1276,1460,1979,1278,922,1438,1483,1238,1026,673,1675,1453
"PA4927",362,656,788,502,431,560,486,531,411,272,690,713
"PA4926",215,328,403,296,187,277,263,247,215,137,307,313
"PA4925",1555,1661,2153,1393,977,1656,1883,1720,1474,966,2002,1754
"PA4924",410,616,632,533,401,542,472,412,362,190,544,442
"PA4923",292,426,542,376,315,423,307,330,227,185,421,383
"PA4922",65878,61958,80841,56319,41151,65210,70922,57838,47000,24706,47024,47163
"PA4921",526,346,452,204,214,344,357,324,208,128,324,310
"PA4920",1686,3157,3726,1825,1605,2187,2536,2900,2034,999,2889,2828
"PA4919",2058,2630,3259,1453,1149,1948,2368,2208,1929,943,2295,2017
"PA4918",451,1071,1382,808,703,1146,1152,970,669,423,1138,1027
"PA4917",158,220,438,230,213,363,429,199,185,100,329,278
"PA4916",212,278,386,246,138,274,182,249,223,118,369,283
"PA4915",1370,1836,2162,1447,1136,1619,1911,1795,1607,891,2439,1789
"PA4914",220,272,333,183,203,212,277,278,196,131,276,272
"PA4913",578,671,893,503,514,751,775,676,583,388,977,827
"PA4912",88,49,64,30,32,35,44,62,28,25,56,66
"PA4911",47,37,48,26,24,42,47,45,43,31,68,68
"PA4910",41,54,72,44,45,68,71,60,41,19,80,67
"PA4909",61,85,107,70,33,78,99,108,51,22,110,87
"PA4908",25,32,49,42,24,37,48,37,24,17,45,35
"PA4907",1037,1749,2199,1530,1275,1831,2281,1528,1106,989,2479,2382
"PA4906",401,637,780,555,329,583,529,607,453,272,775,739
"PA4905",20,26,49,43,19,34,39,38,20,3,46,32
"PA4904",43,44,35,19,19,32,19,22,22,5,33,21
"PA4903",10,45,27,31,10,24,27,21,8,5,36,19
"PA4902",90,110,140,103,78,103,89,90,93,41,120,112
"PA4901",41,49,66,33,16,43,35,35,24,14,61,34
"PA4900",14,28,31,23,21,18,18,21,9,12,49,30
"PA4899",93,146,192,115,113,135,137,181,129,56,215,186
"PA4898",45,55,57,27,28,58,56,53,36,6,44,40
"PA4897",263,96,155,101,56,117,138,89,71,73,114,65
"PA4896",52,81,66,26,25,42,28,27,21,8,26,24
"PA4895",14,13,31,11,3,18,8,8,6,2,7,14
"PA4894",5,29,23,28,16,34,16,22,15,6,15,18
"PA4893",120,229,292,205,190,255,238,210,181,50,188,171
"PA4892",13,15,27,16,26,34,19,9,12,3,20,11
"PA4891",38,61,64,68,52,72,50,36,33,20,29,36
"PA4890",177,332,516,421,384,437,261,293,174,127,356,370
"PA4889",54,120,131,173,111,159,79,93,38,49,100,119
"PA4888",129,185,159,195,107,153,91,67,64,81,131,136
"PA4887",287,277,329,239,178,262,162,198,168,162,319,196
"PA4886",310,557,619,480,373,490,395,388,304,208,580,490
"PA4885",753,1150,1433,871,685,1094,921,975,875,520,1303,1055
"PA4884",36,63,93,69,41,90,33,50,45,23,74,69
"PA4883",9,24,14,33,13,12,19,8,4,7,11,10
"PA4882",52,84,119,86,67,61,55,97,62,47,100,53
"PA4881",34,9,16,6,3,9,13,3,3,1,12,5
"PA4880",2836,3189,4374,3178,2559,3936,2226,1445,1348,1024,2384,2042
"PA4879",857,1150,1335,823,707,1024,973,766,715,419,1063,941
"PA4878",350,362,455,274,178,251,273,199,264,129,281,243
"PA4877",177,177,178,152,116,175,174,118,95,55,197,146
"PA4876",2856,3159,4076,3472,2450,3684,1768,1588,1254,789,2042,1797
"PA4875",416,550,779,478,449,634,842,650,563,462,812,746
"PA4874",3250,5015,6473,4631,3385,5101,5202,3835,3903,2311,6903,5353
"PA4873",896,152,189,132,88,140,96,109,79,55,164,128
"PA4872",802,1068,1256,749,650,949,815,789,649,421,1080,950
"PA4871",54,103,59,51,49,48,50,37,16,17,47,58
"PA4870",91,192,237,148,147,218,212,167,137,89,211,144
"PA4869",1190,1298,1710,1129,835,1289,1124,888,707,449,1125,1012
"PA4868",1535,2242,2923,1923,1387,2398,1905,1797,1279,533,1177,1113
"PA4867",202,369,494,291,229,366,293,296,246,65,176,205
"PA4866",276,547,650,386,354,523,427,441,280,138,255,238
"PA4865",77,166,211,189,141,210,112,114,85,32,76,90
"PA4864",36,69,92,71,54,85,58,46,25,10,34,37
"PA4863",250,557,794,545,376,668,474,409,292,135,284,236
"PA4862",53,41,66,30,24,41,34,42,37,13,37,39
"PA4861",30,24,38,20,23,32,23,20,12,11,41,25
"PA4860",10,8,7,14,7,17,9,4,7,10,3,11
"locus_tag=BPMHFNII_00732",41,16,17,30,14,26,16,18,9,4,16,13
"PA4858",117,52,43,47,38,54,47,41,28,18,51,40
"PA4857",90,101,173,120,87,161,111,96,50,52,111,111
"PA4856",1868,2777,3310,2323,1663,2343,2481,1969,1874,1350,2767,2451
"PA4855",1203,1885,2421,1543,1256,1881,1487,1341,1042,923,2354,1993
"PA4854",2466,3513,4610,2683,2081,3452,2669,2539,2204,1585,4340,3940
"PA4853",866,1059,1398,801,788,1260,1289,969,674,684,1409,1324
"PA4852",3037,4333,5658,3565,2894,4634,4522,3350,2851,2049,5716,4506
"PA4851",901,1271,1657,1352,964,1496,1462,988,782,611,1400,1358
"PA4850",959,1302,1722,1335,871,1486,1004,1017,778,548,1193,1301
"PA4849",144,133,156,121,85,133,69,83,65,38,132,113
"PA4848",9684,14504,18461,10503,9336,14691,10755,11547,8462,6647,18952,17100
