"gene_id","BF0285BR1_S16","BF0285BR2_S17","BF0285BR3_S18","BioFWTBR1_S10","BioFWTBR2_S11","BioFWTBR3_S12","Pla0285BR1_S7","Pla0285BR2_S8","Pla0285BR3_S9","PlankWTBR1_S1","PlankWTBR2_S2","PlankWTBR3_S3"
"PA4417",4875,2820,2764,2212,2301,2078,6035,5466,3490,5792,4687,5492
"PA4418",6588,4385,4392,3427,3744,3755,5401,5727,4609,6679,5169,7645
"PA4419",1553,1102,1150,875,1001,1051,1295,1433,1398,1706,1275,2110
"PA4420",5210,3645,4253,2775,3127,3260,4481,4990,4532,5495,4521,6547
"PA4421",3680,2996,3518,2070,2321,2789,2999,2921,3388,2993,2409,4039
"PA4422",1645,889,725,944,959,895,800,829,766,592,581,521
"PA4423",5531,3293,3169,3166,3194,3042,3581,4553,4566,3362,3754,2875
"PA4424",2408,1583,1675,1402,1568,1550,1117,1393,1324,1141,1099,1089
"PA4425",4689,2788,2968,2641,2791,2790,2748,3410,3862,2847,3060,2620
"PA4426",4035,2373,2484,2337,2381,2295,2598,3303,3241,2797,2816,2517
"PA4427",2474,1603,1532,1595,1563,1664,964,1216,1405,893,833,789
"PA4428",3120,1914,1796,1862,1759,1934,1130,1327,1636,993,947,817
"PA4429",19477,11434,12108,10209,10900,10136,7727,10226,10465,6931,7285,5563
"PA4430",31588,17906,17567,16190,17072,15403,13142,18309,20324,10545,12830,8519
"PA4431",21825,12345,10181,11402,12311,10938,7267,10183,13459,5135,6875,4208
"PA4432",32073,17896,12707,16461,16148,16755,14129,18123,19760,9846,11360,7588
"PA4433",43192,22845,16565,25629,27572,26847,15716,21405,29756,9968,14350,7422
"PA4434",3305,1757,2123,1583,1662,1488,1827,2208,1918,2006,2057,1675
"PA4435",2709,1933,3991,1435,1451,1642,759,876,686,877,752,789
"PA4436",949,547,481,601,581,560,279,364,373,323,299,392
"PA4437",418,295,218,293,336,325,230,273,261,340,249,381
"PA4438",2176,1080,707,1223,1221,1337,1540,2228,2985,991,1547,860
"PA4439",3347,1978,1685,1971,1694,1723,2375,2851,3194,2013,2383,1736
"PA4440",1535,929,899,844,864,724,883,1074,900,815,790,694
"PA4441",3098,1807,2211,1806,1973,1611,2194,2471,3162,1819,1771,1343
"PA4442",19654,11265,10695,9546,10577,9383,3923,5168,5284,2791,3071,1842
"PA4443",15563,9394,7638,8822,9499,9276,3435,3834,4643,1824,2227,1414
"PA4444",2454,1529,1574,1297,1553,1565,1171,1409,1528,1252,1331,1246
"PA4445",1809,893,897,762,927,885,776,917,643,793,709,719
"PA4446",2182,1330,1270,1112,1117,1106,1424,1650,1671,1428,1421,1194
"PA4447",3929,1994,2322,1622,1618,1660,2011,2644,3037,2415,2354,2025
"PA4448",4961,2482,2655,2092,1941,1774,2663,3371,2918,2747,2880,2095
"PA4449",6777,4200,4018,3642,3941,4047,4097,5258,5509,4061,4785,3532
"PA4450",14301,9026,8072,8320,8235,8069,9541,11932,12301,8189,9432,6323
"PA4451",4020,3031,2597,3274,3474,3599,1542,2302,3575,1093,1372,930
"PA4452",1294,732,669,585,614,639,851,705,538,820,557,737
"PA4453",7076,3817,4257,3722,3977,3853,3796,4970,4986,3917,3586,3393
"PA4454",4504,2457,2902,2401,2667,2599,2163,2727,3453,2006,2112,1773
"PA4455",4085,2247,2235,2159,2218,2264,2048,2493,2555,1857,1871,1355
"PA4456",5247,2968,3177,2768,3055,3067,2418,2964,2792,2222,2336,1909
"PA4457",7564,4511,4663,4486,4856,4582,3733,4437,5699,3112,3878,2840
"PA4458",4129,2561,2512,2672,2655,2571,2308,2476,2724,1935,2121,1836
"PA4459",7458,4726,4904,4113,4819,4768,4140,4122,4402,3190,2950,3050
"PA4460",9138,5780,6101,5118,5572,5305,5973,6668,7383,4943,5294,4501
"PA4461",8774,5742,5862,5329,5528,5331,5043,6978,8262,5601,6001,5351
"PA4462",12271,9274,13536,7580,8163,8340,7952,9045,9415,7683,7289,8505
"PA4463",71645,34344,46714,33670,40862,42075,47036,44791,54287,58052,46332,65826
"PA4464",27711,15575,23001,14117,15754,16028,15726,21181,25638,26820,20490,29673
"PA4465",8550,6472,8458,5478,5409,5282,5364,6669,7870,7036,6631,6446
"PA4466",3138,2275,2681,1827,1893,1925,1651,2321,3053,2197,2163,2217
"PA4467",9697,3513,3372,4098,2755,4452,8093,5266,2230,7789,5020,7312
"PA4468",14472,5671,6377,7277,5085,8440,15137,9631,5390,14278,10697,15223
"PA4469",10725,4119,5921,5846,4453,6562,12839,8790,4964,13379,9963,13731
"PA4470",22671,8828,14772,11699,8370,13416,28209,18125,10643,30511,21874,28679
"PA4471",5194,2359,6254,2681,2157,3406,4702,2628,2180,3980,3338,3364
"PA4472",5999,3462,3949,2839,3029,2947,2395,2365,1567,2723,2207,2904
"PA4473",3449,2201,2433,1758,1720,1634,1801,2028,1427,1784,1383,1720
"PA4474",8741,5436,5936,4498,4410,4311,4595,4448,2591,5287,3591,5724
"PA4475",4929,2981,3562,2776,2845,2753,2046,1771,896,2108,1522,2306
"PA4476",5154,3408,3596,2863,2837,2953,4453,4686,3606,4753,3745,4816
"PA4477",5199,3561,4471,3235,3351,3435,4607,4751,4454,5357,4200,5522
"PA4478",1589,992,1028,840,962,982,1071,1086,922,1081,857,1025
"PA4479",795,536,425,393,450,425,403,522,615,347,445,277
"PA4480",2404,1447,1112,1373,1315,1347,1022,1225,1410,735,957,643
"PA4481",8232,4073,2839,3422,3564,3284,4391,5238,4511,2676,3546,1907
"PA4482",2148,1356,1188,1254,1203,1186,993,1295,1815,872,1238,654
"PA4483",5752,3200,2931,2992,2806,2501,4328,4637,4452,3625,4055,2787
"PA4484",7948,4471,4791,4080,16058,3908,5205,6047,5881,5155,5133,4314
"PA4485",641,408,351,357,424,362,321,445,556,309,361,229
"PA4486",1273,718,688,690,696,705,977,1231,835,1162,994,1044
"PA4487",2166,1393,1177,1168,1320,1226,1775,2047,1302,2220,1800,2198
"PA4488",2303,1344,1167,1097,1144,1125,1698,1775,890,1861,1415,1629
"PA4489",8197,4834,4460,4660,4966,4204,8215,8980,6761,7854,7926,7180
"PA4490",1559,998,910,955,1040,869,1566,1651,1417,1267,1386,1172
"PA4491",4335,2499,2192,2300,2419,2189,4446,4433,3082,3793,3592,3654
"PA4492",2709,1735,1718,1427,1867,1785,1612,2031,1892,1586,1661,1649
"PA4493",5046,3393,4967,2378,2280,2382,6032,5453,5030,5959,4879,5646
"PA4494",4599,3560,4907,2474,2716,2697,3605,3641,4197,3993,3498,3372
"PA4495",6104,3340,5392,3098,2252,2336,5312,6108,4195,6332,5301,6071
"PA4496",6140,3906,3784,5306,5611,4510,5760,6987,6927,7003,6947,7465
"PA4497",1754,1135,1116,1286,1245,1090,1789,2320,1752,2439,2071,2168
"PA4498",1009,609,600,548,530,559,1002,1073,737,858,776,918
"PA4499",1062,657,725,683,691,772,565,755,815,620,640,838
"PA4500",3412,2021,2302,2166,2041,2125,2332,3078,2772,2715,2501,3293
"PA4501",988,489,562,470,524,511,665,746,485,730,515,705
"PA4502",2144,1204,1668,1246,1326,1276,1612,1775,1401,1950,1629,1921
"PA4503",1689,1023,1550,929,1076,1061,1400,1386,1336,1518,1282,1643
"PA4504",768,355,531,341,355,291,772,879,571,895,744,844
"PA4505",1069,450,569,420,400,310,810,1002,587,908,798,891
"PA4506",964,439,599,467,482,458,726,855,609,785,755,840
"PA4507",276,108,159,107,122,120,130,123,40,121,94,90
"PA4508",397,172,176,160,172,159,88,128,93,125,148,141
"PA4509",522,252,208,202,235,181,332,357,151,382,260,275
"PA4510",652,337,301,317,295,269,414,406,281,434,355,345
"PA4511",1123,662,634,647,676,616,676,665,548,628,587,628
"PA4512",2676,1623,1340,1589,1780,1805,1634,2104,2532,1548,1745,1535
"PA4513",963,473,368,482,404,486,1567,1465,1230,1162,1080,830
"PA4514",3410,1963,2719,1891,2096,2337,12605,14773,16799,10173,11330,7852
"PA4515",1585,948,1760,840,836,1082,2664,3203,3542,2807,3046,2458
"PA4516",1487,748,1126,657,596,691,2914,2908,2208,2892,2679,2100
"PA4517",1226,818,870,705,622,762,2884,4176,4275,1860,2310,1802
"PA4518",585,305,315,339,332,302,509,612,500,521,483,537
"PA4519",5158,2347,2243,2666,2776,2882,1706,2131,2010,1520,1639,1713
"PA4520",3623,2169,3250,1909,1957,1976,2838,3210,2131,3258,2627,4294
"PA4521",1708,980,1005,824,858,834,1165,1162,659,1154,807,1012
"PA4522",1192,840,980,713,822,775,667,823,873,765,694,685
"PA4523",23239,20043,19347,20862,25312,23997,5818,6031,3986,12659,7973,14598
"PA4524",2118,1332,1260,1200,1471,1224,1276,1551,1385,1386,1286,1331
"PA4525",188592,140323,116735,146162,199338,158789,246063,211995,209877,217051,148586,229891
"PA4526",12094,8986,9951,9689,12619,10185,9525,11219,12526,11796,10945,11831
"PA4528",6930,5111,4503,5886,7889,6582,3153,3548,5016,3956,3730,3505
"PA4529",3821,2773,2276,2725,3274,2984,2464,2741,2964,2429,2739,2417
"PA4530",1751,1317,1222,1189,1305,1241,1142,1469,1554,1419,1454,1419
"PA4531",1321,842,840,788,889,874,641,783,828,909,691,823
"PA4532",1445,847,772,812,854,770,1378,1428,1050,1235,1066,1056
"PA4533",1531,917,866,918,1027,1018,1519,1634,1457,1403,1252,1414
"PA4534",1668,1052,950,1056,1157,1197,1558,1903,2070,1549,1561,1517
"PA4535",1524,1002,1281,870,915,886,1177,1403,1038,1572,1243,2031
"PA4536",970,669,746,561,563,564,841,861,507,1135,823,1465
"PA4537",1219,819,935,755,772,809,670,846,828,751,666,937
"PA4538",3184,1806,1843,1810,1806,1811,3131,3196,2907,3461,3096,3200
"PA4539",2457,1503,1479,1403,1651,1664,1294,1356,1183,1513,1214,1533
"PA4540",224,114,117,157,131,139,117,132,125,179,167,153
"PA4541",2769,1650,1572,1745,2062,1953,1357,1622,1365,1951,1714,2135
"PA4542",66155,32847,46681,30147,25450,26687,5562,5261,4790,7147,5348,6362
"PA4543",1048,620,586,454,398,438,814,840,506,826,658,579
"PA4544",3262,2202,1944,1797,1741,1798,2399,2485,2630,1865,2239,1656
"PA4545",4967,2969,2276,2775,2861,2707,2459,3360,4208,2043,2820,1770
"PA4546",2255,1439,1167,1635,1885,1612,955,1133,1098,915,919,960
"PA4547",2673,1679,1577,1740,1957,1648,1607,1900,1591,1749,1653,1764
"PA4548",2011,1183,944,1191,1169,1185,1373,1727,1495,1255,1100,1171
"PA4549",133,87,93,89,106,101,64,53,79,65,81,71
"PA4550",4028,3578,2716,7931,8199,8864,1432,1543,1675,1957,1855,2305
"PA4551",3087,2636,2143,5643,6068,6150,1328,1530,1645,1975,1930,2233
"PA4552",4767,3694,3331,7892,8548,8312,2429,2529,2707,3719,3328,3954
"PA4553",4201,2899,2642,5286,5881,5736,1983,2099,1996,2756,2412,2872
"PA4554",19030,14377,14492,24550,26383,24856,11868,11569,11259,13954,12686,14442
"PA4555",3806,2727,3026,3605,4134,3737,1980,2065,2036,2275,1839,2498
"PA4556",4010,2796,3384,3862,4427,4226,2156,2426,2568,2626,2157,3039
"PA4557",3871,2369,2191,2133,2010,2299,2147,2498,2849,2267,2316,1999
"PA4558",3876,2295,2630,2170,2131,2424,2564,3365,4302,3096,3023,2733
"PA4559",4408,2474,2932,2148,2146,2314,3146,3608,4054,3439,3022,2651
"PA4560",22834,13188,13969,10743,10481,10401,16101,18640,19593,15482,16320,12530
"PA4561",5119,3504,2994,2785,3025,2970,2192,2886,3548,2057,2587,1940
"PA4562",1683,991,886,891,962,1006,631,856,1022,592,678,620
"PA4563",17343,8828,6090,8830,10606,11275,6139,6314,8576,2358,2983,1753
"PA4564",2456,1514,1609,1313,1192,1295,1959,2023,1631,2250,1402,1947
"PA4565",5330,3026,2916,2623,2358,2483,4322,4319,3172,4335,3585,3987
"PA4566",5634,3414,3353,2866,2746,2804,4039,4248,4055,4095,4281,3652
"PA4567",24423,16219,12948,12826,12730,13305,15839,17356,22017,11776,14820,9698
"PA4568",34549,22101,17459,19176,20887,20441,16506,19179,25976,11486,15260,9097
"PA4569",4726,2421,1961,2843,2443,2367,2151,2602,2606,1724,1834,1483
"PA4570",7321,3332,5772,4468,4727,6430,4547,3286,2196,5870,3806,5794
"PA4571",4481,2268,2885,1731,1972,1801,2527,2963,3408,3425,2990,2780
"PA4572",3946,2063,1905,2537,2670,2804,2713,3195,2692,2588,2461,2747
"PA4573",4306,2276,1811,3217,3605,3813,1344,1403,685,2147,1310,3361
"PA4574",1442,796,803,841,862,928,388,579,720,285,325,291
"PA4575",2666,1654,1869,1917,2352,2193,701,1047,740,1264,864,1725
"PA4576",9814,5927,7638,5225,5224,5068,7048,8191,6821,7989,7130,8278
"PA4577",6697,2711,2765,3066,2966,2816,2176,1493,1367,2859,1938,2505
"PA4578",21253,11635,11023,10690,11694,9364,11752,13907,13615,12298,12618,10065
"PA4579",3472,2048,1833,2181,2292,1800,1995,2623,2293,2095,2169,1766
"PA4580",1073,600,501,541,571,546,781,781,586,649,561,570
"PA4581",1001,540,628,433,513,528,538,682,490,612,552,666
"PA4582",790,547,597,375,387,420,738,687,674,1182,1316,997
"PA4583",857,435,525,387,381,362,726,653,555,1084,1164,1210
"PA4584",810,452,441,372,429,404,480,499,472,708,735,591
"PA4585",2493,1195,1058,1034,822,813,1371,1345,849,1637,1404,1402
"PA4586",1409,691,588,625,504,506,702,693,413,755,685,615
"PA4587",26125,9605,10261,10898,11499,10278,9148,11034,12872,11449,10207,9215
"PA4588",13512,5531,4569,6316,6288,6066,2670,3301,3538,3102,2748,2225
"PA4589",763,387,472,356,322,344,4975,6503,3968,7219,5828,8606
"PA4590",1392,615,906,656,566,594,15965,17568,14464,17664,15982,27810
"PA4591",503,350,329,310,332,355,441,504,320,375,350,396
"PA4592",411,233,207,191,221,225,416,520,377,375,415,433
"PA4593",315,161,124,136,157,132,315,401,210,369,296,347
"PA4594",542,324,303,302,299,317,441,518,418,617,465,572
"PA4595",11098,5420,6267,5063,5377,4730,8617,9266,8407,7955,7520,6966
"PA4596",352,759,1457,159,205,187,114,124,103,139,118,115
"PA4597",323,180,170,157,167,125,155,180,78,147,116,160
"PA4598",618,401,456,335,419,382,318,380,289,390,306,451
"PA4599",82,36,40,41,38,43,42,52,27,44,51,44
"PA4600",736,384,425,387,413,358,421,464,584,414,401,380
"PA4601",3881,2601,3145,1463,1305,1494,5881,6684,6002,6864,6354,6104
"PA4602",14583,8180,6289,8550,9308,5279,9876,12420,12037,5529,7725,3815
"PA4603",766,420,374,310,326,344,715,799,607,776,633,901
"PA4604",1663,1050,1006,871,852,888,1548,2012,1850,1681,1550,1705
"PA4605",3238,2043,2422,2290,2343,2399,2573,3017,3450,2999,2621,3444
"PA4606",16742,9607,11016,9767,10128,9534,14874,18976,16606,18084,16543,18066
"PA4607",69025,28867,28861,40470,42416,41035,32177,41405,24111,53685,37058,69781
"PA4608",3961,1986,2412,2298,2616,2249,2487,3183,1909,3927,3049,5344
"PA4609",3754,1922,1928,1909,2023,1774,2310,2726,1442,3084,2200,3405
"PA4610",1324,762,974,578,673,530,891,896,668,1354,997,837
"PA4611",17462,7955,10492,9189,9167,10342,9190,9047,7659,13321,8227,14730
"PA4612",286,151,224,165,223,215,145,226,178,206,160,233
"PA4613",976,487,646,535,646,687,368,437,349,498,351,538
"PA4614",8126,3619,3377,4124,5036,5291,5248,4846,4372,4913,3677,6035
"PA4615",1840,1290,1549,1237,1208,1299,1381,1366,1298,2319,1867,2222
"PA4616",813,541,296,695,730,682,163,207,196,164,132,136
"PA4617",1065,665,737,530,525,499,913,943,734,859,803,721
"PA4618",2187,1354,1485,1010,1071,1111,2039,2318,1409,2868,1879,2711
"PA4619",1529,1039,1178,715,856,887,1736,1897,1479,2463,1812,2496
"PA4620",348,222,293,133,173,191,739,806,684,1325,1020,1205
"PA4621",1310,957,1219,610,691,759,2761,3064,2621,5043,3620,4357
"PA4622",507,261,216,259,229,257,256,322,299,197,238,196
"PA4623",72,35,32,25,34,20,35,33,23,41,43,51
"PA4624",1532,933,1119,897,918,948,2497,2455,1777,2032,1786,2468
"PA4625",6725,3728,4604,3958,3651,4162,10287,11974,8895,6963,5831,6037
"PA4626",538,313,269,265,241,219,477,483,410,454,437,357
"PA4627",742,431,300,389,296,325,485,524,412,346,370,239
"PA4628",1802,1347,1342,1094,1054,1067,1736,2067,2377,1325,1571,1169
"PA4629",480,241,250,230,290,331,100,161,192,155,146,120
"PA4630",1423,1051,923,1099,1168,1152,1166,1269,1157,1380,1145,1653
"PA4631",2342,1270,1047,1419,1490,1319,1437,1569,1422,1307,1205,1143
"PA4632",2767,1156,824,1120,1396,1140,1243,1347,1237,772,1001,668
"PA4633",8303,4663,9925,3684,3596,3627,8389,8616,5236,11270,8460,12371
"PA4634",1575,837,1102,730,689,646,1640,1532,814,1711,1228,1866
"PA4635",586,252,252,289,358,259,269,290,112,343,287,314
"PA4636",3806,2197,1871,2199,2575,2425,1407,1901,2085,1406,1406,1409
"PA4637",1964,1259,1026,881,807,902,769,775,540,777,722,654
"PA4638",10948,7602,5981,7070,8552,8500,6754,6033,5826,5740,6125,9296
"PA4639",3592,1758,2097,1703,1818,1546,1773,2330,2005,1774,1711,1475
"PA4640",7777,3343,2679,3847,3804,3632,5659,6545,6339,4942,5362,4306
"PA4642",1080,507,360,428,482,412,541,666,663,387,482,287
"PA4643",903,659,588,509,464,442,687,798,970,733,786,686
"PA4644",740,413,345,388,390,388,428,513,487,448,347,449
"PA4645",1369,761,703,747,804,856,738,866,1059,631,682,649
"PA4646",2032,1017,1002,1150,1026,1034,1691,1967,1942,1817,1824,2124
"PA4647",2731,1635,1516,1611,1498,1525,2183,2697,2426,2543,2221,2766
"PA4648",1046,499,577,691,698,587,1217,1470,1069,1580,1264,2642
"PA4649",452,199,253,290,238,217,431,512,362,647,503,902
"PA4650",330,171,182,209,239,223,276,305,218,386,298,487
"PA4651",455,222,184,187,139,153,877,764,278,779,601,878
"PA4652",565,287,267,308,297,275,543,545,304,523,503,678
"PA4653",469,300,326,318,248,283,437,501,376,558,410,707
"PA4654",236,156,218,148,141,136,340,445,342,600,390,601
"PA4655",2675,1429,1698,1389,1481,1466,4226,4435,3651,4047,3716,4309
"PA4656",2550,1366,1699,1344,1481,1414,3387,3139,2177,3313,2474,3632
"PA4657",5586,2649,3419,3341,3613,3021,3963,3780,2249,4957,3789,5666
"PA4658",1096,605,1540,581,492,571,5195,5602,3709,7087,5631,7680
"PA4659",686,364,944,392,289,309,5246,5231,3656,6058,4951,6765
"PA4660",1414,776,993,773,770,660,6864,7253,4930,7001,5818,7492
"PA4661",11100,5433,5808,6636,8285,7677,6111,8154,6336,7008,5859,7965
"PA4662",1607,884,831,795,789,837,903,960,701,919,728,808
"PA4663",1810,1006,854,802,779,835,1432,1427,775,1540,1047,1322
"PA4664",1775,1009,902,807,759,761,1589,1483,1138,1233,1087,953
"PA4665",2003,1259,978,1052,949,978,1562,1531,1311,1061,1316,795
"PA4666",2678,1477,1032,1320,1518,1518,1013,1079,1132,840,879,651
"PA4667",5449,3890,4265,3043,2993,2889,4251,5248,5242,4670,4765,4149
"PA4668",1613,970,1013,816,762,758,1277,1685,1552,1315,1519,1171
"PA4669",19881,10495,6864,9486,12321,13674,2950,4416,4416,2685,2657,2412
"PA4670",26041,13644,10156,13563,15132,14949,7300,9782,13651,5265,6928,4188
"PA4671",22202,11881,11208,10006,10077,10201,11465,14459,19747,8591,10098,7007
"PA4672",4181,2190,1995,1866,2006,1944,1065,1689,2135,1205,1243,913
"PA4673",4919,2675,2656,2312,2453,2628,2317,3064,3719,2167,2504,1741
"PA4674",1763,935,1174,973,1117,1221,830,655,497,944,487,1318
"PA4675",5568,2303,1726,2674,2582,2477,3932,4561,4274,3188,3486,2430
"PA4676",3191,1489,1349,1555,1589,1758,1925,2323,2295,2011,1787,1836
"PA4677",1026,475,460,403,362,383,874,1010,718,1140,891,884
"PA4678",791,482,402,464,470,474,411,472,565,341,358,286
"PA4679",766,391,291,339,345,304,483,501,359,378,383,247
"PA4680",258,165,261,175,164,169,588,792,379,869,647,1438
"PA4681",747,513,810,548,496,526,1531,2356,1280,2529,2073,3760
"PA4682",1326,805,1697,844,986,863,2518,3477,2421,3888,3102,5210
"PA4683",2012,1546,1710,1334,1667,1366,1786,2194,2543,2283,2349,2516
"PA4684",1453,787,575,761,714,749,707,853,911,501,689,414
"PA4685",287,194,150,158,163,161,145,235,217,173,180,172
"PA4686",3931,2301,2232,2012,1880,1779,2357,2901,2724,2112,2379,1670
"PA4687",7510,3637,4825,3071,3383,3627,7009,7268,7446,9257,8076,8787
"PA4688",2529,1255,1313,1177,1105,1146,2083,2078,1998,2600,2202,1988
"PA4689",3016,1900,1991,1452,1506,1580,3102,3199,2958,3220,2907,3470
"PA4691",644,388,548,434,431,478,505,522,372,552,383,715
"PA4692",1187,721,1091,713,768,812,646,813,712,793,610,813
"PA4693",6151,4063,4310,3419,3718,3539,3858,4610,5823,3406,3571,3078
"PA4694",31612,17762,22334,16397,15094,13883,38895,43615,43469,42930,40596,30247
"PA4695",10998,7228,11039,6357,6229,5741,11336,12514,12720,10717,10513,7886
"PA4696",29327,22170,32083,17257,17019,16582,27138,33016,32572,27168,26100,20315
"PA4697",1779,1225,1190,1445,1808,1465,875,1033,1010,957,912,1049
"PA4698",1271,793,778,1031,896,1052,616,619,585,692,517,542
"PA4699",2678,1554,1625,1966,1714,1890,1580,1722,1525,1506,1435,1201
"PA4700",4274,3281,2936,3318,2953,3366,2351,3066,3167,2202,2376,2106
"PA4701",6468,3571,3103,3935,4086,3777,3387,4462,4368,3475,3638,3013
"PA4702",1727,788,746,1151,1241,1053,816,934,311,1347,871,1769
"PA4703",1152,720,942,836,946,859,893,1184,735,1382,1102,1964
"PA4704",1693,1163,1017,1418,1811,1518,693,726,542,756,672,1191
"PA4705",1435,750,722,654,622,669,1321,1134,715,1373,1019,1147
"PA4706",1313,639,547,574,532,582,1804,1273,727,1680,1215,1199
"PA4707",1392,661,588,658,485,628,2116,1523,1032,1726,1540,1205
"PA4708",2820,1081,1779,1285,842,1126,6345,3672,2063,5069,3480,3736
"PA4709",2235,1014,1910,998,690,953,5436,3008,1795,3978,3093,3083
"PA4710",5940,1827,2460,2331,1727,2242,7371,6136,5868,4440,5305,3303
"PA4711",483,243,274,202,162,172,438,412,446,416,361,330
"PA4712",493,262,283,296,323,344,408,354,282,397,375,463
"PA4713",844,501,516,627,708,793,373,377,297,401,358,484
"PA4714",1130,620,773,470,402,383,1167,1315,813,1332,984,1118
"PA4715",4547,2246,2566,2207,2121,2124,2470,3516,3874,2146,2143,1691
"PA4716",1012,644,731,508,420,374,679,739,504,630,564,602
"PA4717",3871,2174,2391,2250,2413,2184,3354,3338,2232,3968,3002,4333
"PA4718",987,591,605,511,605,532,816,1047,830,1125,977,1040
"PA4719",1760,930,889,888,965,964,1200,1420,1465,1128,1136,1075
"PA4720",1684,999,914,892,865,889,1101,1354,1364,1112,1134,1137
"PA4721",1123,651,646,592,611,571,726,784,711,723,673,646
"PA4722",2872,1573,1571,1449,1492,1498,2069,2322,1610,2385,1978,2740
"PA4723",7022,3769,2579,4005,4337,4336,2704,3567,4283,2189,2287,2095
"PA4724",759,416,288,324,364,341,335,475,421,301,325,286
"PA4724.1",583,389,386,339,473,454,264,318,495,225,251,301
"PA4725",3308,2180,2165,1873,1965,2111,1582,2243,2403,1800,1660,1769
"PA4726",5850,3619,4500,2921,2799,2720,4350,5218,4579,6510,5263,5872
"PA4727",4598,3292,3095,2634,2926,2820,3176,3580,3819,2908,3226,2392
"PA4728",468,312,258,189,181,150,579,503,334,431,428,298
"PA4729",2319,1078,940,1152,1374,1175,1229,1429,1468,909,1134,596
