gene_id,E131sig1,E131sig2,E131sig3,E131rhlR1,E131rhlR2,E131rhlR3
fig|287.13133.peg.3626,45,43,31,44,35,33
fig|287.13133.peg.3627,28,27,27,11,31,12
fig|287.13133.peg.3628,35,40,59,45,41,52
fig|287.13133.peg.3629,27,26,23,19,30,17
fig|287.13133.peg.3630,141,141,144,129,142,134
fig|287.13133.peg.3631,297,307,231,233,284,215
fig|287.13133.peg.3632,108,93,73,91,93,65
fig|287.13133.peg.3633,51,53,45,36,48,47
fig|287.13133.peg.3634,187,166,128,137,143,121
fig|287.13133.peg.3635,284,240,225,327,247,180
fig|287.13133.peg.3636,142,116,81,126,100,80
fig|287.13133.peg.3637,461,571,376,464,410,425
fig|287.13133.peg.3638,404,416,240,373,320,288
fig|287.13133.peg.3639,1984,1778,1252,2099,1731,1731
fig|287.13133.peg.3640,1241,1097,806,1354,1002,1098
fig|287.13133.peg.3641,2297,2459,1401,2353,2246,2128
fig|287.13133.peg.3642,1192,982,735,1004,956,871
fig|287.13133.peg.3643,298,265,165,259,208,185
fig|287.13133.peg.3644,1116,1198,824,1177,996,1080
fig|287.13133.peg.3645,2110,1973,1752,2532,1733,2688
fig|287.13133.peg.3646,970,905,610,1130,840,857
fig|287.13133.peg.3647,813,737,434,643,637,404
fig|287.13133.peg.3648,5584,4826,3536,5377,4920,5271
fig|287.13133.peg.3649,696,614,459,561,605,419
fig|287.13133.peg.3650,3211,2467,2564,3031,2539,3562
fig|287.13133.peg.3651,3334,2751,2079,3209,2887,2719
fig|287.13133.peg.3652,2584,2059,2303,2878,1949,3026
fig|287.13133.peg.3653,1123,795,1057,1416,865,1280
fig|287.13133.peg.3654,2085,2032,1735,2291,1824,2184
fig|287.13133.peg.3655,4823,3943,3636,4926,3644,5333
fig|287.13133.peg.3656,2996,2545,2737,3882,1945,5502
fig|287.13133.peg.3657,2383,2074,1724,2205,1863,1961
fig|287.13133.peg.3658,1326,1295,1038,1114,1075,854
fig|287.13133.peg.3659,653,705,573,484,624,270
fig|287.13133.peg.3660,2584,2336,2708,1923,2044,1331
fig|287.13133.peg.3661,401,341,552,270,265,157
fig|287.13133.peg.3662,858,834,1008,844,599,652
fig|287.13133.peg.3663,205,130,360,126,94,86
fig|287.13133.peg.3664,431,268,821,244,252,150
fig|287.13133.peg.3665,89,34,208,22,29,23
fig|287.13133.peg.3666,482,358,807,318,249,209
fig|287.13133.peg.3667,1336,905,1992,947,834,784
fig|287.13133.peg.3668,681,442,1026,440,370,388
fig|287.13133.peg.3669,1259,1004,1561,954,707,635
fig|287.13133.peg.3670,339,264,404,192,195,137
fig|287.13133.peg.3671,1584,1297,2481,1065,975,769
fig|287.13133.peg.3672,1668,982,2565,964,943,595
fig|287.13133.peg.3673,7003,3606,6715,3234,3145,2503
fig|287.13133.peg.3674,594,656,448,709,548,698
fig|287.13133.peg.3675,1666,1932,1171,1831,1586,1531
fig|287.13133.peg.3676,643,636,323,539,591,479
fig|287.13133.peg.3677,599,611,440,607,560,493
fig|287.13133.peg.3678,1076,951,792,1096,824,999
fig|287.13133.peg.3679,800,738,543,966,806,654
fig|287.13133.peg.3680,702,736,476,605,613,529
fig|287.13133.peg.3681,707,670,407,624,636,351
fig|287.13133.peg.3682,1291,1269,847,1362,1109,844
fig|287.13133.peg.3683,1196,897,1098,1379,1298,1127
fig|287.13133.peg.3684,514,409,357,441,466,437
fig|287.13133.peg.3685,1488,1270,1053,1430,1110,1434
fig|287.13133.peg.3686,23713,23146,18650,26163,16260,27079
fig|287.13133.peg.3687,12335,12926,8435,10994,9233,9427
fig|287.13133.peg.3688,4458,4331,2695,4215,3909,3084
fig|287.13133.peg.3689,1924,1814,1026,1695,1707,1109
fig|287.13133.peg.3690,4635,4345,2893,4270,4202,3283
fig|287.13133.peg.3691,2365,2466,1591,2221,2111,1817
fig|287.13133.peg.3692,1361,1644,687,1252,1272,744
fig|287.13133.peg.3693,929,896,623,879,875,650
fig|287.13133.peg.3694,1002,1079,679,946,868,644
fig|287.13133.peg.3695,170,188,83,119,167,78
fig|287.13133.peg.3696,613,709,349,546,516,348
fig|287.13133.peg.3697,900,920,674,905,725,695
fig|287.13133.peg.3698,94,72,18,77,81,24
fig|287.13133.peg.3699,1424,1791,960,1537,1449,1010
fig|287.13133.peg.3700,1972,1850,1227,1943,1822,1369
fig|287.13133.peg.3701,383,364,231,366,336,281
fig|287.13133.peg.3702,471,561,284,396,509,343
fig|287.13133.peg.3703,1230,1137,746,1024,1169,740
fig|287.13133.peg.3704,386,511,235,284,424,206
fig|287.13133.peg.3705,1507,1519,1054,1437,1273,988
fig|287.13133.peg.3706,892,765,696,890,749,749
fig|287.13133.peg.3707,2596,2018,1907,2834,1869,2801
fig|287.13133.peg.3708,778,617,641,762,599,594
fig|287.13133.peg.3709,1013,908,803,953,778,996
fig|287.13133.peg.3710,174,159,93,131,130,90
fig|287.13133.peg.3711,346,289,245,296,278,244
fig|287.13133.peg.3712,895,745,812,862,658,980
fig|287.13133.peg.3713,5872,4464,3883,5220,3755,4413
fig|287.13133.peg.3714,422,430,305,387,353,372
fig|287.13133.peg.3715,639,547,500,758,528,642
fig|287.13133.peg.3716,5181,4577,3099,4610,3962,4183
fig|287.13133.peg.3717,3173,2346,2504,2962,2447,2896
fig|287.13133.peg.3718,511,336,383,477,294,428
fig|287.13133.peg.3719,1392,976,1136,1463,982,1157
fig|287.13133.peg.3720,1602,986,1155,1414,1085,1487
fig|287.13133.peg.3721,3774,2593,2756,3901,2626,4111
fig|287.13133.peg.3722,4028,3197,3841,5000,2950,4854
fig|287.13133.peg.3723,2684,2240,2229,2745,2162,2776
fig|287.13133.peg.3724,2784,2538,1721,1959,2250,2075
fig|287.13133.peg.3725,1470,864,2336,1692,659,3189
fig|287.13133.peg.3726,1933,1697,1212,1726,1595,1213
fig|287.13133.peg.3727,1655,1514,1251,1673,1305,1544
fig|287.13133.peg.3728,597,592,385,442,493,395
fig|287.13133.peg.3729,384,511,242,393,394,340
fig|287.13133.peg.3730,657,694,431,612,569,536
fig|287.13133.peg.3731,208,202,150,207,191,158
fig|287.13133.peg.3732,301,262,216,290,278,290
fig|287.13133.peg.3733,251,212,194,173,231,158
fig|287.13133.peg.3734,592,467,494,468,486,378
fig|287.13133.peg.3735,7496,4191,10868,7283,4968,6682
fig|287.13133.peg.3736,590,455,327,454,507,355
fig|287.13133.peg.3737,377,354,234,320,345,287
fig|287.13133.peg.3738,818,698,500,750,644,825
fig|287.13133.peg.3739,29023,22501,16273,20604,12862,18619
fig|287.13133.peg.3740,1222,1154,646,1094,1064,835
fig|287.13133.peg.3741,5022,3732,3438,4302,3801,4474
fig|287.13133.peg.3742,14198,9655,10141,14584,10746,15809
fig|287.13133.peg.3743,22216,13537,16636,24199,17934,27966
fig|287.13133.peg.3744,8142,5293,7035,9730,6315,11080
fig|287.13133.peg.3745,5439,3909,4550,6467,3940,6074
fig|287.13133.peg.3746,10871,8764,9396,11960,7941,11966
fig|287.13133.peg.3747,5585,4233,4694,6391,3965,6160
fig|287.13133.peg.3748,8508,7683,7057,9926,7273,10512
fig|287.13133.peg.3749,1581,1647,1443,1593,1292,2182
fig|287.13133.peg.3750,7722,4957,5819,6685,5319,10649
fig|287.13133.peg.3751,7743,6075,6561,8119,5707,14173
fig|287.13133.peg.3752,13300,9219,9957,16614,10277,14497
fig|287.13133.peg.3753,773,711,427,698,696,584
fig|287.13133.peg.3754,618,565,420,587,485,498
fig|287.13133.peg.3755,486,434,277,414,339,326
fig|287.13133.peg.3756,956,934,792,1108,810,1169
fig|287.13133.peg.3757,979,884,602,914,696,677
fig|287.13133.peg.3758,2211,1431,1203,1886,1833,2830
fig|287.13133.peg.3759,1463,1290,996,1263,1231,1035
fig|287.13133.peg.3760,1801,1793,1188,1667,1483,1264
fig|287.13133.peg.3761,9206,5605,5126,5770,3490,7051
fig|287.13133.peg.3762,1394,1575,893,1395,1385,1095
fig|287.13133.peg.3763,29,30,12,15,18,7
fig|287.13133.peg.3764,86,78,54,95,74,65
fig|287.13133.peg.3765,767,810,401,646,585,338
fig|287.13133.peg.3766,128,151,73,119,127,63
fig|287.13133.peg.3767,551,606,335,588,552,407
fig|287.13133.peg.3768,104,80,61,63,67,58
fig|287.13133.peg.3769,275,313,196,264,287,228
fig|287.13133.peg.3770,1024,1028,654,918,885,741
fig|287.13133.peg.3771,992,714,792,948,748,1091
fig|287.13133.peg.3772,2779,2726,1783,2771,2330,2267
fig|287.13133.peg.3773,14227,10727,8008,12216,9948,9084
fig|287.13133.peg.3774,3961,3318,3495,3950,3084,3899
fig|287.13133.peg.3775,7904,6651,6686,7929,6812,8418
fig|287.13133.peg.3776,608,526,398,598,508,407
fig|287.13133.peg.3777,76,47,21,38,51,22
fig|287.13133.peg.3778,1748,1652,1590,1968,1142,2209
fig|287.13133.peg.3779,829,648,759,957,464,849
fig|287.13133.peg.3780,452,221,371,435,259,395
fig|287.13133.peg.3781,1414,1262,1518,1512,1021,1802
fig|287.13133.peg.3782,4892,4895,3234,4945,3911,5343
fig|287.13133.peg.3783,1431,1368,924,1436,1101,1278
fig|287.13133.peg.3784,426,357,337,461,341,493
fig|287.13133.peg.3785,4837,4582,2822,5093,3925,4168
fig|287.13133.peg.3786,4201,4015,2655,3675,3156,2865
fig|287.13133.peg.3787,1062,843,608,957,754,765
fig|287.13133.peg.3788,1709,1820,1231,1445,1321,1091
fig|287.13133.peg.3789,386,404,168,267,288,236
fig|287.13133.peg.3790,1149,957,745,860,770,636
fig|287.13133.peg.3791,5673,5177,4777,6241,3667,5155
fig|287.13133.peg.3792,4792,3467,3286,3990,3472,3673
fig|287.13133.peg.3793,7199,6639,5982,7620,5475,8592
fig|287.13133.peg.3794,3177,2992,2359,3236,2638,3251
fig|287.13133.peg.3795,5121,4437,3234,4192,4108,3668
fig|287.13133.peg.3796,4778,5023,2458,4312,4339,3435
fig|287.13133.peg.3797,4577,4418,2312,3936,4088,2424
fig|287.13133.peg.3798,2787,3580,1515,2837,2619,1422
fig|287.13133.peg.3799,1394,1486,719,1066,1229,635
fig|287.13133.peg.3800,1518,1523,973,1309,1149,937
fig|287.13133.peg.3801,2758,2650,1727,2401,2124,1659
fig|287.13133.peg.3802,1129,1409,722,1043,962,745
fig|287.13133.peg.3803,6542,4408,3916,6309,4841,5287
fig|287.13133.peg.3804,8872,8715,5183,8191,7818,6942
fig|287.13133.peg.3805,4926,5867,2854,4460,5172,3170
fig|287.13133.peg.3806,1271,1023,804,1095,912,885
fig|287.13133.peg.3807,5097,4443,3420,4879,4485,3811
fig|287.13133.peg.3808,11012,9737,9291,12103,9176,11212
fig|287.13133.peg.3809,5528,3412,4159,4865,3292,4814
fig|287.13133.peg.3810,2081,2024,1550,2117,1609,2004
fig|287.13133.peg.3811,1359,1274,1005,1295,1105,1016
fig|287.13133.peg.3812,29,15,10,16,14,4
fig|287.13133.peg.3813,2479,2489,1271,2528,2003,1597
fig|287.13133.peg.3814,1586,1469,1015,1600,1208,1283
fig|287.13133.peg.3815,986,909,717,955,771,803
fig|287.13133.peg.3816,939,952,536,930,802,572
fig|287.13133.peg.3817,6376,6791,4933,7337,6049,6603
fig|287.13133.peg.3818,198,155,99,203,185,153
fig|287.13133.peg.3819,899,846,540,909,790,630
fig|287.13133.peg.3820,3267,3369,1828,3469,2937,2473
fig|287.13133.peg.3821,2659,3365,1550,2416,2383,1825
fig|287.13133.peg.3822,385,465,226,384,323,234
fig|287.13133.peg.3823,1183,995,857,1234,1020,797
fig|287.13133.peg.3824,562,445,408,633,443,421
fig|287.13133.peg.3825,1238,1204,861,1347,1043,996
fig|287.13133.peg.3826,176,149,234,138,95,133
fig|287.13133.peg.3827,89,54,70,61,29,42
fig|287.13133.peg.3828,1303,984,831,1001,919,752
fig|287.13133.peg.3829,4046,2543,2855,3794,2948,3419
fig|287.13133.peg.3830,4640,2985,3405,4180,3509,3790
fig|287.13133.peg.3831,994,812,547,890,802,704
fig|287.13133.peg.3832,342,330,245,372,358,291
fig|287.13133.peg.3833,443,269,238,233,248,178
fig|287.13133.peg.3834,3359,3098,2549,3540,2691,2817
fig|287.13133.peg.3835,284,288,272,286,250,209
fig|287.13133.peg.3836,7806,6843,6258,7439,5769,6851
fig|287.13133.peg.3837,1883,1884,1194,1574,1504,1577
fig|287.13133.peg.3838,649,722,415,513,542,343
fig|287.13133.peg.3839,2432,2347,1377,2049,1996,1364
fig|287.13133.peg.3840,2066,1597,1664,2087,1443,1623
fig|287.13133.peg.3841,388,345,222,404,331,216
fig|287.13133.peg.3842,321,322,182,221,279,171
fig|287.13133.peg.3843,496,445,333,394,416,341
fig|287.13133.peg.3844,155,170,121,132,137,93
fig|287.13133.peg.3845,439,445,288,395,265,317
fig|287.13133.peg.3846,134,149,98,112,106,82
fig|287.13133.peg.3847,607,676,355,490,427,365
fig|287.13133.peg.3848,10799,8214,6756,9349,6723,8766
fig|287.13133.peg.3849,251,232,106,188,183,165
fig|287.13133.peg.3850,1907,1699,1108,1764,1473,1303
fig|287.13133.peg.3851,1060,1344,691,1142,954,835
fig|287.13133.peg.3852,2130,2482,1243,2225,1908,1487
fig|287.13133.peg.3853,482,620,271,409,514,342
fig|287.13133.peg.3854,250,283,158,235,258,182
fig|287.13133.peg.3855,217,213,134,180,159,132
fig|287.13133.peg.3856,532,555,322,372,472,289
fig|287.13133.peg.3857,902,826,566,776,787,676
fig|287.13133.peg.3858,626,573,498,563,540,545
fig|287.13133.peg.3859,404,254,339,404,341,414
fig|287.13133.peg.3860,357,242,338,447,236,471
fig|287.13133.peg.3861,284,217,268,304,203,308
fig|287.13133.peg.3862,1151,1177,764,1076,948,906
fig|287.13133.peg.3863,778,724,452,717,617,435
fig|287.13133.peg.3864,196,154,124,211,179,167
fig|287.13133.peg.3865,1991,2339,1228,1905,1843,1408
fig|287.13133.peg.3866,551,792,339,512,483,366
fig|287.13133.peg.3867,2351,2179,1494,2017,2145,1792
fig|287.13133.peg.3868,5107,3863,4032,4705,4102,4306
fig|287.13133.peg.3869,512,495,373,457,368,371
fig|287.13133.peg.3870,630,515,460,610,583,477
fig|287.13133.peg.3871,929,796,640,836,752,579
fig|287.13133.peg.3872,915,847,630,817,851,615
fig|287.13133.peg.3873,1511,1174,1011,1346,1170,1126
fig|287.13133.peg.3874,1801,1709,1242,1622,1615,1272
fig|287.13133.peg.3875,1190,1142,699,947,1037,617
fig|287.13133.peg.3876,605,369,539,584,493,528
fig|287.13133.peg.3877,1870,1524,1491,1913,1380,1895
fig|287.13133.peg.3878,3568,2578,2662,3293,2993,3202
fig|287.13133.peg.3879,3131,2563,2537,3097,2536,3177
fig|287.13133.peg.3880,1776,1407,1625,1844,1401,1770
fig|287.13133.peg.3881,1293,1108,1204,1413,1169,1163
fig|287.13133.peg.3882,2985,2510,2388,3024,2725,2692
fig|287.13133.peg.3883,11264,8219,8057,10339,8822,10217
fig|287.13133.peg.3884,4954,3972,4388,5187,4304,5085
fig|287.13133.peg.3885,2873,2136,2547,3562,2505,3386
fig|287.13133.peg.3886,6895,4932,5618,7129,5502,7424
fig|287.13133.peg.3887,7360,6307,5606,7085,5845,7179
fig|287.13133.peg.3888,5981,4533,4503,5700,5604,5522
fig|287.13133.peg.3889,7436,6369,5126,6339,6368,5933
fig|287.13133.peg.3890,1181,1202,964,1094,977,1087
fig|287.13133.peg.3891,1167,1064,805,1003,907,857
fig|287.13133.peg.3892,752,681,554,667,527,583
fig|287.13133.peg.3893,412,421,314,383,339,369
fig|287.13133.peg.3894,369,284,277,369,282,356
fig|287.13133.peg.3895,1317,1093,699,1182,994,877
fig|287.13133.peg.3896,623,477,438,480,592,464
fig|287.13133.peg.3897,1398,1084,1193,1490,1226,1676
fig|287.13133.peg.3898,4200,3991,3369,4949,3636,4777
fig|287.13133.peg.3899,3051,2441,2316,3390,2430,3547
fig|287.13133.peg.3900,4103,2751,3034,3755,3743,4318
fig|287.13133.peg.3901,41,37,21,47,34,20
fig|287.13133.peg.3902,11790,10843,8616,10457,8644,11396
fig|287.13133.peg.3903,1300,1448,855,1186,1083,887
fig|287.13133.peg.3904,1209,1234,828,1092,1000,769
fig|287.13133.peg.3905,1093,949,942,1133,816,1066
fig|287.13133.peg.3906,38,28,23,24,29,24
fig|287.13133.peg.3907,1447,1390,959,1319,1228,856
fig|287.13133.peg.3908,569,583,279,484,510,289
fig|287.13133.peg.3909,1211,962,842,1136,1015,976
fig|287.13133.peg.3910,2481,2208,1567,2022,2048,1451
fig|287.13133.peg.3911,20874,12958,12291,9594,5126,5359
fig|287.13133.peg.3912,6019,2073,2616,1635,1267,1201
fig|287.13133.peg.3913,23360,12998,14761,19712,11833,14529
fig|287.13133.peg.3914,2074,2404,1730,1980,1863,2013
fig|287.13133.peg.3915,1367,1378,773,1238,1177,868
fig|287.13133.peg.3916,1234,1487,691,1099,1045,766
fig|287.13133.peg.3917,1771,1789,1008,1366,1714,1332
fig|287.13133.peg.3918,497,459,423,566,452,532
fig|287.13133.peg.3919,898,885,686,895,721,785
fig|287.13133.peg.3920,3452,2640,2940,3813,3044,3962
fig|287.13133.peg.3921,2887,2428,1908,2608,2321,1949
fig|287.13133.peg.3922,937,818,558,755,625,1035
fig|287.13133.peg.3923,256,248,157,236,191,269
fig|287.13133.peg.3924,600,709,337,564,525,494
fig|287.13133.peg.3925,654,692,449,602,497,617
fig|287.13133.peg.3926,324,350,171,254,258,200
fig|287.13133.peg.3927,559,495,364,516,396,386
fig|287.13133.peg.3928,1081,1119,816,1163,815,1033
fig|287.13133.peg.3929,1775,1544,1872,2243,954,3645
fig|287.13133.peg.3930,782,782,546,725,755,664
fig|287.13133.peg.3931,58,53,39,54,46,36
fig|287.13133.peg.3932,298,273,212,271,245,238
fig|287.13133.peg.3933,301,252,218,223,214,218
fig|287.13133.peg.3934,620,447,402,540,438,482
fig|287.13133.peg.3935,1935,1775,1057,1543,1221,1113
fig|287.13133.peg.3936,527,526,267,407,419,277
fig|287.13133.peg.3937,330,331,256,267,286,249
fig|287.13133.peg.3938,1249,1325,869,1160,1099,966
fig|287.13133.peg.3939,1281,943,288,407,353,249
fig|287.13133.peg.3940,445,527,317,432,424,294
fig|287.13133.peg.3941,320,276,174,245,193,214
fig|287.13133.peg.3942,338,358,312,364,283,342
fig|287.13133.peg.3943,891,917,602,776,820,545
fig|287.13133.peg.3944,531,522,314,426,478,375
fig|287.13133.peg.3945,881,681,597,919,800,839
fig|287.13133.peg.3946,625,569,420,562,475,505
fig|287.13133.peg.3947,1855,1857,1397,1806,1543,1682
fig|287.13133.peg.3948,387,339,272,373,297,369
fig|287.13133.peg.3949,631,634,503,663,556,659
fig|287.13133.peg.3950,626,561,398,587,512,435
fig|287.13133.peg.3951,464,463,280,417,433,316
fig|287.13133.peg.3952,720,633,564,806,621,556
fig|287.13133.peg.3953,2527,1909,1743,2491,1989,2028
fig|287.13133.peg.3954,1223,938,812,1304,878,927
fig|287.13133.peg.3955,788,801,677,813,625,998
fig|287.13133.peg.3956,2611,2449,2116,2894,2077,2479
fig|287.13133.peg.3957,766,697,556,616,668,591
fig|287.13133.peg.3958,691,813,436,592,625,450
fig|287.13133.peg.3959,827,699,459,742,758,509
fig|287.13133.peg.3960,2874,1330,1414,2131,1659,1814
fig|287.13133.peg.3961,1387,1361,713,1335,1161,1014
fig|287.13133.peg.3962,1094,1172,696,969,976,671
fig|287.13133.peg.3963,701,610,591,703,669,575
fig|287.13133.peg.3964,1438,917,1056,1240,1005,1265
fig|287.13133.peg.3965,525,519,348,535,549,400
fig|287.13133.peg.3966,2654,2954,1282,2509,2577,1537
fig|287.13133.peg.3967,1236,1696,643,1039,1190,732
fig|287.13133.peg.3968,1193,1102,649,956,1130,710
fig|287.13133.peg.3969,947,870,559,907,713,633
fig|287.13133.peg.3970,1090,809,712,975,885,933
fig|287.13133.peg.3971,637,596,279,531,512,276
fig|287.13133.peg.3972,361,277,203,301,269,178
fig|287.13133.peg.3973,826,853,392,1073,760,703
fig|287.13133.peg.3974,677,763,388,888,738,589
fig|287.13133.peg.3975,133,132,69,114,118,50
fig|287.13133.peg.3976,313,284,171,222,198,158
fig|287.13133.peg.3977,828,899,506,624,644,431
fig|287.13133.peg.3978,71,67,37,79,66,46
fig|287.13133.peg.3979,542,414,269,396,428,314
fig|287.13133.peg.3980,1609,1117,1032,1439,1258,902
fig|287.13133.peg.3981,2496,2075,1319,2166,1901,1031
fig|287.13133.peg.3982,811,837,369,543,657,249
fig|287.13133.peg.3983,5985,4495,3053,4223,4012,1983
fig|287.13133.peg.3984,8714,5301,5571,6520,5333,4136
fig|287.13133.peg.3985,11549,7643,7770,9001,6684,7373
fig|287.13133.peg.3986,6707,5888,5947,11134,5222,9127
fig|287.13133.peg.3987,800,930,617,826,642,633
fig|287.13133.peg.3988,907,903,630,920,668,658
fig|287.13133.peg.3989,2637,2232,1938,3041,2031,2403
fig|287.13133.peg.3990,2332,1920,1423,2657,2025,1862
fig|287.13133.peg.3991,1753,1333,1370,2755,1281,2386
fig|287.13133.peg.3992,1773,1659,1145,1353,1429,1194
fig|287.13133.peg.3993,609,413,441,480,446,423
fig|287.13133.peg.3994,240,211,142,206,182,133
fig|287.13133.peg.3995,903,782,584,631,569,533
fig|287.13133.peg.3996,1663,1708,1025,1443,1341,1178
fig|287.13133.peg.3997,204,161,154,146,136,122
fig|287.13133.peg.3998,1087,861,808,880,794,614
fig|287.13133.peg.3999,414,486,271,380,355,261
fig|287.13133.peg.4000,66,55,59,83,62,46
fig|287.13133.peg.4001,660,573,528,630,580,493
fig|287.13133.peg.4002,2039,1591,1613,2335,1353,1800
fig|287.13133.peg.4003,784,968,388,867,749,476
fig|287.13133.peg.4004,833,941,499,870,809,606
fig|287.13133.peg.4005,3329,2974,2387,3217,1441,2825
fig|287.13133.peg.4006,5029,4070,2339,3695,1837,2437
fig|287.13133.peg.4007,956,899,659,881,692,603
fig|287.13133.peg.4008,569,406,365,426,420,316
fig|287.13133.peg.4009,158,122,82,131,111,85
fig|287.13133.peg.4010,252,303,183,243,203,207
fig|287.13133.peg.4011,1729,1583,1088,1560,1224,1228
fig|287.13133.peg.4012,1807,1451,1163,1584,1279,1238
fig|287.13133.peg.4013,1275,853,910,872,945,1018
fig|287.13133.peg.4014,1282,1276,933,1211,977,1010
fig|287.13133.peg.4015,628,554,507,545,488,514
fig|287.13133.peg.4016,210,206,172,201,158,194
fig|287.13133.peg.4017,251,309,142,218,200,182
fig|287.13133.peg.4018,700,600,431,596,551,570
fig|287.13133.peg.4019,552,604,296,471,538,300
fig|287.13133.peg.4020,757,724,372,734,749,444
fig|287.13133.peg.4021,1493,1487,891,1362,1328,1142
fig|287.13133.peg.4022,1551,1351,1098,1634,1327,1311
fig|287.13133.peg.4023,2739,2683,1963,2695,2400,2459
fig|287.13133.peg.4024,2183,2210,1566,2057,1852,2049
fig|287.13133.peg.4025,2827,3018,1671,2615,2308,2765
fig|287.13133.peg.4026,1228,1227,812,1143,1062,1104
fig|287.13133.peg.4027,173,195,127,183,145,152
fig|287.13133.peg.4028,2566,2940,1345,2082,2423,1031
fig|287.13133.peg.4029,2259,1942,1341,1797,1976,943
fig|287.13133.peg.4030,1902,1746,1342,1520,1388,978
fig|287.13133.peg.4031,4926,5650,2909,4441,4613,3051
fig|287.13133.peg.4032,2640,2891,1786,2411,2361,1808
fig|287.13133.peg.4033,12208,10877,8386,11779,9989,9986
fig|287.13133.peg.4034,6129,4887,4209,5354,5333,4338
fig|287.13133.peg.4035,697,671,470,639,545,489
fig|287.13133.peg.4036,2105,2221,1876,2376,1848,2452
fig|287.13133.peg.4037,46,39,34,23,39,16
fig|287.13133.peg.4038,49828,39573,34426,49370,41877,57232
fig|287.13133.peg.4039,7515,7809,4588,7232,6490,5501
fig|287.13133.peg.4040,2685,2831,1684,2591,2648,1736
fig|287.13133.peg.4041,3102,2720,2056,2846,2650,1941
fig|287.13133.peg.4042,1521,1519,877,1559,1316,898
fig|287.13133.peg.4043,9656,8423,6614,10834,8379,11487
fig|287.13133.peg.4044,2428,1367,1831,2203,1638,2332
fig|287.13133.peg.4045,481,500,319,400,395,277
fig|287.13133.peg.4046,3446,2873,2667,3095,2914,3100
fig|287.13133.peg.4047,1673,1442,1041,1404,1270,1018
fig|287.13133.peg.4048,1081,998,1001,1062,866,889
fig|287.13133.peg.4049,1210,909,620,916,849,693
fig|287.13133.peg.4050,119,110,70,94,116,61
fig|287.13133.peg.4051,79,72,40,41,46,57
fig|287.13133.peg.4052,37,35,39,56,51,57
fig|287.13133.peg.4053,65,50,44,53,40,69
fig|287.13133.peg.4054,197,149,115,164,173,194
fig|287.13133.peg.4055,75,46,61,81,61,62
fig|287.13133.peg.4056,42,28,27,31,45,19
fig|287.13133.peg.4057,65,61,46,70,62,83
fig|287.13133.peg.4058,382,364,194,293,369,236
fig|287.13133.peg.4059,751,738,417,814,762,597
fig|287.13133.peg.4060,4551,4456,2990,4697,4375,3716
fig|287.13133.peg.4061,472,517,236,406,385,275
fig|287.13133.peg.4062,1906,1896,1330,1859,1703,1727
fig|287.13133.peg.4063,257,309,172,210,257,104
fig|287.13133.peg.4064,158,181,72,113,123,61
fig|287.13133.peg.4065,7,11,5,15,16,3
fig|287.13133.peg.4066,83,93,44,73,88,44
fig|287.13133.peg.4067,93,142,57,77,74,53
fig|287.13133.peg.4068,328,328,206,249,276,180
fig|287.13133.peg.4069,115,89,63,67,98,60
fig|287.13133.peg.4070,1559,1350,995,1421,1278,1058
fig|287.13133.peg.4071,339,346,184,240,260,207
fig|287.13133.peg.4072,251,262,156,229,214,170
fig|287.13133.peg.4073,692,797,423,724,674,487
fig|287.13133.peg.4074,302,264,160,207,261,149
fig|287.13133.peg.4075,138,125,72,106,103,67
fig|287.13133.peg.4076,220,214,204,227,218,140
fig|287.13133.peg.4077,337,264,268,352,279,240
fig|287.13133.peg.4078,256,224,132,189,254,118
fig|287.13133.peg.4079,430,381,248,356,343,223
fig|287.13133.peg.4080,261,236,174,179,217,142
fig|287.13133.peg.4081,618,521,392,505,420,456
fig|287.13133.peg.4082,416,319,219,188,193,140
fig|287.13133.peg.4083,912,628,310,235,158,139
fig|287.13133.peg.4084,4538,4256,1794,854,672,489
fig|287.13133.peg.4085,1780,873,551,194,121,111
fig|287.13133.peg.4086,1220,346,290,102,74,27
fig|287.13133.peg.4087,3574,2125,1152,642,564,346
fig|287.13133.peg.4088,3811,2455,1228,489,424,221
fig|287.13133.peg.4089,2778,2119,1137,491,497,289
fig|287.13133.peg.4090,13774,7607,4413,1802,1617,1149
fig|287.13133.peg.4091,1070,757,769,937,775,1135
fig|287.13133.peg.4092,2249,2407,1074,1624,1556,929
fig|287.13133.peg.4093,1670,1524,866,1221,1282,793
fig|287.13133.peg.4094,1988,1274,1217,1507,1462,1233
fig|287.13133.peg.4095,646,583,496,583,596,375
fig|287.13133.peg.4096,234,223,155,211,189,162
fig|287.13133.peg.4097,22,36,7,27,25,9
fig|287.13133.peg.4098,15,28,12,13,14,12
fig|287.13133.peg.4099,135,148,93,92,121,84
fig|287.13133.peg.4100,177,173,146,143,155,109
fig|287.13133.peg.4101,1167,990,622,804,843,705
fig|287.13133.peg.4102,264,250,198,225,281,223
fig|287.13133.peg.4103,719,594,520,690,503,803
fig|287.13133.peg.4104,141,99,91,116,89,133
fig|287.13133.peg.4105,530,492,291,428,387,280
fig|287.13133.peg.4106,146,172,80,156,148,91
fig|287.13133.peg.4107,65,60,44,35,44,34
fig|287.13133.peg.4108,748,807,453,712,699,566
fig|287.13133.peg.4109,508,677,268,496,526,358
fig|287.13133.peg.4110,734,889,436,780,722,431
fig|287.13133.peg.4111,598,547,343,554,545,443
fig|287.13133.peg.4112,337,402,243,293,342,314
