"gene_id","empty_NI_1","empty_NI_2","empty_NI_3","pit2_NI_1","pit2_NI_2","pit2_NI_3","empty_I_1","empty_I_2","empty_I_3","pit2_I_1","pit2_I_2","pit2_I_3"
"PA1489",140,5,21,239,78,50,82,62,101,172,74,113
"PA1488",131,2,7,189,28,12,106,30,40,86,23,39
"PA1487",235,11,19,299,86,63,143,111,69,152,67,125
"PA1486",594,27,24,629,78,57,265,21,18,224,83,132
"PA1485",173,11,9,230,65,58,66,12,16,131,60,46
"PA1484",186,46,40,177,131,94,107,36,30,134,102,150
"locus_tag=AJBOOFMH_04235",184,16,5,334,44,34,69,83,94,49,123,122
"PA1483",471,14,15,642,43,44,78,357,433,136,233,340
"PA1482",400,12,6,430,58,28,98,291,290,92,272,329
"PA1481",495,24,19,548,70,30,102,295,307,96,245,317
"PA1480",1462,57,55,2151,161,128,241,856,932,335,1037,1111
"PA1479",353,33,20,425,84,63,58,303,311,79,403,394
"PA1478",34,1,9,60,9,2,11,45,49,9,39,41
"PA1477",402,53,22,485,140,114,110,270,366,134,261,327
"PA1476",237,11,4,239,84,47,74,121,127,68,56,132
"PA1475",283,27,22,255,73,45,117,210,226,135,56,66
"PA1474",3610,433,340,3879,1443,1204,2106,342,378,2729,1005,1692
"PA1473",287,63,54,197,157,110,234,43,33,185,150,272
"PA1472",147,13,24,125,52,51,71,49,56,92,68,101
"PA1471",860,99,68,909,436,249,353,67,40,193,114,270
"PA1470",968,63,46,945,279,251,420,50,35,501,113,262
"PA1469",132,9,10,183,37,57,90,22,54,158,33,65
"PA1468",88,20,12,107,57,47,64,19,34,110,25,63
"PA1467",215,33,20,232,108,97,134,103,59,211,57,115
"PA1466",83,11,12,98,89,47,66,24,16,131,26,42
"PA1465",649,59,23,666,125,90,309,54,76,531,129,148
"PA1464",5099,1566,1233,5089,4546,4425,4021,869,1089,5017,3788,4850
"PA1463",3721,568,370,4392,1678,1336,1974,435,426,2669,1274,1907
"PA1462",1873,362,296,2205,1204,919,1139,539,657,1425,960,1149
"PA1461",1163,217,167,1265,674,512,711,259,353,864,536,713
"PA1460",1033,231,125,1112,620,569,538,357,447,684,628,772
"PA1459",5585,754,514,5550,2129,1627,3085,946,932,3606,1924,3090
"PA1458",7885,1593,1361,9382,5476,4198,4901,1942,2234,6003,4299,6025
"PA1457",4348,936,636,4138,2332,2291,2437,1598,1831,2774,2353,2795
"PA1456",2166,360,284,2077,1163,1100,1184,598,760,1417,962,1381
"PA1455",3637,474,369,3032,1405,1354,1742,1203,1304,2136,1013,1718
"PA1454",4235,857,714,4244,2546,2668,2954,1579,1692,3849,1731,2449
"PA1453",3780,634,556,4613,2337,2253,2892,1028,1204,4112,1069,1925
"PA1452",2326,568,430,2530,1876,1759,1511,963,1042,2502,895,1197
"PA1451",152,15,11,189,56,46,87,49,61,81,12,22
"PA1450",210,35,12,224,93,71,91,101,67,120,31,39
"PA1449",171,53,34,183,119,93,100,83,44,162,87,126
"PA1448",159,18,15,118,47,42,42,67,70,89,49,43
"PA1447",215,44,42,183,144,120,129,65,47,186,85,155
"PA1446",373,139,81,430,310,253,250,249,198,385,197,222
"PA1445",402,44,21,370,91,83,308,103,149,404,53,115
"PA1444",1667,269,230,1650,656,626,1032,304,297,1406,492,580
"PA1443",2528,668,522,2533,1843,1627,1999,900,858,2321,1161,1416
"PA1442",529,108,105,608,399,340,316,183,262,473,243,305
"PA1441",3663,747,617,4381,2501,2472,3188,1130,1116,4711,1090,1454
"PA1440",1396,249,126,1966,870,696,689,1046,1190,834,1004,1191
"PA1439",53,13,3,77,34,27,26,129,87,55,36,51
"PA1438",972,151,66,792,445,300,607,48,36,800,194,286
"PA1437",805,167,134,619,436,395,619,69,53,648,294,378
"PA1436",2831,529,355,2191,1318,1095,1941,56,82,1824,537,803
"PA1435",1448,214,115,1278,511,473,1050,18,33,828,191,345
"PA1434",156,13,7,230,62,69,164,47,57,147,52,63
"PA1433",881,85,63,1133,340,251,567,96,100,499,238,364
"PA1432",25133,5541,4469,26337,14154,13380,19532,6212,7734,201,124,199
"PA1431",5285,3667,2630,2734,6220,6758,4407,1153,1532,20,12,12
"PA1430",6507,2089,1260,6542,4880,4355,3128,980,1186,3065,2423,3819
"PA1429",5111,67,33,4156,122,123,335,724,797,395,652,1096
"PA1428",39,0,5,50,28,19,23,35,38,35,13,39
"locus_tag=AJBOOFMH_04292",223,30,24,280,123,102,170,135,155,182,143,215
"PA1425",158,11,5,156,31,30,70,107,57,127,41,71
"locus_tag=AJBOOFMH_04294",114,17,9,116,62,47,70,82,133,64,42,44
"PA1424",37,3,3,64,32,29,21,37,30,78,18,37
"PA1423",1817,356,327,2334,1383,990,1704,78,103,4278,1627,2535
"PA1422",320,24,22,418,120,91,121,189,210,181,144,174
"PA1421",46,16,4,106,32,27,35,34,53,59,76,78
"PA1420",19,2,1,29,0,8,1,3,4,6,17,19
"PA1419",58,11,5,84,36,17,23,1,10,50,47,58
"PA1418",96,19,8,179,35,25,55,4,2,87,114,172
"PA1417",70,4,3,124,22,10,48,14,5,59,62,48
"PA1416",90,6,11,115,10,24,40,4,2,70,31,50
"PA1415",379,80,27,285,164,160,158,30,13,193,98,168
"PA1414",16984,1185,991,7123,2783,2113,2262,933,1058,2570,5002,8770
"PA1413",186,39,12,269,99,76,102,95,57,132,47,64
"PA1412",17,0,0,6,4,0,7,0,1,6,4,6
"PA1411",163,24,17,179,71,56,128,62,57,110,65,78
"PA1410",226,27,10,284,77,55,114,15,10,96,113,152
"PA1409",116,4,7,247,34,17,40,14,3,55,50,92
"PA1408",1189,114,101,1319,483,417,728,46,54,626,246,395
"PA1407",207,20,14,182,57,60,118,109,77,80,33,61
"PA1406",171,20,14,124,64,50,97,55,26,107,37,67
"PA1405",215,25,20,284,83,84,213,266,291,240,68,59
"PA1404",74,37,20,83,72,86,58,3,9,19,20,16
"PA1403",180,29,15,180,93,70,99,33,16,98,48,64
"PA1402",137,37,13,96,83,84,100,12,28,113,57,72
"PA1401",213,24,10,246,110,76,143,31,49,106,69,142
"PA1400",359,26,21,352,117,64,216,42,44,222,65,106
"PA1399",72,0,1,273,16,9,27,1,9,36,33,46
"PA1398",120,15,11,251,63,45,83,71,76,93,62,88
"PA1397",174,24,16,239,96,61,104,107,98,109,62,109
"PA1396",165,12,10,207,80,53,79,102,63,116,29,45
"PA1395",55,11,4,88,30,13,47,43,13,80,18,34
"PA1394",14,3,0,23,8,4,10,2,5,15,6,4
"PA1393",49,13,3,50,23,19,29,25,13,52,26,31
"PA1392",218,60,39,217,162,152,130,43,69,114,116,155
"PA1391",128,18,10,107,58,44,49,45,47,62,49,72
"PA1390",100,32,12,110,86,56,38,49,64,41,77,86
"PA1389",203,58,40,227,150,132,122,75,80,107,104,146
"PA1388",170,65,36,156,109,95,77,48,38,73,83,108
"PA1387",65,26,19,104,94,41,60,52,49,45,44,50
"PA1386",50,11,18,50,33,31,55,42,33,24,15,25
"PA1385",129,33,45,113,77,70,55,36,42,28,75,75
"PA1384",41,12,13,46,21,21,19,29,11,46,23,29
"PA1383",411,100,70,587,259,260,323,149,153,306,286,259
"PA1382",1040,313,208,646,702,651,726,256,295,833,445,659
"locus_tag=AJBOOFMH_04338",33,19,5,21,31,16,31,13,17,38,32,41
"PA1380",137,19,8,143,77,34,63,30,21,94,33,50
"PA1379",78,10,4,101,21,27,75,6,17,47,20,34
"PA1378",195,30,42,215,174,74,125,70,76,132,59,85
"PA1377",578,98,89,734,356,263,549,142,151,517,141,193
"PA1376",1490,226,234,2301,1049,775,1077,285,305,998,1089,1211
"PA1375",261,10,11,361,55,29,164,129,99,148,63,54
"PA1374",61,8,7,77,50,28,60,46,65,52,23,43
"PA1373",262,28,15,312,69,53,190,117,90,153,44,66
"PA1372",4792,937,1169,7013,3532,3372,3857,2108,2371,2884,3719,3953
"PA1371",1266,325,254,888,708,651,1021,396,357,480,411,522
"PA1370",1256,175,205,1171,489,413,582,307,366,297,396,454
"PA1369",261,62,39,366,182,156,119,259,236,109,112,170
"PA1368",185,40,21,193,119,82,155,83,55,114,83,152
"PA1367",74,15,13,108,61,40,52,127,145,46,104,74
"locus_tag=AJBOOFMH_04353",1084,394,216,786,616,662,467,267,318,431,545,659
"PA1366",485,174,64,330,310,297,227,197,247,234,272,303
"PA1365",213,69,59,231,320,287,337,165,210,1531,204,260
"PA1364",31,14,1,55,49,40,67,23,37,160,9,15
"PA1363",57,18,17,51,138,86,80,68,56,242,30,38
"PA1362",90,30,30,102,66,71,69,17,32,68,57,62
"PA1361",234,25,16,245,63,49,90,286,257,156,50,96
"PA1360",65,7,3,61,6,31,16,62,109,51,15,20
"PA1359",86,1,8,124,22,37,67,75,66,80,21,24
"PA1358",881,81,84,906,349,297,407,54,69,378,234,302
"PA1357",347,23,16,361,71,60,141,91,113,107,82,140
"PA1356",638,20,19,755,123,99,262,3,3,198,61,120
"PA1355",76,10,9,89,32,29,18,1,1,20,15,33
"PA1354",1359,183,154,1804,539,422,519,14,26,332,644,831
"PA1353",1195,101,63,1299,390,217,267,16,14,228,466,647
"PA1352",19,1,1,18,1,1,2,5,0,11,5,7
"PA1351",430,40,12,397,76,60,241,2,6,135,31,35
"PA1350",685,105,89,741,333,255,324,33,36,259,193,235
"PA1349",531,62,61,579,264,235,301,5,6,205,94,157
"PA1348",232,31,21,194,99,91,75,3,11,127,94,109
"PA1347",11,1,1,21,14,6,4,9,6,9,11,7
"PA1346",45,6,2,73,9,3,22,6,1,15,9,15
"PA1345",392,74,51,528,240,186,229,62,51,160,86,131
"PA1344",1360,164,135,1686,607,490,762,199,240,642,307,383
"PA1343",19,1,2,24,11,10,11,205,188,22,4,13
"PA1342",6166,1599,1382,9059,5186,5339,4896,664,887,4233,3897,4009
"PA1341",701,85,57,869,345,317,340,73,104,287,237,329
"PA1340",624,160,176,809,511,443,351,86,129,359,358,410
"PA1339",2227,336,261,2447,982,922,1291,344,377,1169,812,968
"PA1338",2175,172,170,3177,695,663,976,299,416,914,1099,1469
"PA1337",10720,1186,981,14096,3194,3579,5364,342,395,6860,5729,7859
"PA1336",872,58,50,773,192,222,406,222,194,412,198,351
"PA1335",263,31,19,317,85,51,90,69,69,142,64,137
"PA1334",16,3,0,29,7,6,13,14,9,35,3,6
"PA1333",341,84,41,248,189,202,231,44,57,519,540,695
"Name=tam",475,67,29,558,162,125,231,104,48,341,58,145
"PA1331",243,23,16,239,62,59,151,131,103,88,105,147
"PA1330",181,29,31,183,103,104,144,36,51,187,58,55
"PA1329",21,3,1,34,10,3,11,4,0,27,8,4
"PA1328",143,12,15,137,38,31,89,130,90,92,26,52
"PA1327",4905,641,559,5368,2323,2463,2921,119,181,2696,1005,1650
"PA1326",325,21,11,349,78,77,174,171,141,234,55,138
"PA1325",108,10,6,129,63,47,58,53,82,60,45,63
"PA1324",1700,357,288,1707,1109,1148,1184,175,185,186,73,127
"PA1323",1281,128,66,1279,434,431,585,73,68,118,33,48
"PA1322",50,30,16,40,120,107,134,54,69,241,25,50
"PA1321",79,36,20,44,93,60,177,651,767,257,17,12
"PA1320",13,29,2,10,38,40,79,218,218,65,1,8
"PA1319",57,63,25,19,156,159,203,1173,1243,291,19,24
"PA1318",143,155,77,96,487,414,611,3544,3907,726,57,37
"PA1317",72,98,25,30,246,186,366,2408,2901,446,22,14
"PA1316",341,96,64,171,231,212,426,72,37,498,55,105
"PA1315",66,11,10,83,42,46,45,56,83,56,61,67
"PA1314",103,13,19,108,64,51,67,18,19,60,59,86
"PA1313",56,3,3,80,33,23,46,15,20,34,16,27
"PA1312",118,7,6,146,35,17,76,48,63,70,28,56
"PA1311",254,37,40,213,167,127,126,25,27,217,83,142
"PA1310",226,32,12,198,81,93,95,43,30,152,64,99
"PA1309",141,14,2,147,70,55,64,108,130,119,42,71
"PA1308",691,134,77,611,396,316,422,258,175,542,223,465
"PA1307",865,241,136,926,646,531,674,324,380,987,476,631
"PA1306",420,29,33,286,142,81,276,113,227,298,68,129
"PA1305",141,34,10,166,112,66,71,262,277,121,97,100
"PA1304",785,65,51,1031,366,248,421,700,704,370,383,510
"PA1303",69,2,6,68,32,22,32,45,58,11,22,39
"PA1302",391,258,210,271,760,705,989,87,117,1276,102,172
"PA1301",752,375,195,433,1485,1058,1787,123,105,1809,51,78
"PA1300",434,337,175,236,1027,726,1175,74,71,1360,29,78
"PA1299",116,26,18,145,90,86,81,210,249,103,51,73
"PA1298",72,8,8,101,44,45,46,56,37,94,27,55
"PA1297",76,12,11,93,43,52,40,212,165,94,36,50
"PA1296",1515,229,161,1603,668,673,780,268,255,1094,403,639
"PA1295",77,6,12,78,51,31,42,112,152,51,31,73
"PA1294",518,96,42,672,255,189,282,335,424,283,202,259
"PA1293",632,46,55,941,278,204,250,835,855,234,441,411
"PA1292",880,139,109,1415,517,441,542,324,447,828,531,739
"PA1291",478,81,54,508,200,179,209,54,50,344,140,209
"PA1290",132,22,17,104,76,58,83,67,64,70,63,85
"PA1289",1597,197,154,1015,292,276,714,60,53,616,268,312
"locus_tag=AJBOOFMH_04432",60,7,7,62,21,20,45,28,33,33,11,13
"PA1287",1087,205,164,1366,864,825,844,183,231,633,289,351
"PA1286",95,16,7,88,46,32,44,11,27,77,19,33
"PA1285",404,57,41,351,204,129,218,58,72,228,115,189
"PA1284",100,27,11,147,67,50,74,22,26,65,54,70
"PA1283",426,69,36,448,196,174,281,74,107,302,104,188
"PA1282",40,2,1,42,12,16,19,18,15,73,13,10
"PA1281",77,1,3,74,7,4,40,98,74,32,18,22
"PA1280",80,1,2,56,18,13,38,76,105,40,36,38
"PA1279",211,4,3,214,19,18,69,95,149,128,23,44
"PA1278",128,4,1,127,27,29,63,158,147,52,48,69
"PA1277",263,13,15,259,50,46,131,477,442,124,95,114
"PA1276",106,1,7,162,6,17,35,139,148,67,22,50
"PA1275",40,2,2,79,7,1,26,89,119,33,19,13
"PA1274",57,6,4,74,10,18,22,96,104,22,10,29
"PA1273",255,4,4,314,47,20,97,287,288,146,53,69
"PA1272",655,87,57,705,334,238,317,525,609,339,460,574
"PA1271",739,94,66,1041,255,232,393,1349,1463,454,460,579
"PA1270",59,4,16,34,21,19,36,86,90,75,18,25
"PA1269",157,42,20,173,97,88,79,132,175,138,123,141
"PA1268",15,0,0,50,4,5,6,13,22,15,16,10
"PA1267",36,2,0,22,6,0,8,12,4,16,7,5
"PA1266.1",0,0,0,4,0,0,0,0,0,0,0,3
"PA1266",27,0,0,42,6,3,14,2,1,23,7,7
"PA1265",32,2,0,46,9,13,14,8,5,30,9,4
"PA1264",99,11,7,143,35,26,72,13,23,145,26,23
"PA1263",360,68,66,496,186,166,290,166,199,386,129,147
"PA1262",22,0,4,14,4,13,11,4,18,24,8,3
"PA1261",37,3,2,105,7,5,25,5,15,49,15,10
"PA1260",90,10,16,267,55,74,67,6,5,118,129,183
"PA1259",47,2,4,122,6,6,28,0,10,69,24,50
"PA1258",18,2,0,17,4,4,3,0,1,3,10,15
"PA1257",7,2,4,19,3,9,0,0,0,6,4,5
"PA1256",128,25,15,210,83,61,82,8,6,114,190,236
"PA1255",175,5,5,154,29,41,107,2,15,154,65,88
"PA1254",92,12,13,146,43,42,64,11,7,82,51,105
"PA1253",57,5,2,139,8,10,41,2,5,33,27,35
"PA1252",521,61,29,620,203,156,340,40,35,234,92,148
"PA1251",31,9,4,100,37,13,27,8,16,38,25,39
"PA1250",1931,308,209,1747,702,488,1256,150,124,170,37,58
"PA1249",117154,28061,20515,97119,54180,56370,81974,1977,2658,19323,5721,8074
"PA1248",2638,515,352,1408,1788,1254,3116,173,152,709,70,92
"PA1247",3417,708,487,1924,2419,1903,4675,166,160,931,54,130
"PA1246",3787,1048,634,1752,3145,2638,8793,182,236,2135,55,57
"PA1245",14776,7507,4669,8886,20190,16283,37194,938,1158,13517,262,428
"PA1244",6106,1852,1333,5196,4651,4371,5534,636,1093,5350,3049,3519
"PA1243",1598,145,138,1730,542,447,864,476,571,559,393,509
"PA1242",233,26,19,205,63,78,161,51,51,118,18,48
"PA1241",86,25,19,138,46,55,63,106,126,69,40,82
"PA1240",126,8,8,185,49,20,47,23,8,47,25,49
"PA1239",37,3,1,63,16,14,20,3,4,21,9,8
"locus_tag=AJBOOFMH_04483",6,0,0,9,1,1,3,2,0,3,4,2
"PA1238",15,0,0,21,1,3,13,0,2,6,0,2
"PA1237",11,6,0,5,0,5,7,1,0,0,0,0
"PA1236",18,2,0,13,4,8,17,3,8,23,9,11
"PA1235",168,16,12,226,50,34,106,64,39,73,34,74
"PA1234",242,20,25,336,80,39,131,66,40,94,93,145
"PA1233",9,0,1,5,0,1,4,1,5,4,4,11
"PA1232",45,4,4,50,16,17,41,9,15,41,10,5
"PA1231",10,0,0,10,7,3,4,0,1,24,0,0
"PA1230",5,1,3,3,12,7,0,3,2,6,5,1
"PA1229",106,14,3,71,28,20,53,31,57,64,17,37
"PA1228",19,0,7,30,14,5,28,542,707,23,7,18
"PA1227",134,12,4,184,44,52,55,42,44,113,14,44
"PA1226",174,15,13,183,58,53,110,58,49,148,31,61
"PA1225",66,4,9,70,11,23,47,35,45,37,13,8
"PA1224",85,11,2,132,54,51,54,49,61,92,20,44
"PA1223",89,1,4,127,19,24,29,49,46,84,47,41
"PA1222",192,13,13,259,71,52,90,328,327,97,75,95
"PA1221",33,0,0,60,6,4,9,4,10,9,4,6
"PA1220",31,1,0,53,2,0,2,3,3,3,0,3
"PA1219",1,0,1,8,0,1,2,0,5,1,0,0
"PA1218",97,1,5,205,9,11,10,12,8,11,4,12
"PA1217",283,6,7,476,38,27,33,9,10,35,23,33
"PA1216",146,6,4,317,20,14,30,33,38,12,25,27
"PA1215",169,3,4,372,20,13,25,18,18,26,13,12
"PA1214",45,0,2,142,6,7,10,16,11,17,12,0
"PA1213",40,0,0,112,1,2,7,2,4,7,0,1
"PA1212",70,11,8,80,24,22,25,6,8,14,19,22
"PA1211",42,0,0,44,5,2,24,2,0,23,2,6
"PA1210",132,29,26,121,73,40,77,32,43,75,34,51
"PA1209",246,30,25,224,125,99,226,65,33,290,72,92
"PA1208",474,77,62,458,236,238,215,112,96,311,144,239
"PA1207",414,64,47,673,224,191,265,478,523,285,185,297
"PA1206",199,25,29,246,107,95,98,152,201,123,110,127
"PA1205",995,104,54,1276,291,274,481,90,120,654,375,589
"PA1204",514,63,43,747,158,142,242,72,77,353,195,280
"PA1203",479,58,28,577,150,134,237,45,42,309,179,198
"PA1202",4793,1038,733,5714,2615,2289,2552,110,160,2359,1606,2246
"PA1201",262,41,41,360,146,130,136,108,88,163,121,177
"PA1200",657,74,54,646,304,322,376,225,204,454,249,427
"PA1199",1563,138,177,1814,547,568,756,506,629,1109,474,610
"PA1198",1092,256,161,1612,1052,577,673,968,1140,562,947,1091
"PA1197",970,52,32,675,174,84,236,188,205,201,206,307
"PA1196",2808,56,29,1412,85,104,234,786,731,225,187,355
"PA1195",69,19,6,85,62,54,45,15,19,85,30,40
"PA1194",40,16,0,45,27,19,32,26,25,45,16,16
"PA1193",189,14,15,237,68,58,89,321,349,52,86,114
"PA1192",351,60,40,537,216,159,130,685,747,140,360,351
"PA1191",328,62,23,222,158,116,105,92,107,113,129,136
"PA1190",4347,1127,1317,4266,3908,4080,2915,169,267,3695,1040,2056
"PA1189",59,5,1,71,38,14,38,51,53,10,27,36
"PA1188",521,19,23,657,142,131,327,51,43,343,117,197
"PA1187",63,5,5,89,48,22,44,34,30,61,34,66
"PA1186",48,3,2,52,11,13,22,1,2,18,13,6
"PA1185",39,4,8,22,18,9,9,7,5,27,13,6
"PA1184",161,12,10,219,52,35,82,79,81,110,33,60
"PA1183",4421,2733,1027,2540,7741,6923,4846,2177,2414,11873,1367,1935
"PA1182",103,16,13,121,48,39,51,50,46,71,56,65
"PA1181",2449,423,293,1835,1246,987,1415,566,592,1131,576,842
"PA1180",202,33,21,238,85,92,93,1725,1943,139,59,92
"PA1179",381,80,67,577,299,223,200,4191,4581,264,233,254
"PA1178",568,307,147,567,586,540,545,18293,19309,871,460,420
"PA1177",1597,192,139,1614,574,423,365,30,32,333,528,807
"PA1176",709,29,10,800,33,30,200,3,2,210,53,106
"PA1175",455,52,48,365,128,138,132,0,7,66,164,257
"PA1174",4650,152,102,8870,392,397,619,75,70,540,2879,3769
"PA1173",256,6,9,631,16,18,24,16,5,41,296,401
"PA1172",575,24,16,870,39,56,48,4,16,52,563,690
"PA1171",812,106,97,1159,453,384,526,482,463,483,332,382
"PA1170",257,17,5,311,47,58,111,143,125,102,55,95
"PA1169",267,26,32,308,125,102,175,44,52,115,36,110
"PA1168",36,14,13,49,26,31,39,8,17,8,7,12
"PA1167",362,86,54,335,187,205,212,36,46,197,105,127
"PA1166",776,63,82,1822,410,294,487,29,48,334,293,397
"PA1165",78,3,3,62,27,5,35,29,26,59,28,25
"PA1164",406,41,40,581,267,191,265,228,274,453,180,214
"PA1163",609,136,95,464,318,240,454,110,143,330,141,237
"PA1162",550,93,107,771,517,427,619,742,666,706,212,303
"PA1161",240,20,22,248,107,77,288,213,141,305,64,67
"PA1160",214,55,19,358,157,115,215,125,112,278,96,155
"PA1159",2555,493,254,3141,1372,836,1466,703,905,824,934,1138
"PA1158",317,51,41,423,154,134,221,179,184,256,160,176
"PA1157",165,28,15,208,64,72,111,123,148,99,61,85
"PA1156",12550,2291,2051,18334,9488,8517,15560,15370,17431,15671,6033,5666
"PA1155",4159,1153,502,5290,2667,2665,3560,5647,6164,4318,2427,2326
"PA1154",7,1,0,22,11,6,5,17,34,3,3,14
"PA1153",25,11,8,33,21,17,9,5,4,6,19,27
"PA1151",5513,1993,1365,4473,5153,4850,6374,786,956,6660,2816,3638
"PA1150",2237,977,751,1799,2104,2174,2369,475,558,2127,1111,1381
"PA1149",36,3,0,78,8,23,17,1,5,24,11,24
"PA1148",1116,146,166,799,511,446,954,57,84,588,103,114
"PA1147",140,8,10,116,41,44,70,35,34,92,13,33
"PA1146",30,1,1,17,13,13,10,0,9,25,3,14
"PA1145",198,35,12,237,92,74,88,38,39,102,106,138
"PA1144",16,8,3,53,10,13,9,3,3,35,31,54
"PA1143",15,2,0,25,3,2,5,4,4,19,20,25
"PA1142",126,22,23,166,66,26,68,94,109,78,50,98
"PA1141",85,6,8,122,32,15,67,95,85,66,18,42
"PA1140",517,94,96,988,448,325,355,197,275,392,339,414
"PA1139",311,28,22,384,86,57,205,60,42,269,42,66
"PA1138",83,12,12,88,36,14,33,59,80,64,22,49
"PA1137",59,3,8,77,28,31,32,23,26,54,14,46
"PA1136",205,47,27,171,179,129,205,49,56,232,94,88
"PA1135",3906,1199,839,3958,2841,2983,3026,167,228,3539,1609,2120
"PA1134",100,92,79,71,210,137,268,11,6,240,26,45
"PA1133",60,18,3,63,38,23,39,12,30,57,40,32
"PA1132",104,34,18,144,79,75,51,234,203,111,55,67
"PA1131",112,27,19,109,47,32,77,10,26,33,16,11
"PA1130",676,60,44,553,186,152,439,26,44,117,13,34
"PA1129",140,12,7,127,24,24,69,32,15,67,37,27
"PA1128",97,28,17,131,80,61,61,95,141,92,46,52
"PA1127",191,43,15,194,84,83,139,2240,2343,70,56,102
"PA1126",101,12,10,126,25,39,56,629,685,77,53,31
"PA1125",334,22,12,424,96,78,206,39,39,211,79,117
"PA1124",854,208,157,1177,713,541,595,227,267,583,555,636
"PA1123",298,23,6,559,23,16,44,46,35,52,691,464
"locus_tag=AJBOOFMH_04599",495,67,38,344,165,163,292,38,49,276,110,226
"PA1122",999,125,99,1162,526,491,676,223,256,705,363,619
"PA1121",558,63,48,730,270,133,252,78,82,173,202,239
"PA1120",640,46,72,664,360,233,477,190,183,280,229,296
"PA1119",895,84,78,1150,339,273,485,168,165,335,509,556
"PA1118",1764,294,232,1837,849,622,1004,131,135,775,545,715
"PA1117",270,35,10,277,56,55,102,111,94,68,87,117
"PA1116",105,16,14,112,69,53,64,268,356,82,51,101
"PA1115",1540,280,184,1234,1024,759,970,476,504,946,451,583
"PA1114",331,29,25,318,103,72,117,25,55,124,47,97
"PA1113",199,22,17,234,72,51,82,45,50,93,69,81
"locus_tag=AJBOOFMH_04610",2154,143,75,2081,705,486,575,811,938,507,691,1370
"inference=ab initio prediction:Prodigal:002006",216,13,18,236,74,56,45,120,174,52,70,108
"PA1112",808,102,84,1216,368,309,441,55,67,410,365,474
"PA1111",184,21,10,197,96,67,120,17,12,92,8,16
"PA1110",230,19,16,295,54,60,104,105,107,111,45,88
"PA1109",176,4,18,169,48,31,81,37,40,110,20,45
"PA1108",26,1,2,44,12,12,23,4,5,34,16,11
"PA1107",555,152,104,407,365,315,321,29,32,361,218,352
"PA1106",328,37,38,368,250,157,253,197,172,255,116,156
"PA1105",225,36,30,165,97,91,133,141,171,175,93,125
"PA1104",703,60,57,954,305,273,510,561,621,600,221,343
"PA1103",884,230,153,867,553,520,603,554,634,703,382,460
"PA1102",1951,505,434,2397,1460,1434,1564,1401,1438,1822,1118,1365
"PA1101",2174,469,394,2720,1463,1599,1562,1117,1301,2182,823,1193
"PA1100",507,158,114,740,478,409,341,329,293,444,338,469
"PA1099",1592,182,246,2292,916,764,1219,707,614,1975,501,745
"PA1098",1702,302,168,2066,831,904,1055,864,980,1577,501,836
"PA1097",3603,587,463,5793,2192,1961,2350,2549,2827,2340,1995,2554
"PA1096",3787,997,687,4400,2738,2071,2585,634,636,2981,2488,3123
"PA1095",5508,1561,1085,6739,4101,3426,3135,749,975,3816,3769,4686
"PA1094",32441,8823,7849,41913,24497,22039,27974,4764,6121,27483,21450,24258
"PA1093",12659,3000,2542,15945,9239,7802,8529,1458,1725,8844,6511,8814
"PA1092",192873,54209,45775,266460,150336,122291,161383,16616,20582,166163,126261,148452
"PA1091",7564,1167,896,8212,3577,3061,4397,1879,2014,5727,2353,3229
"PA1090",495,111,103,683,351,298,285,191,250,408,263,313
"PA1089",536,100,99,587,508,401,283,197,239,474,284,449
"PA1088",1329,359,261,1470,1074,864,873,461,578,1077,728,968
"PA1087",3820,1190,1250,4977,3492,3680,3367,1275,1366,4478,2713,3248
"PA1086",5447,1369,1458,6134,3838,4597,5192,2154,2408,7431,2006,2811
"PA1085",1770,440,365,1842,1176,1201,1616,776,842,2588,606,844
"PA1084",1339,265,227,1585,1112,1064,1304,676,742,1707,379,693
"PA1083",1534,303,237,1673,1214,1346,1495,731,928,2215,653,872
"PA1082",2615,955,744,3181,2643,3085,2514,1260,1333,3808,1503,1772
"PA1081",780,272,162,735,640,694,734,469,514,884,278,437
"PA1080",8805,2369,2139,10369,6417,7424,8572,3163,3807,12685,3598,4837
"PA1079",1236,570,435,1210,1287,1440,1142,697,798,1636,768,947
"PA1078",636,231,169,649,572,655,555,438,535,890,377,444
"PA1077",884,375,264,773,883,944,682,710,803,862,578,610
"PA1076",5339,626,464,3845,1596,1421,1389,1017,1058,1204,1411,1968
"PA1075",134,23,19,152,100,55,54,128,133,82,60,107
"PA1074",10595,1851,1397,19132,5666,5437,6325,2165,2336,7025,9732,10619
"PA1073",627,47,43,1287,181,173,264,127,173,288,560,494
"PA1072",870,78,79,2003,397,333,335,82,130,402,820,873
"PA1071",1323,93,119,1794,380,411,505,174,166,633,877,1099
"PA1070",1151,78,83,1432,247,317,346,97,111,454,729,962
"PA1069",1373,157,99,2097,554,440,591,1037,1217,753,494,797
"PA1068",793,114,66,991,416,313,514,575,626,586,191,242
"PA1067",90,21,13,88,43,25,83,70,66,69,22,51
"PA1066",414,61,55,486,201,196,179,53,82,239,110,115
"PA1065",665,64,47,703,311,223,314,53,56,319,185,352
"PA1064",243,47,16,574,203,113,135,528,477,194,281,357
"PA1063",148,9,12,103,48,29,40,28,32,33,59,67
"PA1062",325,43,19,329,119,101,173,71,61,170,95,153
"PA1061",679,110,69,812,338,303,392,191,240,450,243,344
