"gene_id","PA1","PA2","BSS_32","BSS","E1","E2","BE1","BE2"
"PA3616",200,187,350,51,896,621,869,530
"PA3617",3025,2200,4413,661,4107,3141,4169,3039
"PA3618",290,255,386,110,302,245,374,218
"PA3619",93,105,211,46,51,36,57,57
"PA3620",1429,1251,2036,382,1253,845,1585,1081
"PA3621",1244,1336,1000,326,3539,2553,4758,3074
"PA3621.1",116,123,166,1806,1306,930,2219,1633
"PA3622",16382,16447,22596,3714,1262,883,1842,1091
"PA3623",10143,7928,12510,3195,1974,1392,2514,1806
"PA3624",2055,1793,2630,503,608,455,663,503
"PA3625",1185,936,1153,265,516,333,579,407
"PA3626",904,650,1001,188,737,536,901,657
"PA3627",444,310,493,96,525,425,586,520
"PA3628",772,697,1621,288,230,151,289,203
"PA3629",3331,2268,5022,977,517,334,597,428
"PA3630",156,128,241,51,283,209,295,248
"PA3631",500,438,487,99,476,354,507,332
"PA3632",99,117,116,44,43,30,47,23
"PA3633",221,137,243,43,123,75,123,87
"PA3634",181,193,340,100,229,146,256,164
"PA3635",7121,6004,7865,1260,2044,1449,2273,1529
"PA3636",3009,2516,3187,606,1563,1034,1429,942
"PA3637",4815,3840,5498,1117,4863,3351,5126,3464
"PA3638",361,215,403,92,1153,838,908,666
"PA3639",2640,2190,2370,400,2886,2048,2527,1646
"PA3640",6616,5997,9380,1568,8972,6464,10787,7361
"PA3641",1224,958,846,190,6277,4551,7415,5091
"PA3642",602,516,835,97,376,229,242,157
"PA3643",909,695,921,198,701,436,498,357
"PA3644",2699,2604,2936,500,1671,1126,1396,909
"PA3645",578,557,622,305,773,507,691,450
"PA3646",3786,3093,4037,531,1049,751,1181,800
"PA3647",6855,6731,9042,1558,2028,1431,2630,1581
"PA3648",7062,6648,8111,2006,7782,5180,8917,5626
"PA3649",2668,1964,3783,711,7174,4877,8047,6145
"PA3650",566,370,609,145,1960,1375,2126,1586
"PA3651",828,715,1051,127,2366,1429,2384,1845
"PA3652",2402,1979,2505,405,3016,1969,3687,2493
"PA3653",9605,8698,10008,2201,8843,6842,12851,8730
"PA3654",2208,1752,2027,479,7088,5772,10236,7186
"PA3655",15837,14953,11349,1363,22561,17638,33805,21499
"PA3656",19219,21011,13041,2443,30996,23520,45850,28883
"PA3657",3446,3126,4130,659,2138,1628,2913,1844
"PA3658",578,550,906,241,763,435,779,503
"PA3659",284,215,466,102,61,46,87,46
"PA3660",712,613,1184,185,598,390,672,514
"PA3661",11,8,20,4,121,77,146,79
"PA3662",1491,1347,2380,1081,1543,1072,2082,1433
"PA3663",59,43,75,18,146,127,196,167
"PA3664",145,103,157,58,596,460,865,602
"PA3665",62,41,88,22,179,131,191,165
"PA3666",2476,1988,2846,719,1470,1026,1905,1215
"PA3667",250,191,430,90,113,67,144,104
"PA3668",76,42,141,25,11,9,10,8
"PA3669",590,419,960,146,71,53,103,84
"PA3670",843,584,1341,268,129,76,134,103
"PA3671",393,241,513,102,156,127,247,129
"PA3672",276,219,323,69,664,501,858,623
"PA3673",845,719,1216,256,890,676,1012,668
"PA3674",1068,1035,2326,403,1824,1483,3455,2308
"PA3675",426,328,484,114,999,727,1510,1096
"PA3676",3669,2729,1028,205,1023,784,1413,963
"PA3677",567,354,123,19,418,371,788,499
"PA3678",647,688,560,85,367,241,483,357
"PA3679",377,277,392,60,659,534,1061,718
"PA3680",154,132,220,34,566,357,692,527
"PA3681",91,60,141,29,81,77,105,84
"PA3682",93,60,158,24,74,43,101,66
"PA3683",180,149,325,73,720,530,946,575
"PA3684",107,86,128,35,368,311,628,361
"PA3685",153,102,177,36,1033,721,1268,1055
"PA3686",3838,3420,4393,732,1396,1015,2413,1711
"PA3687",2189,1595,4386,809,753,584,1116,754
"PA3688",522,434,1269,229,38,44,66,47
"PA3689",1686,1507,2156,275,621,450,1105,691
"PA3690",923,660,3419,682,310,244,1872,1352
"PA3691",1452,1403,8843,1723,618,451,1275,887
"PA3692",1663,1444,10831,2287,535,380,1136,634
"PA3693",210,141,348,57,88,75,158,104
"PA3694",337,336,598,129,124,86,206,177
"PA3695",331,245,543,123,112,57,141,99
"PA3696",833,523,1303,190,34,23,33,19
"PA3697",759,689,1142,362,474,344,547,336
"PA3698",542,470,694,163,881,662,1004,722
"PA3699",399,274,623,132,553,371,557,423
"PA3700",4553,4630,4421,997,7092,4985,9244,5918
"PA3701",2008,1591,2299,542,4270,2927,5133,3573
"PA3702",902,775,1592,257,378,245,440,311
"PA3703",1076,912,1587,278,597,433,750,465
"PA3704",1674,1142,2365,331,330,245,388,271
"PA3705",447,380,626,119,335,224,402,252
"PA3706",803,575,1041,146,448,363,594,404
"PA3707",229,165,388,50,215,207,345,237
"PA3708",2089,1909,3040,621,2300,1789,3164,2174
"PA3709",85,92,122,31,155,80,156,105
"PA3710",316,255,476,91,1031,726,1535,1063
"PA3711",69,85,101,25,135,112,159,105
"PA3712",1752,1229,4561,826,597,407,798,638
"PA3713",191,179,286,49,335,200,379,243
"PA3714",24,32,51,11,64,40,80,42
"PA3715",309,251,498,98,194,142,219,154
"PA3716",4322,3844,4014,631,3091,2374,4312,3032
"PA3717",353,327,422,83,447,324,574,432
"PA3718",44,45,88,19,537,372,785,457
"PA3719",25,18,25,6,117,96,119,126
"PA3720",98,93,109,25,1012,726,1582,1025
"PA3721",150,101,117,29,101,93,114,93
"PA3722",130,138,218,72,2120,1566,2812,1655
"PA3723",995,730,2300,339,128,92,139,84
"PA3724",16451,15043,11054,1856,488,359,528,368
"PA3725",437,336,612,105,716,534,721,520
"PA3726",142,127,182,19,300,211,330,250
"PA3727",778,610,1147,236,728,529,666,533
"PA3728",5162,4290,7551,1388,5405,3787,6177,4273
"PA3729",16886,16092,18257,2646,15107,10946,20181,14511
"PA3730",1036,682,992,242,4819,3464,6507,4929
"PA3731",4823,4010,5456,805,8141,6511,10956,8175
"PA3732",2147,1855,2012,397,4246,3267,5699,4354
"PA3733",276,195,363,55,102,90,117,80
"PA3734",73,66,153,40,103,76,106,49
"PA3735",3242,2903,4300,734,831,548,821,644
"PA3736",2304,1883,2235,431,1837,1358,2299,1563
"PA3737",4910,3941,5118,1027,1771,1431,2498,1724
"PA3738",183,150,238,59,517,324,518,341
"PA3739",426,319,840,211,200,157,260,187
"PA3740",559,460,838,153,106,99,181,136
"PA3741",27,20,35,5,1995,1617,3076,1949
"PA3742",8422,9377,9127,1222,30024,22244,40595,28219
"PA3743",2343,1946,1786,313,23233,18444,31624,22965
"PA3744",5300,4421,5100,566,31482,29432,55440,34499
"PA3745",825,676,772,159,2790,2076,4587,2571
"PA3746",5764,4927,5855,1095,7781,5836,9585,7095
"PA3747",265,178,376,110,420,328,627,391
"PA3748",365,325,504,102,237,168,242,179
"PA3749",46,53,109,23,121,71,152,102
"PA3750",220,128,254,51,53,36,66,50
"PA3751",1929,1576,2652,437,367,238,413,304
"PA3752",186,102,225,37,53,41,70,51
"PA3753",1647,1323,2375,378,280,196,371,230
"PA3754",631,609,750,244,555,428,812,574
"PA3755",127,112,247,142,355,242,472,324
"PA3756",501,475,563,154,635,492,1038,615
"PA3757",38,32,63,10,70,64,102,62
"PA3758",97,89,165,52,68,33,54,39
"PA3759",143,115,204,47,26,15,19,11
"PA3760",349,306,548,103,71,31,51,28
"PA3761",232,166,348,61,48,25,48,33
"PA3762",1546,1231,1890,257,975,791,1635,1028
"PA3763",8400,6744,11611,2016,5884,4166,7179,4872
"PA3764",399,308,691,147,611,432,756,527
"PA3765",142,114,192,29,209,147,258,162
"PA3766",108,106,136,21,432,307,583,400
"PA3767",502,434,532,74,308,260,437,294
"PA3768",1175,950,1021,173,571,434,720,500
"PA3769",4117,3398,4494,930,5693,3797,6527,4528
"PA3770",5563,4357,6131,1204,15558,11378,19655,13400
"PA3771",117,115,279,64,107,84,121,88
"PA3772",25,25,38,12,9,8,12,15
"PA3773",19,29,42,5,2,4,4,5
"PA3774",39,31,58,7,5,6,5,3
"PA3775",32,35,46,6,28,13,30,16
"PA3776",37,28,47,7,43,30,38,38
"PA3777",164,126,204,49,264,220,363,242
"PA3778",78,40,110,31,48,63,85,74
"PA3779",90,77,95,34,103,73,153,89
"PA3780",7,5,16,9,3,8,9,6
"PA3781",78,56,89,21,36,30,46,23
"PA3782",90,77,138,35,130,97,159,124
"PA3783",49,38,104,20,107,97,183,114
"PA3784",374,249,1713,282,13,17,23,23
"PA3785",785,629,6729,1360,30,16,54,27
"PA3786",215,195,377,157,221,165,542,315
"PA3787",217,164,343,106,403,317,521,415
"PA3788",31,18,53,24,70,76,126,76
"PA3789",2248,1538,2386,431,47,30,59,41
"PA3790",14363,10105,8368,1722,128,92,170,130
"PA3791",435,352,388,180,132,149,286,179
"PA3792",4922,4595,6751,1412,720,543,955,553
"PA3793",582,509,671,106,1037,699,1279,929
"PA3794",556,496,696,109,1532,1121,2156,1564
"PA3795",1051,933,2618,664,667,553,2706,1935
"PA3796",2403,1684,3782,938,4334,3441,7084,5429
"PA3797",682,506,907,230,300,224,388,258
"PA3798",1360,1083,1476,237,916,703,1034,753
"PA3799",2374,2169,3090,507,1410,1022,1502,984
"PA3800",10714,8745,12510,2073,2606,1862,3079,2182
"PA3801",4194,3573,4407,650,822,607,944,622
"PA3802",3382,2992,4426,816,1227,811,1396,914
"PA3803",3281,2809,4351,606,1040,669,1130,778
"PA3804",1891,1516,1977,395,2231,1670,3244,2102
"PA3805",1453,1240,1476,254,2154,1494,2999,1955
"PA3806",3756,3580,3838,504,4176,2981,5838,3887
"PA3807",6988,8149,7038,909,4254,3070,7041,4307
"PA3808",997,935,2351,478,1036,660,5010,2962
"PA3809",519,438,1346,235,333,273,1978,1145
"PA3810",2186,1713,4109,656,2090,1458,9611,7149
"PA3811",649,502,1347,180,383,310,2271,1509
"PA3812",3193,2636,6789,800,938,686,5441,3309
"PA3813",2799,2754,6566,730,914,649,6504,3903
"PA3814",3964,3616,8681,1662,4318,2773,20963,14554
"PA3815",170,132,436,88,1121,888,6425,4031
"PA3816",1102,959,1869,292,1958,1327,2729,1920
"PA3817",359,363,623,105,2265,1646,3457,2428
"PA3818",294,277,263,60,3718,2853,4923,3154
"PA3819",2067,1716,7380,2468,7160,5789,11625,8871
"PA3820",4549,3796,6417,859,767,625,984,609
"PA3821",7644,6103,6019,978,2890,2100,3630,2320
"PA3822",2694,2351,2623,367,1284,869,1645,1102
"PA3823",1129,978,1217,168,2345,1554,2692,2015
"PA3824",203,160,194,34,1457,1079,1844,1253
"PA3824.1",8,8,26,4,26,17,49,20
"PA3825",198,159,337,60,627,412,681,433
"PA3826",90,53,111,35,769,573,830,603
"PA3827",969,751,1185,201,1029,704,1110,861
"PA3828",592,619,752,183,5862,4644,8196,5407
"PA3829",90,71,141,40,241,184,257,223
"PA3830",233,190,317,44,241,152,241,184
"PA3831",3661,2916,4204,733,1556,1149,1927,1379
"PA3832",259,225,282,59,127,81,142,101
"PA3833",114,98,142,110,167,155,292,124
"PA3834",8101,6960,9263,1708,3594,2458,4271,2908
"PA3835",145,161,215,59,333,222,405,227
"PA3836",10559,10610,6872,916,1102,774,1451,996
"PA3837",447,361,360,82,157,110,178,132
"PA3838",397,303,452,103,102,59,107,90
"PA3839",761,529,700,185,353,266,202,130
"PA3840",140,143,193,46,446,282,487,317
"PA3841",7280,6934,7122,1266,1577,1160,2866,1844
"PA3842",145,141,149,40,98,101,213,143
"PA3843",80,75,60,15,91,85,181,129
"PA3844",216,167,352,53,243,175,343,251
"PA3845",134,76,163,27,83,69,131,84
"PA3846",387,252,607,150,387,323,445,392
"PA3847",76,62,99,28,119,83,161,112
"PA3848",846,733,1288,344,114,80,160,93
"PA3849",1057,979,1151,313,1141,807,1493,1050
"PA3850",1218,853,1245,340,921,704,1130,913
"PA3851",181,104,306,62,283,215,312,228
"PA3852",431,322,724,123,862,693,1196,870
"PA3853",356,266,433,85,359,318,462,377
"PA3854",225,199,260,52,534,366,744,503
"PA3855",387,288,570,113,548,386,685,554
"PA3856",151,126,309,112,174,111,171,146
"PA3857",659,569,1230,335,587,428,874,590
"PA3858",1097,970,2177,389,407,283,555,415
"PA3859",528,349,640,210,152,133,219,141
"PA3860",430,313,526,116,223,151,239,158
"PA3861",4173,3824,4237,744,1021,705,1120,749
"PA3862",235,222,239,47,209,151,219,138
"PA3863",186,103,176,44,55,43,63,42
"PA3864",177,151,236,47,190,139,242,198
"PA3865",566,435,682,101,566,367,664,439
"PA3866",3845,4340,4668,1075,2097,1455,2941,1943
"PA3867",39,50,97,25,301,225,306,212
"PA3868",119,104,151,28,414,300,489,289
"PA3869",33,29,60,8,177,88,206,137
"PA3870",95,84,169,19,54,45,60,47
"PA3871",114,88,178,31,30,38,58,47
"PA3872",120,90,201,47,23,14,30,17
"PA3873",136,110,161,23,22,25,44,27
"PA3874",1017,873,1035,195,123,100,184,122
"PA3875",2453,2060,1737,339,171,130,215,146
"PA3876",998,744,312,59,25,13,28,12
"PA3877",2013,1588,211,32,227,124,47,41
"PA3878",727,685,782,171,514,417,437,274
"PA3879",1171,1057,1377,218,328,277,222,161
"PA3880",352,229,389,88,113,92,63,29
"PA3881",144,96,187,44,158,134,173,101
"PA3882",237,168,331,85,120,107,159,104
"PA3883",106,75,229,41,84,57,101,85
"PA3884",46,34,61,13,54,32,70,44
"PA3885",22,19,705,210,50,36,9588,7132
"PA3886",124,87,523,133,56,43,3654,2569
"PA3887",412,241,462,85,417,246,244,176
"PA3888",49,39,146,36,131,103,959,641
"PA3889",143,122,441,85,152,93,780,535
"PA3890",45,40,106,18,12,8,69,48
"PA3891",135,101,448,80,45,27,213,138
"PA3892",77,73,332,63,146,81,124,85
"PA3893",100,78,392,71,263,202,410,285
"PA3894",81,73,224,51,1066,696,1964,1357
"PA3895",161,177,232,60,218,159,259,163
"PA3896",457,387,521,108,153,110,197,129
"PA3897",39,30,44,9,152,85,188,132
"PA3898",70,46,156,41,129,120,156,111
"PA3899",10,15,23,4,36,33,70,37
"PA3900",18,24,45,9,8,7,10,7
"PA3901",821,756,418,89,57,43,79,37
"PA3902",254,239,580,221,947,730,1664,1034
"PA3903",2639,2650,2808,437,1871,1338,2450,1587
"PA3904",220,171,294,92,382,293,417,302
"PA3905",302,274,341,60,533,349,436,363
"PA3906",703,503,660,98,192,125,186,117
"PA3907",824,647,1008,315,754,508,730,517
"PA3908",1673,1320,1722,323,504,407,507,340
"PA3909",104,115,201,24,155,118,219,149
"PA3910",64,54,96,15,108,78,144,79
"PA3911",412,343,221,34,28,25,32,19
"PA3912",843,611,461,69,39,32,17,25
"PA3913",497,337,198,40,65,46,20,19
"PA3914",395,275,71,21,75,53,71,72
"PA3915",494,330,63,13,92,61,90,43
"PA3916",367,251,358,60,127,89,180,132
"PA3917",329,221,282,33,50,39,78,40
"PA3918",837,672,515,108,297,226,440,298
"PA3919",5098,4432,14321,3451,292,245,378,263
"PA3920",434,277,475,73,85,71,109,69
"PA3921",1169,925,1637,350,432,289,543,379
"PA3922",2323,2087,1805,325,61,37,94,60
"PA3923",2175,1943,1547,359,188,134,233,154
"PA3924",1209,911,1508,273,395,254,422,314
"PA3925",1484,935,1380,224,1076,757,1366,934
"PA3926",73,55,96,19,27,24,33,21
"PA3927",160,95,177,45,364,263,463,326
"PA3928",22,12,80,13,6,7,25,17
"PA3929",1018,805,3474,533,649,522,1289,804
"PA3930",1074,918,4673,761,810,612,1761,1211
"PA3931",906,1053,845,195,40984,31051,74908,46359
"PA3932",100,72,127,32,7013,5239,11832,7922
"PA3933",197,165,312,39,1451,959,1908,1421
"PA3934",1618,1109,1401,301,924,598,1134,781
"PA3935",36,29,48,13,1030,629,1449,953
"PA3936",39,33,40,8,2032,1413,2980,2070
"PA3937",34,43,63,7,1155,770,1572,1039
"PA3938",63,55,96,23,13777,8897,21172,13995
"PA3939",76,67,89,14,565,414,934,727
"PA3940",7078,6246,9342,2703,954,780,1410,1039
"PA3941",165,116,317,49,240,169,290,195
"PA3942",337,283,526,172,601,443,817,555
"PA3943",321,220,537,109,180,126,182,141
"PA3944",139,106,248,62,108,88,137,88
"PA3945",504,334,869,253,606,546,1068,675
"PA3946",315,297,465,80,602,439,655,436
"PA3947",298,306,409,63,687,493,795,546
"PA3948",571,615,429,103,551,387,565,370
"PA3949",301,236,383,54,359,258,454,289
"PA3950",915,787,1179,192,1017,840,1409,928
"PA3951",276,236,458,86,455,352,697,529
"PA3952",851,549,1239,183,407,306,619,396
"PA3953",36,30,67,7,72,46,92,59
"PA3954",103,86,166,15,70,58,92,50
"PA3955",61,64,80,24,239,167,288,205
"PA3956",100,85,98,29,38,21,47,14
"PA3957",112,103,215,44,43,24,171,85
"PA3958",122,78,135,28,329,257,385,258
"PA3959",11,13,27,9,196,153,279,167
"PA3960",32,24,55,7,82,54,66,66
"PA3961",1020,778,1260,258,711,504,3069,2365
"PA3962",47,40,110,62,501,352,610,408
"PA3963",79,80,145,31,107,104,135,72
"PA3964",27,19,44,13,34,20,15,11
"PA3965",299,297,347,87,356,303,552,322
"PA3966",164,143,239,107,1291,959,1930,1190
"PA3967",53,49,90,14,320,227,497,279
"PA3968",262,214,326,53,715,550,999,675
"PA3969",236,188,660,187,126,113,193,135
"PA3970",885,624,1303,381,203,158,278,211
"PA3971",98,45,163,52,33,39,52,29
"PA3972",1490,1027,2894,594,346,239,491,313
"PA3973",416,355,559,183,123,88,189,147
"PA3974",621,498,723,161,1557,1100,2109,1327
"PA3975",220,141,222,47,174,156,293,231
"PA3976",124,81,148,47,91,57,117,74
"PA3977",2691,1847,3691,755,149,84,120,86
"PA3978",717,597,1273,321,1768,1350,1596,1142
"PA3979",100,85,108,24,2072,1525,3137,1968
"PA3980",946,892,868,167,3227,2201,3422,2237
"PA3981",1689,1312,2278,560,1152,803,1489,889
"PA3982",1057,915,1383,241,802,551,819,576
"PA3983",1335,1080,1451,337,577,382,490,386
"PA3984",682,524,798,154,671,487,799,563
"PA3985",153,91,203,44,135,83,204,136
"PA3986",405,336,846,242,193,159,251,240
"PA3987",10435,8779,12612,1937,6622,4872,8914,5751
"PA3988",4257,3968,4916,903,989,658,1083,761
"PA3989",1196,1117,1568,243,304,218,250,202
"PA3990",33,17,33,12,1558,1366,2605,1960
"PA3991",45,40,57,8,200,153,240,174
"PA3992",684,525,742,175,881,693,1148,895
"PA3993",580,482,687,127,916,636,1048,829
"PA3994",62,70,148,33,255,203,268,149
"PA3995",132,129,584,144,83,50,105,78
"PA3996",4445,4132,5889,875,1390,922,1109,783
"PA3997",1192,1054,1888,294,527,346,543,429
"PA3998",1013,949,1475,466,565,336,585,426
"PA3999",9003,7683,12690,2199,2005,1472,2696,1619
"PA4000",2413,1722,2923,742,2501,1806,3062,2083
"PA4001",1345,1301,1690,331,2946,2075,3699,2430
"PA4002",898,752,1073,183,1572,1103,1611,1183
"PA4003",810,643,881,198,2683,1916,3218,2062
"PA4004",427,328,426,48,389,225,451,309
"PA4005",1054,1171,1428,233,1244,777,1389,1054
"PA4006",408,257,470,62,742,427,735,571
"PA4007",1023,848,1130,316,1946,1561,2867,1900
"PA4008",27,27,70,7,129,79,165,127
"PA4009",124,111,184,47,383,272,487,359
"PA4010",369,315,538,125,606,462,1047,634
"PA4011",339,191,443,92,184,139,277,201
"PA4012",518,404,681,123,561,400,767,513
"PA4013",142,102,181,35,201,166,264,198
"PA4014",196,126,164,39,279,223,351,283
"PA4015",1103,1051,1531,409,209,161,368,212
"PA4016",602,482,778,147,537,434,729,554
"PA4017",1051,787,1985,402,212,129,288,198
"PA4018",31,29,56,9,44,22,52,31
"PA4019",551,421,870,130,138,109,162,136
"PA4020",1005,823,1296,258,611,467,842,570
"PA4021",1048,750,1479,271,498,353,606,507
"PA4022",6626,5438,5370,1396,142,127,210,131
"PA4023",303,223,313,81,44,46,59,50
"PA4024",517,437,552,136,42,32,45,39
"PA4025",227,157,217,69,21,10,10,13
"PA4026",599,572,922,211,146,114,220,137
"PA4027",201,188,427,89,72,62,70,38
"PA4028",1,6,16,4,7,6,6,2
"PA4029",145,109,196,60,651,456,840,636
"PA4030",193,174,267,62,563,420,686,508
"PA4031",4134,3915,4958,1042,2026,1537,3215,2116
"PA4032",479,457,672,143,1162,833,1399,909
"PA4033",31,31,50,7,71,49,110,65
